"","Date","TOD","Exchange","Volume","Proportion"
"2558",20140822,"Regular","Chicago",1341256,0.00726620889872763
"2559",20140825,"Regular","Chicago",1357726,0.00801101386221667
"2560",20140826,"Regular","Chicago",412675,0.0025949353163286
"2561",20140827,"Regular","Chicago",31642,0.000224315846239363
"2562",20140828,"Regular","Chicago",577049,0.00413576522722699
"2563",20140829,"Regular","Chicago",180489,0.00149606779581218
"2564",20140902,"Regular","Chicago",1476823,0.0094115744949921
"2565",20140903,"Regular","Chicago",2091841,0.0140128856133311
"2566",20140904,"Regular","Chicago",505319,0.00320811080480614
"2567",20140905,"Regular","Chicago",896348,0.00538866935280124
"2568",20140908,"Regular","Chicago",3140522,0.0174325359893586
"2569",20140909,"Regular","Chicago",791951,0.0044717753830993
"2570",20140910,"Regular","Chicago",367510,0.00215808207521257
"2571",20140911,"Regular","Chicago",984904,0.00478727593206873
"2572",20140912,"Regular","Chicago",1591027,0.00738519875507065
"2573",20140915,"Regular","Chicago",532891,0.00276396991247865
"2574",20140916,"Regular","Chicago",1232785,0.0061273886681236
"2575",20140917,"Regular","Chicago",2062219,0.010274212221997
"2576",20140918,"Regular","Chicago",5834253,0.0269909734375787
"2577",20140919,"Regular","Chicago",1492499,0.00685067023858328
"2578",20140922,"Regular","Chicago",2124101,0.00984465502270531
"2579",20140923,"Regular","Chicago",2013551,0.0106723084001591
"2580",20140924,"Regular","Chicago",4070167,0.0211312223464587
"2581",20140925,"Regular","Chicago",1780856,0.00795208366529232
"2582",20140926,"Regular","Chicago",408310,0.00255690428657668
"2583",20140929,"Regular","Chicago",92347,0.000507862000409174
"2584",20140930,"Regular","Chicago",2491222,0.00975518840201044
"2585",20140102,"After-Hours","Direct Edge A",7418,0.00427877690890958
"2586",20140103,"After-Hours","Direct Edge A",13100,0.00892292162337233
"2587",20140106,"After-Hours","Direct Edge A",5700,0.00398987272306013
"2588",20140107,"After-Hours","Direct Edge A",7034,0.00219524511281762
"2589",20140108,"After-Hours","Direct Edge A",4100,0.00219929000481698
"2590",20140109,"After-Hours","Direct Edge A",2900,0.00192853770291209
"2591",20140110,"After-Hours","Direct Edge A",5905,0.0030191662090623
"2592",20140113,"After-Hours","Direct Edge A",3550,0.00372425803338194
"2593",20140114,"After-Hours","Direct Edge A",2700,0.00142149628805201
"2594",20140115,"After-Hours","Direct Edge A",381676,0.0319569303676911
"2595",20140116,"After-Hours","Direct Edge A",105477,0.0307144367199962
"2596",20140117,"After-Hours","Direct Edge A",12813,0.0041776544881175
"2597",20140121,"After-Hours","Direct Edge A",9300,0.00210193764748878
"2598",20140122,"After-Hours","Direct Edge A",37823,0.00922360343114243
"2599",20140123,"After-Hours","Direct Edge A",2100,0.00138813789894092
"2600",20140124,"After-Hours","Direct Edge A",9254,0.00522648280411477
"2601",20140127,"After-Hours","Direct Edge A",3727,0.00206958515007408
"2602",20140128,"After-Hours","Direct Edge A",6533,0.00261485991307282
"2603",20140129,"After-Hours","Direct Edge A",5088,0.00177978329879057
"2604",20140130,"After-Hours","Direct Edge A",20144,0.00809352228932896
"2605",20140131,"After-Hours","Direct Edge A",2500,0.00144563236874959
"2606",20140203,"After-Hours","Direct Edge A",600,0.000422919412705909
"2607",20140204,"After-Hours","Direct Edge A",2352,0.00139269168458849
"2608",20140205,"After-Hours","Direct Edge A",3120,0.0023526076242584
"2609",20140206,"After-Hours","Direct Edge A",3833,0.00274801498395856
"2610",20140207,"After-Hours","Direct Edge A",8155,0.00457961339190147
"2611",20140210,"After-Hours","Direct Edge A",1300,0.00103781726273302
"2612",20140211,"After-Hours","Direct Edge A",1900,0.00133213207738986
"2613",20140212,"After-Hours","Direct Edge A",31991,0.0129053625571425
"2614",20140213,"After-Hours","Direct Edge A",2300,0.00101508683847232
"2615",20140214,"After-Hours","Direct Edge A",872,0.00110855724833716
"2616",20140218,"After-Hours","Direct Edge A",6400,0.00682964621365481
"2617",20140219,"After-Hours","Direct Edge A",70130,0.0218475153708314
"2618",20140220,"After-Hours","Direct Edge A",8100,0.00596454409896725
"2619",20140221,"After-Hours","Direct Edge A",950,0.00120548737854715
"2620",20140224,"After-Hours","Direct Edge A",1500,0.00222817392234368
"2621",20140225,"After-Hours","Direct Edge A",22648,0.0191748417406706
"2622",20140226,"After-Hours","Direct Edge A",10049,0.00587968212621101
"2623",20140227,"After-Hours","Direct Edge A",4500,0.0036017893689585
"2624",20140228,"After-Hours","Direct Edge A",5600,0.00388082808555285
"2625",20140303,"After-Hours","Direct Edge A",2900,0.00138239731528908
"2626",20140304,"After-Hours","Direct Edge A",11029,0.00602893385337375
"2627",20140305,"After-Hours","Direct Edge A",500,0.00160508490899169
"2628",20140306,"After-Hours","Direct Edge A",2900,0.00155240601519859
"2629",20140307,"After-Hours","Direct Edge A",5705,0.00230778348015367
"2630",20140310,"After-Hours","Direct Edge A",3200,0.0025054336592485
"2631",20140311,"After-Hours","Direct Edge A",6200,0.00403299772721064
"2632",20140312,"After-Hours","Direct Edge A",2600,0.00205850590474501
"2633",20140313,"After-Hours","Direct Edge A",1800,0.0015439829269799
"2634",20140314,"After-Hours","Direct Edge A",1000,0.000908416203601507
"2635",20140317,"After-Hours","Direct Edge A",3300,0.00274803515486427
"2636",20140318,"After-Hours","Direct Edge A",600,0.000752391665005135
"2637",20140319,"After-Hours","Direct Edge A",1862,0.0027779684129177
"2638",20140320,"After-Hours","Direct Edge A",1600,0.000707022634887767
"2639",20140321,"After-Hours","Direct Edge A",9500,0.00315933805549061
"2640",20140324,"After-Hours","Direct Edge A",3800,0.00361758335911655
"2641",20140325,"After-Hours","Direct Edge A",2200,0.00213651142645157
"2642",20140326,"After-Hours","Direct Edge A",5900,0.00246451104100946
"2643",20140327,"After-Hours","Direct Edge A",8037,0.00289422936686707
"2644",20140328,"After-Hours","Direct Edge A",1700,0.00175173937415504
"2645",20140331,"After-Hours","Direct Edge A",1561,0.00144885836272508
"2646",20140401,"After-Hours","Direct Edge A",1767,0.00211890828856485
"2647",20140402,"After-Hours","Direct Edge A",800,0.00109309627718735
"2648",20140403,"After-Hours","Direct Edge A",4782,0.00273708840646736
"2649",20140404,"After-Hours","Direct Edge A",5300,0.0037513386262598
"2650",20140407,"After-Hours","Direct Edge A",2300,0.00194017021197625
"2651",20140408,"After-Hours","Direct Edge A",3800,0.00556601217198978
"2652",20140409,"After-Hours","Direct Edge A",500,0.000514673336833112
"2653",20140410,"After-Hours","Direct Edge A",4300,0.0047187100144195
"2654",20140411,"After-Hours","Direct Edge A",11950,0.00473010683312421
"2655",20140414,"After-Hours","Direct Edge A",7269,0.00475799921845494
"2656",20140415,"After-Hours","Direct Edge A",3400,0.00314483151565155
"2657",20140416,"After-Hours","Direct Edge A",98215,0.0240995399457573
"2658",20140417,"After-Hours","Direct Edge A",11077,0.00286223026574013
"2659",20140421,"After-Hours","Direct Edge A",12221,0.00750396351235351
"2660",20140422,"After-Hours","Direct Edge A",5000,0.00337478924441169
"2661",20140423,"After-Hours","Direct Edge A",5055,0.00306892048672897
"2662",20140424,"After-Hours","Direct Edge A",4800,0.00258964766764462
"2663",20140425,"After-Hours","Direct Edge A",24400,0.0137330475658736
"2664",20140428,"After-Hours","Direct Edge A",183372,0.0241205094177086
"2665",20140429,"After-Hours","Direct Edge A",16875,0.010391451360926
"2666",20140430,"After-Hours","Direct Edge A",3900,0.0063385878601415
"2667",20140501,"After-Hours","Direct Edge A",3021,0.00432446205467059
"2668",20140502,"After-Hours","Direct Edge A",17700,0.0121289533878154
"2669",20140505,"After-Hours","Direct Edge A",6700,0.00886037113053046
"2670",20140506,"After-Hours","Direct Edge A",8700,0.00397513666245698
"2671",20140507,"After-Hours","Direct Edge A",24520,0.0082002547697424
"2672",20140508,"After-Hours","Direct Edge A",7300,0.00703946245507521
"2673",20140509,"After-Hours","Direct Edge A",900,0.00154406769192761
"2674",20140512,"After-Hours","Direct Edge A",6000,0.00697227706434598
"2675",20140513,"After-Hours","Direct Edge A",2400,0.00341212498613824
"2676",20140514,"After-Hours","Direct Edge A",1550,0.00398947807331374
"2677",20140515,"After-Hours","Direct Edge A",4000,0.00625813557624912
"2678",20140516,"After-Hours","Direct Edge A",2600,0.00313750476659378
"2679",20140519,"After-Hours","Direct Edge A",3900,0.00258124638460042
"2680",20140520,"After-Hours","Direct Edge A",3800,0.00718020229275196
"2681",20140521,"After-Hours","Direct Edge A",7411,0.00945612300232862
"2682",20140522,"After-Hours","Direct Edge A",2800,0.00785576809772576
"2683",20140523,"After-Hours","Direct Edge A",1100,0.00382371957535856
"2684",20140527,"After-Hours","Direct Edge A",14378,0.00647338945285047
"2685",20140528,"After-Hours","Direct Edge A",6945,0.00722273586210554
"2686",20140529,"After-Hours","Direct Edge A",700,0.00192234284160719
"2687",20140530,"After-Hours","Direct Edge A",900,0.00173094565407628
"2688",20140602,"After-Hours","Direct Edge A",7100,0.0128052057670318
"2689",20140603,"After-Hours","Direct Edge A",1400,0.00170469973540625
"2690",20140604,"After-Hours","Direct Edge A",3500,0.00609445004553425
"2691",20140605,"After-Hours","Direct Edge A",11077,0.00940245956186932
"2692",20140606,"After-Hours","Direct Edge A",14851,0.0109182232357964
"2693",20140609,"After-Hours","Direct Edge A",1400,0.00334089010857893
"2694",20140610,"After-Hours","Direct Edge A",7867,0.0170281016707756
"2695",20140611,"After-Hours","Direct Edge A",10055,0.00578858954150686
"2696",20140612,"After-Hours","Direct Edge A",6800,0.00291143126389085
"2697",20140613,"After-Hours","Direct Edge A",3800,0.00720279468433752
"2698",20140616,"After-Hours","Direct Edge A",6500,0.0102946160741719
"2699",20140617,"After-Hours","Direct Edge A",3900,0.00404134189130656
"2700",20140618,"After-Hours","Direct Edge A",2600,0.00411915772730225
"2701",20140619,"After-Hours","Direct Edge A",2563,0.00678074617309819
"2702",20140620,"After-Hours","Direct Edge A",2600,0.00377278544749589
"2703",20140623,"After-Hours","Direct Edge A",200,0.000301553604168677
"2704",20140624,"After-Hours","Direct Edge A",2200,0.00398125912748897
"2705",20140625,"After-Hours","Direct Edge A",5600,0.0101070444294844
"2706",20140626,"After-Hours","Direct Edge A",0,0
"2707",20140627,"After-Hours","Direct Edge A",1300,0.00112079883643838
"2708",20140630,"After-Hours","Direct Edge A",3400,0.00557543398194215
"2709",20140701,"After-Hours","Direct Edge A",16513,0.00357070418100852
"2710",20140702,"After-Hours","Direct Edge A",13100,0.00703706329919015
"2711",20140703,"After-Hours","Direct Edge A",25725,0.0129584182116023
"2712",20140707,"After-Hours","Direct Edge A",1900,0.00341936946827005
"2713",20140708,"After-Hours","Direct Edge A",7520,0.010029381285868
"2714",20140709,"After-Hours","Direct Edge A",2800,0.00454929485929681
"2715",20140710,"After-Hours","Direct Edge A",12912,0.0079918694859381
"2716",20140711,"After-Hours","Direct Edge A",6000,0.00902770150205907
"2717",20140714,"After-Hours","Direct Edge A",13600,0.00855575679758023
"2718",20140715,"After-Hours","Direct Edge A",18900,0.00494703531240921
"2719",20140716,"After-Hours","Direct Edge A",46000,0.0100568891986605
"2720",20140717,"After-Hours","Direct Edge A",40885,0.0106719839083658
"2721",20140718,"After-Hours","Direct Edge A",97985,0.0151662498663076
"2722",20140721,"After-Hours","Direct Edge A",2000,0.00469812216057242
"2723",20140722,"After-Hours","Direct Edge A",5900,0.00782184229575049
"2724",20140723,"After-Hours","Direct Edge A",21635,0.0325862175436905
"2725",20140724,"After-Hours","Direct Edge A",6410,0.00968219442933962
"2726",20140725,"After-Hours","Direct Edge A",900,0.00245513915183126
"2727",20140728,"After-Hours","Direct Edge A",2500,0.00736142847047184
"2728",20140729,"After-Hours","Direct Edge A",41378,0.0138466455063991
"2729",20140730,"After-Hours","Direct Edge A",24300,0.00780979830794131
"2730",20140731,"After-Hours","Direct Edge A",17700,0.0101324778545251
"2731",20140801,"After-Hours","Direct Edge A",9183,0.00846527192024226
"2732",20140804,"After-Hours","Direct Edge A",3400,0.006995798405781
"2733",20140805,"After-Hours","Direct Edge A",2900,0.0054931837166881
"2734",20140806,"After-Hours","Direct Edge A",52431,0.0191427581475655
"2735",20140807,"After-Hours","Direct Edge A",19525,0.0126191956547311
"2736",20140808,"After-Hours","Direct Edge A",9230,0.0183194531553918
"2737",20140811,"After-Hours","Direct Edge A",5700,0.00779565002728478
"2738",20140812,"After-Hours","Direct Edge A",3700,0.00442892061219653
"2739",20140813,"After-Hours","Direct Edge A",3400,0.00589143472030414
"2740",20140814,"After-Hours","Direct Edge A",2850,0.0085087072437461
"2741",20140815,"After-Hours","Direct Edge A",3950,0.0091006905004919
"2742",20140818,"After-Hours","Direct Edge A",4200,0.00747891213880861
"2743",20140819,"After-Hours","Direct Edge A",2400,0.00295675013736568
"2744",20140820,"After-Hours","Direct Edge A",4400,0.010508090035226
"2745",20140821,"After-Hours","Direct Edge A",28200,0.0132665177554934
"2746",20140822,"After-Hours","Direct Edge A",17205,0.0194676687339396
"2747",20140825,"After-Hours","Direct Edge A",5400,0.00635674026359283
"2748",20140826,"After-Hours","Direct Edge A",5000,0.00931365792052097
"2749",20140827,"After-Hours","Direct Edge A",9395,0.00829765943296825
"2750",20140828,"After-Hours","Direct Edge A",6753,0.00748066691258819
"2751",20140829,"After-Hours","Direct Edge A",100,9.48960176886177e-05
"2752",20140902,"After-Hours","Direct Edge A",8700,0.00947801210135154
"2753",20140903,"After-Hours","Direct Edge A",200,0.000881713698744881
"2754",20140904,"After-Hours","Direct Edge A",5200,0.00770054362876272
"2755",20140905,"After-Hours","Direct Edge A",9833,0.0102348509529663
"2756",20140908,"After-Hours","Direct Edge A",13200,0.0103962793921327
"2757",20140909,"After-Hours","Direct Edge A",22297,0.00996344309639342
"2758",20140910,"After-Hours","Direct Edge A",2300,0.00443114672297434
"2759",20140911,"After-Hours","Direct Edge A",9000,0.0124964593365213
"2760",20140912,"After-Hours","Direct Edge A",4220,0.00716381019637667
"2761",20140915,"After-Hours","Direct Edge A",600,0.00102787775792451
"2762",20140916,"After-Hours","Direct Edge A",500,0.00122803053375119
"2763",20140917,"After-Hours","Direct Edge A",100,0.000215401184706516
"2764",20140918,"After-Hours","Direct Edge A",0,0
"2765",20140919,"After-Hours","Direct Edge A",7300,0.00572340283739656
"2766",20140922,"After-Hours","Direct Edge A",10599,0.010006589866711
"2767",20140923,"After-Hours","Direct Edge A",7800,0.0119554154966709
"2768",20140924,"After-Hours","Direct Edge A",5682,0.00834818483545319
"2769",20140925,"After-Hours","Direct Edge A",21524,0.0255829681425249
"2770",20140926,"After-Hours","Direct Edge A",3500,0.00473591201487347
"2771",20140929,"After-Hours","Direct Edge A",800,0.00103316058027464
"2772",20140930,"After-Hours","Direct Edge A",3822,0.00466222076383815
"2773",20140102,"Close","Direct Edge A",0,0
"2774",20140103,"Close","Direct Edge A",0,0
"2775",20140106,"Close","Direct Edge A",0,0
"2776",20140107,"Close","Direct Edge A",0,0
"2777",20140108,"Close","Direct Edge A",0,0
"2778",20140109,"Close","Direct Edge A",0,0
"2779",20140110,"Close","Direct Edge A",0,0
"2780",20140113,"Close","Direct Edge A",0,0
"2781",20140114,"Close","Direct Edge A",0,0
"2782",20140115,"Close","Direct Edge A",0,0
"2783",20140116,"Close","Direct Edge A",0,0
"2784",20140117,"Close","Direct Edge A",0,0
"2785",20140121,"Close","Direct Edge A",0,0
"2786",20140122,"Close","Direct Edge A",0,0
"2787",20140123,"Close","Direct Edge A",0,0
"2788",20140124,"Close","Direct Edge A",0,0
"2789",20140127,"Close","Direct Edge A",0,0
"2790",20140128,"Close","Direct Edge A",0,0
"2791",20140129,"Close","Direct Edge A",0,0
"2792",20140130,"Close","Direct Edge A",0,0
"2793",20140131,"Close","Direct Edge A",0,0
"2794",20140203,"Close","Direct Edge A",0,0
"2795",20140204,"Close","Direct Edge A",0,0
"2796",20140205,"Close","Direct Edge A",0,0
"2797",20140206,"Close","Direct Edge A",0,0
"2798",20140207,"Close","Direct Edge A",0,0
"2799",20140210,"Close","Direct Edge A",0,0
"2800",20140211,"Close","Direct Edge A",0,0
"2801",20140212,"Close","Direct Edge A",0,0
"2802",20140213,"Close","Direct Edge A",0,0
"2803",20140214,"Close","Direct Edge A",0,0
"2804",20140218,"Close","Direct Edge A",0,0
"2805",20140219,"Close","Direct Edge A",0,0
"2806",20140220,"Close","Direct Edge A",0,0
"2807",20140221,"Close","Direct Edge A",0,0
"2808",20140224,"Close","Direct Edge A",0,0
"2809",20140225,"Close","Direct Edge A",0,0
"2810",20140226,"Close","Direct Edge A",0,0
"2811",20140227,"Close","Direct Edge A",0,0
"2812",20140228,"Close","Direct Edge A",0,0
"2813",20140303,"Close","Direct Edge A",0,0
"2814",20140304,"Close","Direct Edge A",0,0
"2815",20140305,"Close","Direct Edge A",0,0
"2816",20140306,"Close","Direct Edge A",0,0
"2817",20140307,"Close","Direct Edge A",0,0
"2818",20140310,"Close","Direct Edge A",0,0
"2819",20140311,"Close","Direct Edge A",0,0
"2820",20140312,"Close","Direct Edge A",0,0
"2821",20140313,"Close","Direct Edge A",0,0
"2822",20140314,"Close","Direct Edge A",0,0
"2823",20140317,"Close","Direct Edge A",0,0
"2824",20140318,"Close","Direct Edge A",0,0
"2825",20140319,"Close","Direct Edge A",0,0
"2826",20140320,"Close","Direct Edge A",0,0
"2827",20140321,"Close","Direct Edge A",0,0
"2828",20140324,"Close","Direct Edge A",0,0
"2829",20140325,"Close","Direct Edge A",0,0
"2830",20140326,"Close","Direct Edge A",0,0
"2831",20140327,"Close","Direct Edge A",0,0
"2832",20140328,"Close","Direct Edge A",0,0
"2833",20140331,"Close","Direct Edge A",0,0
"2834",20140401,"Close","Direct Edge A",0,0
"2835",20140402,"Close","Direct Edge A",0,0
"2836",20140403,"Close","Direct Edge A",0,0
"2837",20140404,"Close","Direct Edge A",0,0
"2838",20140407,"Close","Direct Edge A",0,0
"2839",20140408,"Close","Direct Edge A",0,0
"2840",20140409,"Close","Direct Edge A",0,0
"2841",20140410,"Close","Direct Edge A",0,0
"2842",20140411,"Close","Direct Edge A",0,0
"2843",20140414,"Close","Direct Edge A",0,0
"2844",20140415,"Close","Direct Edge A",0,0
"2845",20140416,"Close","Direct Edge A",0,0
"2846",20140417,"Close","Direct Edge A",0,0
"2847",20140421,"Close","Direct Edge A",0,0
"2848",20140422,"Close","Direct Edge A",0,0
"2849",20140423,"Close","Direct Edge A",0,0
"2850",20140424,"Close","Direct Edge A",0,0
"2851",20140425,"Close","Direct Edge A",0,0
"2852",20140428,"Close","Direct Edge A",0,0
"2853",20140429,"Close","Direct Edge A",0,0
"2854",20140430,"Close","Direct Edge A",0,0
"2855",20140501,"Close","Direct Edge A",0,0
"2856",20140502,"Close","Direct Edge A",0,0
"2857",20140505,"Close","Direct Edge A",0,0
"2858",20140506,"Close","Direct Edge A",0,0
"2859",20140507,"Close","Direct Edge A",0,0
"2860",20140508,"Close","Direct Edge A",0,0
"2861",20140509,"Close","Direct Edge A",0,0
"2862",20140512,"Close","Direct Edge A",0,0
"2863",20140513,"Close","Direct Edge A",0,0
"2864",20140514,"Close","Direct Edge A",0,0
"2865",20140515,"Close","Direct Edge A",0,0
"2866",20140516,"Close","Direct Edge A",0,0
"2867",20140519,"Close","Direct Edge A",0,0
"2868",20140520,"Close","Direct Edge A",0,0
"2869",20140521,"Close","Direct Edge A",0,0
"2870",20140522,"Close","Direct Edge A",0,0
"2871",20140523,"Close","Direct Edge A",0,0
"2872",20140527,"Close","Direct Edge A",0,0
"2873",20140528,"Close","Direct Edge A",0,0
"2874",20140529,"Close","Direct Edge A",0,0
"2875",20140530,"Close","Direct Edge A",0,0
"2876",20140602,"Close","Direct Edge A",0,0
"2877",20140603,"Close","Direct Edge A",0,0
"2878",20140604,"Close","Direct Edge A",0,0
"2879",20140605,"Close","Direct Edge A",0,0
"2880",20140606,"Close","Direct Edge A",0,0
"2881",20140609,"Close","Direct Edge A",0,0
"2882",20140610,"Close","Direct Edge A",0,0
"2883",20140611,"Close","Direct Edge A",0,0
"2884",20140612,"Close","Direct Edge A",0,0
"2885",20140613,"Close","Direct Edge A",0,0
"2886",20140616,"Close","Direct Edge A",0,0
"2887",20140617,"Close","Direct Edge A",0,0
"2888",20140618,"Close","Direct Edge A",0,0
"2889",20140619,"Close","Direct Edge A",0,0
"2890",20140620,"Close","Direct Edge A",0,0
"2891",20140623,"Close","Direct Edge A",0,0
"2892",20140624,"Close","Direct Edge A",0,0
"2893",20140625,"Close","Direct Edge A",0,0
"2894",20140626,"Close","Direct Edge A",0,0
"2895",20140627,"Close","Direct Edge A",0,0
"2896",20140630,"Close","Direct Edge A",0,0
"2897",20140701,"Close","Direct Edge A",0,0
"2898",20140702,"Close","Direct Edge A",0,0
"2899",20140703,"Close","Direct Edge A",0,0
"2900",20140707,"Close","Direct Edge A",0,0
"2901",20140708,"Close","Direct Edge A",0,0
"2902",20140709,"Close","Direct Edge A",0,0
"2903",20140710,"Close","Direct Edge A",0,0
"2904",20140711,"Close","Direct Edge A",0,0
"2905",20140714,"Close","Direct Edge A",0,0
"2906",20140715,"Close","Direct Edge A",0,0
"2907",20140716,"Close","Direct Edge A",0,0
"2908",20140717,"Close","Direct Edge A",0,0
"2909",20140718,"Close","Direct Edge A",0,0
"2910",20140721,"Close","Direct Edge A",0,0
"2911",20140722,"Close","Direct Edge A",0,0
"2912",20140723,"Close","Direct Edge A",0,0
"2913",20140724,"Close","Direct Edge A",0,0
"2914",20140725,"Close","Direct Edge A",0,0
"2915",20140728,"Close","Direct Edge A",0,0
"2916",20140729,"Close","Direct Edge A",0,0
"2917",20140730,"Close","Direct Edge A",0,0
"2918",20140731,"Close","Direct Edge A",0,0
"2919",20140801,"Close","Direct Edge A",0,0
"2920",20140804,"Close","Direct Edge A",0,0
"2921",20140805,"Close","Direct Edge A",0,0
"2922",20140806,"Close","Direct Edge A",0,0
"2923",20140807,"Close","Direct Edge A",0,0
"2924",20140808,"Close","Direct Edge A",0,0
"2925",20140811,"Close","Direct Edge A",0,0
"2926",20140812,"Close","Direct Edge A",0,0
"2927",20140813,"Close","Direct Edge A",0,0
"2928",20140814,"Close","Direct Edge A",0,0
"2929",20140815,"Close","Direct Edge A",0,0
"2930",20140818,"Close","Direct Edge A",0,0
"2931",20140819,"Close","Direct Edge A",0,0
"2932",20140820,"Close","Direct Edge A",0,0
"2933",20140821,"Close","Direct Edge A",0,0
"2934",20140822,"Close","Direct Edge A",0,0
"2935",20140825,"Close","Direct Edge A",0,0
"2936",20140826,"Close","Direct Edge A",0,0
"2937",20140827,"Close","Direct Edge A",0,0
"2938",20140828,"Close","Direct Edge A",0,0
"2939",20140829,"Close","Direct Edge A",0,0
"2940",20140902,"Close","Direct Edge A",0,0
"2941",20140903,"Close","Direct Edge A",0,0
"2942",20140904,"Close","Direct Edge A",0,0
"2943",20140905,"Close","Direct Edge A",0,0
"2944",20140908,"Close","Direct Edge A",0,0
"2945",20140909,"Close","Direct Edge A",0,0
"2946",20140910,"Close","Direct Edge A",0,0
"2947",20140911,"Close","Direct Edge A",0,0
"2948",20140912,"Close","Direct Edge A",0,0
"2949",20140915,"Close","Direct Edge A",0,0
"2950",20140916,"Close","Direct Edge A",0,0
"2951",20140917,"Close","Direct Edge A",0,0
"2952",20140918,"Close","Direct Edge A",0,0
"2953",20140919,"Close","Direct Edge A",0,0
"2954",20140922,"Close","Direct Edge A",0,0
"2955",20140923,"Close","Direct Edge A",0,0
"2956",20140924,"Close","Direct Edge A",0,0
"2957",20140925,"Close","Direct Edge A",0,0
"2958",20140926,"Close","Direct Edge A",0,0
"2959",20140929,"Close","Direct Edge A",0,0
"2960",20140930,"Close","Direct Edge A",0,0
"2961",20140102,"Open","Direct Edge A",0,0
"2962",20140103,"Open","Direct Edge A",0,0
"2963",20140106,"Open","Direct Edge A",0,0
"2964",20140107,"Open","Direct Edge A",0,0
"2965",20140108,"Open","Direct Edge A",0,0
"2966",20140109,"Open","Direct Edge A",0,0
"2967",20140110,"Open","Direct Edge A",0,0
"2968",20140113,"Open","Direct Edge A",0,0
"2969",20140114,"Open","Direct Edge A",0,0
"2970",20140115,"Open","Direct Edge A",0,0
"2971",20140116,"Open","Direct Edge A",0,0
"2972",20140117,"Open","Direct Edge A",0,0
"2973",20140121,"Open","Direct Edge A",0,0
"2974",20140122,"Open","Direct Edge A",0,0
"2975",20140123,"Open","Direct Edge A",0,0
"2976",20140124,"Open","Direct Edge A",0,0
"2977",20140127,"Open","Direct Edge A",0,0
"2978",20140128,"Open","Direct Edge A",0,0
"2979",20140129,"Open","Direct Edge A",0,0
"2980",20140130,"Open","Direct Edge A",0,0
"2981",20140131,"Open","Direct Edge A",0,0
"2982",20140203,"Open","Direct Edge A",0,0
"2983",20140204,"Open","Direct Edge A",0,0
"2984",20140205,"Open","Direct Edge A",0,0
"2985",20140206,"Open","Direct Edge A",0,0
"2986",20140207,"Open","Direct Edge A",0,0
"2987",20140210,"Open","Direct Edge A",0,0
"2988",20140211,"Open","Direct Edge A",0,0
"2989",20140212,"Open","Direct Edge A",0,0
"2990",20140213,"Open","Direct Edge A",0,0
"2991",20140214,"Open","Direct Edge A",0,0
"2992",20140218,"Open","Direct Edge A",0,0
"2993",20140219,"Open","Direct Edge A",0,0
"2994",20140220,"Open","Direct Edge A",0,0
"2995",20140221,"Open","Direct Edge A",0,0
"2996",20140224,"Open","Direct Edge A",0,0
"2997",20140225,"Open","Direct Edge A",0,0
"2998",20140226,"Open","Direct Edge A",0,0
"2999",20140227,"Open","Direct Edge A",0,0
"3000",20140228,"Open","Direct Edge A",0,0
"3001",20140303,"Open","Direct Edge A",0,0
"3002",20140304,"Open","Direct Edge A",0,0
"3003",20140305,"Open","Direct Edge A",0,0
"3004",20140306,"Open","Direct Edge A",0,0
"3005",20140307,"Open","Direct Edge A",0,0
"3006",20140310,"Open","Direct Edge A",0,0
"3007",20140311,"Open","Direct Edge A",0,0
"3008",20140312,"Open","Direct Edge A",0,0
"3009",20140313,"Open","Direct Edge A",0,0
"3010",20140314,"Open","Direct Edge A",0,0
"3011",20140317,"Open","Direct Edge A",0,0
"3012",20140318,"Open","Direct Edge A",0,0
"3013",20140319,"Open","Direct Edge A",0,0
"3014",20140320,"Open","Direct Edge A",0,0
"3015",20140321,"Open","Direct Edge A",0,0
"3016",20140324,"Open","Direct Edge A",0,0
"3017",20140325,"Open","Direct Edge A",0,0
"3018",20140326,"Open","Direct Edge A",0,0
"3019",20140327,"Open","Direct Edge A",0,0
"3020",20140328,"Open","Direct Edge A",0,0
"3021",20140331,"Open","Direct Edge A",0,0
"3022",20140401,"Open","Direct Edge A",0,0
"3023",20140402,"Open","Direct Edge A",0,0
"3024",20140403,"Open","Direct Edge A",0,0
"3025",20140404,"Open","Direct Edge A",0,0
"3026",20140407,"Open","Direct Edge A",0,0
"3027",20140408,"Open","Direct Edge A",0,0
"3028",20140409,"Open","Direct Edge A",0,0
"3029",20140410,"Open","Direct Edge A",0,0
"3030",20140411,"Open","Direct Edge A",0,0
"3031",20140414,"Open","Direct Edge A",0,0
"3032",20140415,"Open","Direct Edge A",0,0
"3033",20140416,"Open","Direct Edge A",0,0
"3034",20140417,"Open","Direct Edge A",0,0
"3035",20140421,"Open","Direct Edge A",0,0
"3036",20140422,"Open","Direct Edge A",0,0
"3037",20140423,"Open","Direct Edge A",0,0
"3038",20140424,"Open","Direct Edge A",0,0
"3039",20140425,"Open","Direct Edge A",0,0
"3040",20140428,"Open","Direct Edge A",0,0
"3041",20140429,"Open","Direct Edge A",0,0
"3042",20140430,"Open","Direct Edge A",0,0
"3043",20140501,"Open","Direct Edge A",0,0
"3044",20140502,"Open","Direct Edge A",0,0
"3045",20140505,"Open","Direct Edge A",0,0
"3046",20140506,"Open","Direct Edge A",0,0
"3047",20140507,"Open","Direct Edge A",0,0
