NSX,BATS EDGA,startTime,CHX,NASDAQ PSX,NASDAQ,totalVolume,CBSX,endTime,BATS BZX,NASDAQ BX,BATS EDGX,BATS BYX,NYSE Arca
0.0,0.04125207296849088,2014-03-03 09:30:01,0.0,0.0018656716417910447,0.4648009950248756,24120,0.00041459369817578774,2014-03-03 09:32:01,0.0714759535655058,0.03146766169154229,0.03503316749585406,0.07367330016583748,0.28001658374792704
0.0,0.037303749837809784,2014-03-03 09:32:01,0.0,0.0,0.407811080835604,15414,0.0,2014-03-03 09:34:01,0.04735954327234981,0.09575710393149085,0.15959517321915143,0.05125210847281692,0.20092124043077722
0.0,0.0062660567704743405,2014-03-03 09:34:01,0.0,0.0,0.5683313490820227,15959,0.0,2014-03-03 09:36:01,0.039413497086283604,0.041418635252835394,0.08490506923992731,0.010151011968168432,0.24951438060028824
0.0,0.025806451612903226,2014-03-03 09:36:01,0.0,0.0,0.31286021505376344,11625,0.0,2014-03-03 09:38:01,0.060215053763440864,0.07070967741935484,0.10873118279569892,0.03630107526881721,0.3853763440860215
0.0,0.014645731626863702,2014-03-03 09:38:01,0.0,0.0,0.30782425122047763,7579,0.0,2014-03-03 09:40:01,0.09539517086686898,0.11874917535294893,0.1851167700224304,0.021506795091700753,0.2567621058187096
0.0,0.020616342746698164,2014-03-03 09:40:01,0.0,0.0,0.46397508858584774,9313,0.0,2014-03-03 09:42:01,0.1225169118436594,0.061741651454955436,0.146032427789112,0.016965532051970364,0.1681520455277569
0.0,0.0,2014-03-03 09:42:01,0.0,0.0,0.3469327854417376,6814,0.0,2014-03-03 09:44:01,0.09010859994129733,0.038303492808922805,0.029938362195479896,0.017904314646316408,0.476812444966246
0.014781966001478197,0.029563932002956393,2014-03-03 09:44:01,0.0,0.0,0.34397634885439765,6765,0.0,2014-03-03 09:46:01,0.17989652623798966,0.05218033998521803,0.11825572801182557,0.030007390983000738,0.23133776792313376
0.005827505827505828,0.0001665001665001665,2014-03-03 09:46:01,0.0,0.0,0.5670995670995671,6006,0.0,2014-03-03 09:48:01,0.06177156177156177,0.05727605727605728,0.1496836496836497,0.020812520812520812,0.13736263736263737
0.0,0.0,2014-03-03 09:48:01,0.0,0.0,0.42117465224111283,5176,0.0,2014-03-03 09:50:01,0.11843122102009274,0.0865533230293663,0.04598145285935085,0.12461360123647604,0.20324574961360123
0.0,0.04048812789707691,2014-03-03 09:50:01,0.0,0.0,0.4963579604578564,10571,0.0,2014-03-03 09:52:01,0.14615457383407435,0.05089395516034434,0.16952038596159305,0.01002743354460316,0.0865575631444518
0.0,0.009883050568275408,2014-03-03 09:52:01,0.0,0.0,0.2949267007082853,12142,0.0,2014-03-03 09:54:01,0.14108054686213145,0.03994399604677977,0.3416241146433866,0.018448361060780762,0.15409323011036072
0.0,0.02077922077922078,2014-03-03 09:54:01,0.0,0.0,0.3991688311688312,9625,0.0,2014-03-03 09:56:01,0.10368831168831169,0.022337662337662337,0.0985974025974026,0.005194805194805195,0.35023376623376623
0.0,0.018916913946587538,2014-03-03 09:56:01,0.0,0.0,0.6253709198813057,5392,0.0,2014-03-03 09:58:01,0.010014836795252226,0.000370919881305638,0.030229970326409495,0.055637982195845696,0.2594584569732938
0.0,0.00817460966238862,2014-03-03 09:58:01,0.0,0.00408730483119431,0.5088694514836917,12233,0.0,2014-03-03 10:00:01,0.09776833156216791,0.04594130630262405,0.1582604430638437,0.00817460966238862,0.16872394343170113
0.0,0.04925137903861308,2014-03-03 10:00:01,0.0,0.0,0.3739164696611505,10152,0.0,2014-03-03 10:02:01,0.08274231678486997,0.08490937746256895,0.15228526398739164,0.05003940110323089,0.20685579196217493
