startTime,CHX,NYSE,endTime,CBSX,BATS BZX,NASDAQ PSX,NASDAQ,totalVolume,NASDAQ BX,NSX,NYSE Arca,BATS EDGA,BATS BYX,BATS EDGX
2014-03-03 10:00:00,8.982730223936937e-05,0.21435354392427355,2014-03-03 15:30:00,0.00048565692376354054,0.08307647169472933,0.006725566615885234,0.13524008437815352,35623913,0.08915286762574341,0.00862934400272087,0.08683692327678882,0.09042970658501215,0.08171365116459835,0.20326635650609184
