NASDAQ BX,NSX,CHX,NYSE Arca,CBSX,endTime,totalVolume,NASDAQ PSX,BATS BYX,BATS BZX,BATS EDGA,NYSE,NASDAQ,BATS EDGX,startTime
0.0405063052044794,0.00188884612751128,0.0,0.08376088152448771,0.0,2014-03-13 09:52:02,423539,0.01754974158223918,0.045228420523257595,0.14380021674509313,0.0358691879614392,0.15298473104011673,0.34983083021870476,0.12858083907267098,2014-03-13 09:51:02
0.13472018362949315,0.0023422129227694327,0.0,0.038685550107741794,0.0,2014-03-13 09:53:02,256168,0.0031697948221479652,0.06028465694388058,0.10873333125136629,0.14792245713750352,0.195672371256363,0.1163338121857531,0.19213562974298118,2014-03-13 09:52:02
0.062253801516370874,0.006353509254945148,0.0,0.05284531322800627,0.0,2014-03-13 09:54:02,188872,0.039179973738828415,0.09318480240586217,0.17474268287517472,0.10529353212757847,0.17743233512643483,0.12795438180354948,0.1607596679232496,2014-03-13 09:53:02
0.0797532826177574,0.0,0.0,0.0469857232180075,0.0,2014-03-13 09:55:02,153536,0.0019539391413088787,0.041599364318466024,0.07881539182992914,0.27872941850771155,0.1990803459774906,0.13882737598999584,0.13425515839933305,2014-03-13 09:54:02
0.0010178531441483623,0.0,0.0,0.01843332044052684,0.0,2014-03-13 09:56:02,98246,0.007124972009038536,0.04783909777497303,0.1304582374854956,0.12417808358610019,0.28448995378946723,0.3198705290800643,0.06658795269018586,2014-03-13 09:55:02
0.057749635823264915,0.0,0.0,0.056351557954837574,0.0,2014-03-13 09:57:02,221733,0.004509928607830138,0.08423193660844348,0.16959586529745235,0.07549169496646868,0.22547388074846775,0.20803849675059644,0.11855700324263867,2014-03-13 09:56:02
0.023540386511014845,0.0005665101839647404,0.0,0.03720083541368462,0.0,2014-03-13 09:58:02,264779,0.0015106938239059745,0.028472801846067854,0.08716703363937472,0.07757790459213156,0.13836067059698842,0.10971036222661162,0.4958928011662556,2014-03-13 09:57:02
0.02261388010892795,0.000390702835330476,0.0,0.036729973549418045,0.0,2014-03-13 09:59:02,511898,0.00195351417665238,0.04628656490160149,0.09768156937514895,0.060138933928243515,0.11023680498849381,0.0905824988571942,0.5333855572789892,2014-03-13 09:58:02
0.060846584871904315,0.00605438655441834,0.0,0.14992174705378414,0.0,2014-03-13 10:00:02,330339,0.00302719327720917,0.06914109445145744,0.11070748534081655,0.05660851428381148,0.1557188221796397,0.2238548884630637,0.16411928352389515,2014-03-13 09:59:02
0.039239623299616326,0.0003633298453668178,0.0,0.11710120916172538,0.0,2014-03-13 10:01:02,275232,0.0,0.04896232996163237,0.14155330775491223,0.04323625159865132,0.24516771305662133,0.18087286362050925,0.183503371700965,2014-03-13 10:00:02
0.12329537341139511,0.0017046265886048837,0.0,0.05360202770241325,0.0,2014-03-13 10:02:02,112048,0.0,0.06782807368270741,0.11436170212765957,0.13337141225189206,0.26798336427245467,0.17147115521919176,0.06638226474368128,2014-03-13 10:01:02
0.04332286364128669,0.004238106225778046,0.0,0.12260370410484132,0.0,2014-03-13 10:03:02,212359,0.006375995366337193,0.06586958876242589,0.12548090733145287,0.04717954030674471,0.18951869240295913,0.21957628355756054,0.17583431830061358,2014-03-13 10:02:02
0.1675850468373887,0.005075258838200748,0.0,0.0508178417099272,0.0,2014-03-13 10:04:02,137924,0.014094718830660364,0.06960354978103883,0.0734969983469157,0.05075258838200748,0.22202807343174502,0.15219976218787157,0.19434616165424437,2014-03-13 10:03:02
0.04238473450222289,0.0006244068135271492,0.0,0.13184349867625755,0.0,2014-03-13 10:05:02,160152,0.0024976272541085967,0.030783255906888456,0.09897472401218842,0.05519131824766472,0.2774926319996004,0.15876167640741295,0.2014461261801289,2014-03-13 10:04:02
0.03319192663220163,0.0004546839264685154,0.0,0.08599891785225501,0.0,2014-03-13 10:06:02,219933,0.003637471411748123,0.05436655708784039,0.07507286309921658,0.03195063951294258,0.11412566554359736,0.35746340931101744,0.24373786562271238,2014-03-13 10:05:02
0.06013800088624422,0.009495473824143825,0.0,0.05785908716844971,0.0,2014-03-13 10:07:02,31594,0.0,0.10445021206558207,0.08017345065518769,0.01899094764828765,0.12014939545483319,0.2480217762866367,0.30072165601063494,2014-03-13 10:06:02
0.14905321062096688,0.004654607003067809,0.0,0.026721675658521106,0.0004231460911879826,2014-03-13 10:08:02,236325,0.010646355654289643,0.0708346556648683,0.15033957473817836,0.10238865968475616,0.31307309848725273,0.08313128107479108,0.08873373532211996,2014-03-13 10:07:02
0.08679718391358858,0.008266398467960817,0.0,0.0957386715897662,0.0,2014-03-13 10:09:02,72583,0.019205599107228966,0.06062025543171266,0.11652866373668766,0.041593761624622846,0.21427882562032433,0.23145915710290288,0.12551148340520507,2014-03-13 10:08:02
0.04918032786885246,0.3442622950819672,0.0,0.04918032786885246,0.0,2014-03-13 10:10:02,6100,0.0,0.13114754098360656,0.14754098360655737,0.0,0.06557377049180328,0.21311475409836064,0.0,2014-03-13 10:09:02
0.0937982928696255,0.0,0.0,0.093105041956123,0.0,2014-03-13 10:11:02,138478,0.007221363682317769,0.06427013677262815,0.08641805918629673,0.06210372766793281,0.2933462355031124,0.13649821632317047,0.16323892603879317,2014-03-13 10:10:02
0.0818716110188792,0.0019493240718780763,0.0,0.1306047128158311,0.0,2014-03-13 10:12:02,307799,0.0035737607984431398,0.07277476535011485,0.10851237333454625,0.13499069197755678,0.19577386541216832,0.21829180731581324,0.05165708790476902,2014-03-13 10:11:02
0.038707299090685675,0.0,0.0,0.11543991152617351,0.0,2014-03-13 10:13:02,162760,0.0006144015728680265,0.052838535266650284,0.057778323912509214,0.051794052592774635,0.5238817891373801,0.1168100270336692,0.04213565986728926,2014-03-13 10:12:02
0.058513251630864974,0.0,0.0,0.13736796135054727,0.0,2014-03-13 10:14:02,146548,0.0027294811256380162,0.0504954008243033,0.10996397084914158,0.025322761143106696,0.3585719354750662,0.1692346534923711,0.08780058410896088,2014-03-13 10:13:02
0.11247521926807019,0.006625182829564624,0.0,0.1111654715856101,0.0,2014-03-13 10:15:02,196221,0.010702218416989007,0.049250589896086557,0.10744517661208536,0.050764189357917856,0.2243694609649324,0.18093883936989416,0.14626365169884978,2014-03-13 10:14:02
0.09251451267949894,0.0,0.0,0.10913534983195845,0.0,2014-03-13 10:16:02,98190,0.007129035543334352,0.04990324880334046,0.11975761279152664,0.027864344637946837,0.036612689683267134,0.1847438639372645,0.3723393420918627,2014-03-13 10:15:02
0.056225200670418585,0.0,0.0,0.12302073906687586,0.0,2014-03-13 10:17:02,186749,0.005354781016230341,0.03212868609738205,0.1037917204375927,0.06721856609673947,0.1338641706247423,0.1211572752732277,0.357238860716791,2014-03-13 10:16:02
0.0407698871717076,0.0,0.0,0.121987294965393,0.0,2014-03-13 10:18:02,105470,0.0,0.06202711671565374,0.15628140703517587,0.03184791883948042,0.18719067033279604,0.17184033374419266,0.22805537119560065,2014-03-13 10:17:02
0.07729613332085011,0.011234903098960771,0.0,0.20563617638797865,0.0,2014-03-13 10:19:02,53405,0.04306712854601629,0.06681022376182005,0.05954498642449209,0.05506975002340605,0.19647973036232563,0.16689448553506225,0.1179664825390881,2014-03-13 10:18:02
0.10181093492764925,0.017329520838748808,0.0,0.08478468070357854,0.0,2014-03-13 10:20:02,46164,0.008664760419374404,0.16413222424399965,0.07588163937267134,0.13844120960055453,0.1067715102677411,0.0898102417468157,0.21237327787886665,2014-03-13 10:19:02
0.14948859166011014,0.04720692368214005,0.0,0.0,0.0,2014-03-13 10:21:02,12710,0.0,0.015735641227380016,0.04720692368214005,0.03933910306845004,0.7010228166797797,0.0,0.0,2014-03-13 10:20:02
0.03266060005405892,0.0,0.0,0.11717271826290657,0.0,2014-03-13 10:22:02,88792,0.0,0.08632534462564195,0.08424182358771061,0.08284530137850257,0.15000225245517615,0.17869853139922515,0.2680534282367781,2014-03-13 10:21:02
0.1410655437568656,0.0,0.0,0.0,0.0,2014-03-13 10:23:02,10924,0.0,0.19269498352251924,0.03661662394727206,0.3661662394727206,0.19022336140607837,0.07323324789454412,0.0,2014-03-13 10:22:02
0.10579001544004117,0.0,0.0,0.13784096757591355,0.0,2014-03-13 10:24:02,77720,0.0,0.02645393721049923,0.03880597014925373,0.041121976325270204,0.16856664951106537,0.2112712300566135,0.2701492537313433,2014-03-13 10:23:02
0.06424529719083306,0.0012518569210996312,0.0,0.050766971006993705,0.0,2014-03-13 10:25:02,119822,0.0,0.016691425614661748,0.04101917844803125,0.010849426649530137,0.22675301697517986,0.041853749728764336,0.5465690774649062,2014-03-13 10:24:02
0.018699639287188412,0.0,0.0,0.07007878254939612,0.0,2014-03-13 10:26:02,55723,0.0,0.06460527968702331,0.2549037201873553,0.08972955512086571,0.24937637959190997,0.14767690181792079,0.10492974175834036,2014-03-13 10:25:02
0.1596226235288512,0.030971553819030828,0.0,0.15485776909515414,0.0,2014-03-13 10:27:02,41974,0.024253109067517986,0.19369133272978512,0.06780387859150903,0.16665078381855433,0.0449087530375947,0.15724019631200267,0.0,2014-03-13 10:26:02
0.02591671724191938,0.005090154466610545,0.0,0.1135221911157227,0.0,2014-03-13 10:28:02,255395,0.0038450243740088884,0.03132402748683412,0.24015740323812135,0.05646547504845435,0.19932653340903306,0.2014996378159322,0.12285283580336341,2014-03-13 10:27:02
0.01756761388955541,0.0,0.0,0.07213862132794022,0.0,2014-03-13 10:29:02,58346,0.03942001165461214,0.09083741816062797,0.15658314194632023,0.08680972131765674,0.07381825660713674,0.15142426216021665,0.3114009529359339,2014-03-13 10:28:02
0.0311406578026592,0.0,0.0,0.48670398880335897,0.0,2014-03-13 10:30:02,14290,0.0,0.17494751574527642,0.08894331700489853,0.10496850944716585,0.08530440867739678,0.02099370188943317,0.006997900629811057,2014-03-13 10:29:02
0.2992689986753667,0.0,0.0,0.034342344110287984,0.0,2014-03-13 10:31:02,20383,0.0,0.37678457538144533,0.044154442427513124,0.17171172055143993,0.014865328950596085,0.058872589903350835,0.0,2014-03-13 10:30:02
0.021223161543631283,0.0008842983976513034,0.0017685967953026069,0.07519189275229034,0.0,2014-03-13 10:32:02,113084,0.0,0.04156202468961126,0.1883290297477981,0.042446323087262566,0.20593541084503555,0.23151816348908777,0.19114109865232926,2014-03-13 10:31:02
0.03321572506237175,0.0036906361180413056,0.0,0.15210587696895436,0.0,2014-03-13 10:33:02,135478,0.0,0.025649921020387073,0.062032211872038265,0.19066564313024992,0.2098126633106482,0.25429220980528205,0.06853511271202704,2014-03-13 10:32:02
0.04642147342648359,0.002267042491933107,0.001511361661288738,0.09301675344401539,0.0,2014-03-13 10:34:02,132331,0.002267042491933107,0.03932563042673296,0.09544248891038382,0.07279473441597208,0.3392629089177895,0.16601552168426142,0.1416750421292063,2014-03-13 10:33:02
0.06047157310224428,0.00262919883053236,0.005784237427171193,0.03728203941694887,0.0,2014-03-13 10:35:02,190172,0.003680878362745304,0.033659003428475276,0.09043918137265212,0.04394442925351787,0.30467681887975095,0.26131607176661126,0.1561165681593505,2014-03-13 10:34:02
0.15685850573625393,0.004648460197559558,0.0,0.050052024917908736,0.0,2014-03-13 10:36:02,74003,0.0,0.03918760050268232,0.1396294744807643,0.029998783833087846,0.11452238422766645,0.1770063375809089,0.28809642852316797,2014-03-13 10:35:02
0.036703737314833666,0.0006901144554824417,0.0,0.04405000569344426,0.0,2014-03-13 10:37:02,289807,0.0022428719803179358,0.06694110218179686,0.08094352448353559,0.039364128540718475,0.42974807371802615,0.17945046185909933,0.11986597977274531,2014-03-13 10:36:02
0.012960362890160924,0.0002880080642257983,0.0,0.051717608093026605,0.0,2014-03-13 10:38:02,694425,0.013820066961874933,0.019215898045145265,0.07298844367642295,0.013532058897649133,0.6467710695899486,0.13370198365554237,0.03500450012600353,2014-03-13 10:37:02
0.06587608560319226,0.0036127241368752996,0.0,0.007194831967505894,0.0,2014-03-13 10:39:02,97987,0.010205435414901976,0.07011134130037658,0.07505077204118914,0.04483247777766439,0.44746752120179206,0.1527855735964975,0.1228632369600049,2014-03-13 10:38:02
0.046722949023651476,0.014500225559064252,0.0,0.24171876006960108,0.0,2014-03-13 10:40:02,62068,0.0,0.06960108268350841,0.053231939163498096,0.030611587291357864,0.4098891538312818,0.09344589804730295,0.040278404330734034,2014-03-13 10:39:02
0.16441379310344828,0.007724137931034483,0.0,0.16940137931034482,0.0,2014-03-13 10:41:02,90625,0.0,0.053693793103448274,0.032375172413793105,0.15174620689655172,0.05583448275862069,0.269351724137931,0.09545931034482759,2014-03-13 10:40:02
0.02476438559360359,0.0,0.0,0.044409471608690146,0.0,2014-03-13 10:42:02,55281,0.0,0.03735460646515078,0.13027984298402706,0.03979667516868363,0.3523995586186936,0.23651887628660842,0.1344765832745428,2014-03-13 10:41:02
0.04291845493562232,0.0,0.0,0.20386266094420602,0.0,2014-03-13 10:43:02,9320,0.055793991416309016,0.04291845493562232,0.27896995708154504,0.04291845493562232,0.33261802575107297,0.0,0.0,2014-03-13 10:42:02
0.05687946386432999,0.00440487052826983,0.0,0.07301387534216405,0.0,2014-03-13 10:44:02,158915,0.0717364628889658,0.0912437466570179,0.07941352295252178,0.08586980461252872,0.2699241733001919,0.18925211591102162,0.07826196394298839,2014-03-13 10:43:02
0.19171576818221792,0.000879430129276229,0.0,0.05982763169466186,0.0,2014-03-13 10:45:02,113710,0.01582974232697212,0.09629759915574708,0.0606806789200598,0.08314132442177469,0.20138949960425645,0.0976431272535397,0.19259519831149416,2014-03-13 10:44:02
0.05615217238716923,0.00451222813825467,0.0,0.006041372118440975,0.0,2014-03-13 10:46:02,199458,0.043492865665954734,0.0917486388111783,0.06389315043768613,0.18363765805332452,0.11303131486327948,0.1255352003930652,0.31195539913164677,2014-03-13 10:45:02
0.05196267389271607,0.001908287693452665,0.0,0.00774764803541782,0.0,2014-03-13 10:47:02,52403,0.01526630154762132,0.08205637081846459,0.09119706887010286,0.07646508787664828,0.5064023052115337,0.06438562677709292,0.10260862927694979,2014-03-13 10:46:02
0.001817586971536588,0.0,0.0,0.12903655773262085,0.0,2014-03-13 10:48:02,165054,0.0,0.01635828274382929,0.08032522689544028,0.03271656548765858,0.05187999079089268,0.35330255552728196,0.33456323385073977,2014-03-13 10:47:02
0.15696918217290898,0.003981631407108539,0.0,0.0013537546784169034,0.0,2014-03-13 10:49:02,75346,0.0,0.043797945478193934,0.03185305125686831,0.1689538927083057,0.06589599978764632,0.041475327157380615,0.4857192153531707,2014-03-13 10:48:02
0.07988860197614119,0.002134061759747327,0.0,0.09441089225122175,0.0,2014-03-13 10:50:02,187436,0.0004801638959431486,0.04481529695469387,0.13369896924817004,0.05775304637316204,0.1537804904073924,0.24630273800123775,0.1867357391322905,2014-03-13 10:49:02
0.1775282290527011,0.0,0.002064281733170943,0.06816258282930454,0.0,2014-03-13 10:51:02,96886,0.002064281733170943,0.062382593976425905,0.09909584460087113,0.12643725615672027,0.16617467952026094,0.1629440786078484,0.13314617178952584,2014-03-13 10:50:02
0.1039038147543417,0.00445302063232893,0.0,0.1088911978625501,0.0,2014-03-13 10:52:02,67370,0.0,0.11429419622977587,0.06980852011280986,0.15244173964672703,0.08269259314234823,0.18830339913908267,0.17521151848003563,2014-03-13 10:51:02
0.03568122106843488,0.003753284123608157,0.0050043788314775425,0.22651069685975228,0.0,2014-03-13 10:53:02,79930,0.0,0.04253722006755911,0.04884273739522082,0.03127736769673464,0.08057049918678844,0.2856999874890529,0.2401226072813712,2014-03-13 10:52:02
0.1098940575564003,0.0026126373267494874,0.0,0.16048777938890413,0.0,2014-03-13 10:54:02,153102,0.020247939282308527,0.03978393489307782,0.1059228488197411,0.03218769186555368,0.04086817938367886,0.15257801988217007,0.33541691160141607,2014-03-13 10:53:02
0.07467909462533204,0.0015906090442030253,0.0,0.055719034818431976,0.0,2014-03-13 10:55:02,62869,0.0,0.08271167029855732,0.06526268908365013,0.09702715169638454,0.13042994162464808,0.3319282953442873,0.16065151346450557,2014-03-13 10:54:02
0.057478911093962054,0.0,0.0,0.11308975757737035,0.0,2014-03-13 10:56:02,187895,0.0047899092578301715,0.03831927406264137,0.11049788445674445,0.027345059740812687,0.11635754011549003,0.22951648527102902,0.3026051784241199,2014-03-13 10:55:02
0.1073209411549429,0.0007624391954741609,0.006099513563793287,0.10595617499504414,0.0,2014-03-13 10:57:02,131158,0.006099513563793287,0.05637475411335946,0.07676237820033853,0.04600558105491087,0.201268698821269,0.32277863340398605,0.07057137193308834,2014-03-13 10:56:02
0.08943525279600703,0.003697199371476107,0.0,0.1128200388205934,0.0,2014-03-13 10:58:02,54095,0.018485996857380536,0.018559940844810056,0.10727423976337924,0.055531934559571124,0.03736019964876606,0.25172381920695075,0.3051113781310657,2014-03-13 10:57:02
0.25125628140703515,0.031407035175879394,0.0,0.3454773869346734,0.0,2014-03-13 10:59:02,3184,0.0,0.0,0.2198492462311558,0.0,0.05778894472361809,0.0942211055276382,0.0,2014-03-13 10:58:02
0.056048876338140076,0.004294933052731041,0.0,0.10687940901721195,0.0,2014-03-13 11:00:02,93133,0.032211997895482805,0.02918407009330742,0.1550685578688542,0.015225537671931539,0.18476801992848937,0.11129245272889308,0.3050261454049585,2014-03-13 10:59:02
0.2766223434481191,0.0909194226616661,0.0,0.011364927832708262,0.0,2014-03-13 11:01:02,8799,0.0,0.0,0.11933174224343675,0.06989430617115582,0.0,0.43186725764291395,0.0,2014-03-13 11:00:02
0.054880055960169524,0.0,0.0025716989672056947,0.150917582191499,0.0,2014-03-13 11:02:02,194424,0.0,0.05299757231617496,0.23593795004731927,0.03986647738962268,0.18322326461753694,0.17818273464181378,0.1014226638686582,2014-03-13 11:01:02
0.015974538979512475,0.0010233529134857447,0.0020467058269714893,0.13353732168075483,0.0,2014-03-13 11:03:02,97718,0.0,0.0010233529134857447,0.23232157841953377,0.020467058269714893,0.06447123354960192,0.4277001166622321,0.10143474078470702,2014-03-13 11:02:02
0.16874117147761752,0.0028377958940640656,0.0,0.09836003268532771,0.0,2014-03-13 11:04:02,157869,0.015202478003914638,0.03177951339401656,0.09191798263116888,0.01612096104998448,0.15637648936776694,0.2972591199032109,0.12140445559292831,2014-03-13 11:03:02
0.11191239316239317,0.00205456936226167,0.0,0.11753164036817883,0.0,2014-03-13 11:05:02,97344,0.001027284681130835,0.029791255752794215,0.1397620808678501,0.03581114398422091,0.06677350427350427,0.1721215483234714,0.3232145792241946,2014-03-13 11:04:02
0.0,0.0,0.0,0.0625,0.0,2014-03-13 11:06:02,3200,0.03125,0.03125,0.125,0.6875,0.0,0.0625,0.0,2014-03-13 11:05:02
0.04956786465888891,0.0,0.0,0.07865612379025942,0.0,2014-03-13 11:07:02,146829,0.0027242574695734495,0.05526156277029742,0.17052489630795006,0.04198761824980079,0.1307916011142213,0.2557260486688597,0.21476002697014895,2014-03-13 11:06:02
0.031095399155326615,0.0005097606418906003,0.0,0.13543575614070413,0.0,2014-03-13 11:08:02,392341,0.004929385407082105,0.025742912415475314,0.21425494658982874,0.028291715624928316,0.06616438251419046,0.3672111759923128,0.1263645655182609,2014-03-13 11:07:02
0.03921385958919471,0.0003450405595177713,0.0,0.045055396261830576,0.0,2014-03-13 11:09:02,289821,0.0037954461546954843,0.03312389371370605,0.04920968459842454,0.05003088113007684,0.30207265864102323,0.13858554073031285,0.33856759862121794,2014-03-13 11:08:02
0.051439031423826095,0.0003084244599102176,0.0,0.07214202329529945,0.0,2014-03-13 11:10:02,648457,0.04017228590330585,0.04455499747863004,0.10668402068294427,0.08857796276391496,0.235462027551557,0.17588830099759892,0.18477092544301318,2014-03-13 11:09:02
0.0654760420044399,0.00436506946696266,0.0,0.10613978199595919,0.0,2014-03-13 11:11:02,160364,0.006235813524232372,0.04489785737447308,0.13643336409668005,0.0492753984684842,0.15667481479633832,0.23441046618941908,0.19609139208301116,2014-03-13 11:10:02
0.03227758725035303,0.001152770973226894,0.0,0.06921236923254273,0.0,2014-03-13 11:12:02,173495,0.057638548661344706,0.0669183549958212,0.12742153952563476,0.075310527680913,0.10259661661719358,0.3539122164903888,0.11355946857258134,2014-03-13 11:11:02
0.02686701785697151,0.0,0.0,0.21452354222439718,0.0,2014-03-13 11:13:02,104217,0.0009595363520346968,0.02228043409424566,0.15733517564312924,0.07484383545870635,0.16504025254996785,0.1635145897502327,0.17463561607031483,2014-03-13 11:12:02
0.0618496745826249,0.0044450865124962494,0.0,0.11792444093776508,0.0,2014-03-13 11:14:02,269961,0.0018521193802067705,0.049610869718218556,0.14429121243438867,0.058812198799085794,0.10989735554394894,0.30601457247528346,0.14530246961598156,2014-03-13 11:13:02
0.05645392835787871,0.0005268190402937543,0.0,0.07454226010636476,0.0,2014-03-13 11:15:02,379637,0.0015804571208812629,0.04873076122717227,0.13716260533088187,0.0724560567068015,0.11120623121560859,0.1525694281642727,0.34477145272984455,2014-03-13 11:14:02
0.04230755856409305,0.0007881956116050213,0.0,0.11934498626453235,0.0,2014-03-13 11:16:02,345092,0.001159111193536796,0.05034019913530305,0.15652058001924124,0.08427028154810891,0.1738203145827779,0.23986647039050457,0.13158230269029708,2014-03-13 11:15:02
0.1087991276028235,0.013189112719020322,0.0,0.06755920364284768,0.0,2014-03-13 11:17:02,135718,0.0014736438792201476,0.06262986486685627,0.13049116550494408,0.07121384046331364,0.06361720626593377,0.3612269558938387,0.1197998791612019,2014-03-13 11:16:02
0.05068775427534828,0.002348286044723108,0.0,0.10341264669449386,0.0,2014-03-13 11:18:02,170337,0.0,0.01858081332887159,0.15774611505427477,0.01702507382424253,0.11212478792041658,0.25512953732894206,0.28294498552868724,2014-03-13 11:17:02
0.1671199659206344,0.004915293115312776,0.0,0.3392699151292722,0.0,2014-03-13 11:19:02,61034,0.004915293115312776,0.004915293115312776,0.10415506111347773,0.055968804273028146,0.05329816168037487,0.15892781072844644,0.10651440180882786,2014-03-13 11:18:02
0.01946203984210043,0.0,0.0,0.19730101900302946,0.0,2014-03-13 11:20:02,54465,0.014688331956302212,0.007344165978151106,0.3337739832920224,0.009180207472688882,0.04590103736344441,0.1849628201597356,0.18738639493252549,2014-03-13 11:19:02
0.04534271698450803,0.0,0.0,0.08828484947887932,0.0,2014-03-13 11:21:02,67067,0.0,0.041749295480638764,0.014970104522343328,0.03876720294630742,0.11630160883892227,0.10174899727138532,0.5528352244770155,2014-03-13 11:20:02
