NYSE Arca,totalVolume,BATS EDGX,NASDAQ PSX,NYSE,endTime,BATS BYX,NASDAQ BX,startTime,CBSX,NSX,BATS BZX,NASDAQ,CHX,BATS EDGA
0.16605992719126295,49994,0.3311397367684122,0.0,0.09515141817018043,2014-03-03 09:41:01,0.031403768452214265,0.10401248149777974,2014-03-03 09:40:31,0.0,0.0,0.11815417850142017,0.02606312757530904,0.0,0.12801536184342122
0.08110926785511648,185059,0.1205345322302617,0.0005403682068961791,0.34393355632528005,2014-03-03 09:41:31,0.06862676227581474,0.05025424324134465,2014-03-03 09:41:01,0.0,0.02127429630550257,0.11293695524130143,0.14351098838748724,0.0,0.05727902993099498
0.07691541131724493,60209,0.04650467538075703,0.0,0.16892823332059992,2014-03-03 09:42:01,0.16509159760168746,0.1345313823514757,2014-03-03 09:41:31,0.0,0.04225281934594496,0.08968758823431713,0.19767808799348935,0.0,0.07841020445448355
0.026149259975942682,38242,0.07844777992782805,0.0,0.29025678573296376,2014-03-03 09:42:31,0.11244181789655353,0.1679305475655039,2014-03-03 09:42:01,0.0,0.0,0.09703990377072329,0.020396422781235293,0.0,0.2073374823492495
0.13075140029811738,152289,0.40580737939050093,0.003939877469810689,0.06530346906211217,2014-03-03 09:43:01,0.04268200592294913,0.06847507042530977,2014-03-03 09:42:31,0.0,0.0,0.06435133200690792,0.15368148717241562,0.0,0.06500797825187636
0.054695541848532966,250642,0.08611485704710303,0.016357992674811084,0.20851652955211017,2014-03-03 09:43:31,0.03269204682375659,0.06280671236265271,2014-03-03 09:43:01,0.0,0.0,0.24592047621707455,0.21519936802291714,0.0,0.07769647545104172
0.10748336508687688,245117,0.2932925908851691,0.06610312626215235,0.1284366241427563,2014-03-03 09:44:01,0.0827767963870315,0.04566390744012043,2014-03-03 09:43:31,0.0,0.0,0.13528233455859856,0.07060301815051588,0.0,0.07035823708677896
0.13914570904837045,274403,0.12711960146208315,0.0,0.1389270525468016,2014-03-03 09:44:31,0.023429044143103393,0.015386129160395477,2014-03-03 09:44:01,0.0,0.011297252581057788,0.290015050855858,0.2322642245164958,0.0,0.02241593568583434
0.2212046031983261,167275,0.08791510984905096,0.027619189956658196,0.14444477656553578,2014-03-03 09:45:01,0.05459273651173218,0.08296517710357196,2014-03-03 09:44:31,0.0,0.0005978179644298311,0.1843730384098042,0.174168285756987,0.0,0.022119264683903753
0.3280671275658106,196283,0.031087766133592824,0.01314938125054131,0.21579556049173898,2014-03-03 09:45:31,0.0463616309104711,0.052531294100864566,2014-03-03 09:45:01,0.0,0.021907144276376456,0.14888706612391292,0.07080592817513488,0.0,0.07140710097155638
0.182443915703603,517792,0.1475013132686484,0.00989972807613868,0.19222969841171744,2014-03-03 09:46:01,0.04423397812248934,0.028901566652246462,2014-03-03 09:45:31,0.0,0.0005793832272418269,0.15430134107904334,0.17810819788641,0.0,0.06180087757246153
0.4862956249923285,244411,0.05052554917741018,0.0024548813269451865,0.09352279561885513,2014-03-03 09:46:31,0.02536710704510026,0.06452655567875423,2014-03-03 09:46:01,0.0,0.0028640282147693844,0.09004504707234945,0.0923403611130432,0.0,0.0920580497604445
0.0950858654178622,164851,0.13102741263322637,0.0029420507003293885,0.338699795572972,2014-03-03 09:47:01,0.08249874128758697,0.02729737763192216,2014-03-03 09:46:31,0.0,0.03518328672558856,0.11220435423503648,0.09862845842609387,0.0,0.07643265736938205
0.28637582559467645,80548,0.18600089387694294,0.007448974524507126,0.14897949049014253,2014-03-03 09:47:31,0.13780602870338182,0.031037393852113026,2014-03-03 09:47:01,0.0,0.009807816457267715,0.11305060336693648,0.045972587773749816,0.0,0.03352038536028207
0.15187470092770297,194351,0.13277009122669808,0.004630796857232533,0.2064769412043159,2014-03-03 09:48:01,0.06889596657593736,0.06026210310211936,2014-03-03 09:47:31,0.0,0.019500800098790332,0.1406578818735175,0.1375912652880613,0.0,0.07733945284562467
0.20489017279322352,168583,0.14006750384083805,0.0,0.2546164203982608,2014-03-03 09:48:31,0.05160662700272269,0.06291856236987121,2014-03-03 09:48:01,0.0,0.0,0.11841051588831614,0.08451030056411382,0.0,0.08297989714265376
0.05849700543139052,301212,0.33446874626508905,0.006702920202382375,0.17590932632166048,2014-03-03 09:49:01,0.041854242194866075,0.053643281144177525,2014-03-03 09:48:31,0.0023239445971608035,0.0,0.09445174827032124,0.08581331421058921,0.0,0.14633547136236272
0.11474343970247848,115353,0.11711875720614115,0.0,0.1296975371251723,2014-03-03 09:49:31,0.1675379053860758,0.0782467729491214,2014-03-03 09:49:01,0.0,0.0,0.1998821010290153,0.09222126862760396,0.0,0.10055221797439165
0.11037035729728299,226646,0.14861502078130653,0.0,0.2961534728166392,2014-03-03 09:50:01,0.02647300195017781,0.03397368583606152,2014-03-03 09:49:31,0.0,0.0005294600390035562,0.2340654589094888,0.1202580235256744,0.0,0.029561518844365222
0.06252466514832372,210317,0.24618076522582577,0.011886818469263065,0.22194591973069225,2014-03-03 09:50:31,0.05767484321286439,0.05716133265499223,2014-03-03 09:50:01,0.0,0.009509454775410452,0.15369180808018373,0.15118131201947535,0.0,0.028243080682969043
0.11519350790021148,58163,0.08080738613895432,0.0,0.1561645719787494,2014-03-03 09:51:01,0.14352767223148738,0.10405240444956415,2014-03-03 09:50:31,0.0,0.0,0.08641232398603924,0.15998143149424893,0.0,0.15386070182074515
0.10001470804530078,33995,0.0,0.0,0.3538755699367554,2014-03-03 09:51:31,0.08824827180467716,0.1647301073687307,2014-03-03 09:51:01,0.0,0.041182526842182675,0.00044124135902338577,0.0014708045300779527,0.0,0.2500367701132519
0.06523473817524286,136599,0.15714609916617253,0.024158302769419982,0.22657559718592377,2014-03-03 09:52:01,0.06920255638767488,0.028550721454769067,2014-03-03 09:51:31,0.0,0.00805276758980666,0.1359160755203186,0.21270287483802955,0.0,0.07246026691264211
0.1270606545792821,111797,0.12613934184280437,0.0,0.23957709061960517,2014-03-03 09:52:31,0.03153036306877644,0.036691503349821554,2014-03-03 09:52:01,0.0,0.00848859987298407,0.24661663550900292,0.11054858359347747,0.0,0.07334722756424591
0.17083149397742323,126856,0.13330863341111182,0.0,0.14785268335750773,2014-03-03 09:53:01,0.026013747871602447,0.01522986693573816,2014-03-03 09:52:31,0.0,0.0,0.25841111181181814,0.14350917575834016,0.0,0.10484328687645834
0.1299926222749432,69127,0.1642194800873754,0.0,0.3128734069177022,2014-03-03 09:53:31,0.05352467198055753,0.05178873667307998,2014-03-03 09:53:01,0.0,0.02025257858723798,0.09687965628480912,0.1205173087216283,0.0,0.04995153847266625
0.03758713136729223,37300,0.01876675603217158,0.0,0.40884718498659517,2014-03-03 09:54:01,0.1487935656836461,0.058981233243967826,2014-03-03 09:53:31,0.0,0.04289544235924933,0.0349597855227882,0.026648793565683646,0.0,0.2225201072386059
0.05910107119834314,72909,0.1945027362877011,0.013715727825097038,0.16047401555363536,2014-03-03 09:54:31,0.16596030668367417,0.030174601215213485,2014-03-03 09:54:01,0.0,0.0713217846905046,0.10009738166755819,0.07789161831872608,0.0,0.12676075655954683
0.026375071939488612,60815,0.08885965633478582,0.0065773246731891805,0.3420208830058374,2014-03-03 09:55:01,0.0726465510153745,0.09487790841075393,2014-03-03 09:54:31,0.0,0.0,0.07305763380744883,0.20317355915481378,0.0,0.09241141165830798
0.1928781485743511,31284,0.003196522183863956,0.003196522183863956,0.34522439585730724,2014-03-03 09:55:31,0.08310957678046285,0.019179133103183737,2014-03-03 09:55:01,0.0,0.0,0.06712696586114307,0.1310574095384222,0.0,0.15503132591740187
0.13007134651429952,66156,0.08012878650462543,0.0,0.1707479291371909,2014-03-03 09:56:01,0.0876715641816313,0.027208416470161437,2014-03-03 09:55:31,0.0,0.04383578209081565,0.20664792309087612,0.23101457161859845,0.0,0.022673680391801197
0.035398230088495575,11300,0.0,0.0,0.7256637168141593,2014-03-03 09:56:31,0.02654867256637168,0.11504424778761062,2014-03-03 09:56:01,0.0,0.0,0.02654867256637168,0.017699115044247787,0.0,0.05309734513274336
0.1111111111111111,1800,0.0,0.0,0.0,2014-03-03 09:57:01,0.0,0.5,2014-03-03 09:56:31,0.0,0.0,0.05555555555555555,0.16666666666666666,0.0,0.16666666666666666
0.06200283099742818,50159,0.14553719173029767,0.0,0.41390378596064514,2014-03-03 09:57:31,0.01594928128551207,0.05506489363823043,2014-03-03 09:57:01,0.0,0.003987320321378018,0.0502801092525768,0.20143942263601747,0.0,0.051835164177914235
0.09285605792111792,59253,0.14687863905625032,0.0016876782610163199,0.1957706782778931,2014-03-03 09:58:01,0.12185037044537829,0.043879634786424315,2014-03-03 09:57:31,0.0,0.0016876782610163199,0.20088434340877256,0.14514033044740351,0.0,0.049364589134727355
0.06264428921105888,301911,0.4183053946361676,0.007618139120469277,0.17133526105375424,2014-03-03 09:58:31,0.05316136212327474,0.020204629841244603,2014-03-03 09:58:01,0.0,0.0009605479760591698,0.08300459406911308,0.13321806757620624,0.0,0.04954771439265214
0.12005673486068708,83194,0.14908527057239704,0.0,0.2235738154193812,2014-03-03 09:59:01,0.046878380652450896,0.075726614900113,2014-03-03 09:58:31,0.0,0.036060292809577614,0.1475587181767916,0.07947688535230905,0.0,0.12158328725629253
0.10739352256391464,70954,0.10357414663021113,0.004228091439524199,0.33778222510358824,2014-03-03 09:59:31,0.07187755447191138,0.0823350339656679,2014-03-03 09:59:01,0.0,0.0,0.11324238238858979,0.12178312709642868,0.0,0.05778391634016405
0.09917464509739188,75725,0.08850445691647409,0.013205678441729944,0.3252558600198085,2014-03-03 10:00:01,0.056784417299438755,0.08451634202707164,2014-03-03 09:59:31,0.0,0.02112908550676791,0.14009904258831296,0.12643116540112248,0.0,0.04489930670188181
0.1285450428979981,234976,0.12211459893776386,0.0034046030232874848,0.27744535612147625,2014-03-03 10:00:31,0.0759141359117527,0.05357568432520768,2014-03-03 10:00:01,0.0,0.0025534522674656134,0.14603619093013753,0.12751089472967453,0.0,0.06290004085523627
0.20800445821475136,285316,0.2641036605027408,0.0010374462000028038,0.21449550673639053,2014-03-03 10:01:01,0.023482734932495898,0.025536598017636584,2014-03-03 10:00:31,0.0,0.0017524429054101417,0.08202484263062709,0.14100856594092165,0.0,0.038553743919023116
0.07371948300622308,62670,0.13745013563108346,0.0015956598053295037,0.3465453965214616,2014-03-03 10:01:31,0.10244135950215415,0.0434019467049625,2014-03-03 10:01:01,0.0,0.0,0.0955161959470241,0.1514600287218765,0.0,0.04786979415988511
0.13081417846915874,103368,0.1309689652503676,0.0019348347651110594,0.24778461419394784,2014-03-03 10:02:01,0.026120269328999305,0.027087686711554832,2014-03-03 10:01:31,0.0,0.0,0.10066945282872843,0.22626925160591285,0.0,0.10835074684621933
0.0813277637260162,156564,0.08340359214123298,0.000638716435451317,0.31999693416110986,2014-03-03 10:02:31,0.04151656830433561,0.04665823560971871,2014-03-03 10:02:01,0.0,0.0,0.16486548631869397,0.2098566720318847,0.0,0.05173603127155668
0.07505488937679446,177630,0.16386308619039577,0.009007487473962732,0.18242976974610145,2014-03-03 10:03:01,0.12027247649608737,0.06087935596464561,2014-03-03 10:02:31,0.0,0.0,0.1728930923830434,0.07273546135224905,0.0,0.14286438101672014
0.19584964542959443,143554,0.0522660462265071,0.0,0.2495228276467392,2014-03-03 10:03:31,0.09961408250553798,0.05990776989843543,2014-03-03 10:03:01,0.0,0.0006966019755632027,0.12961672959304513,0.09410396087883305,0.0,0.11842233584574446
0.2104007374871211,92205,0.0,0.0,0.49129656743126726,2014-03-03 10:04:01,0.028198036982810044,0.017352638143267717,2014-03-03 10:03:31,0.0,0.004338159535816929,0.04235128246841278,0.15834282305731792,0.0,0.04771975489398623
0.21738990523080884,62151,0.004826953709513926,0.0,0.4510466444626796,2014-03-03 10:04:31,0.06114141365384306,0.08984569837975254,2014-03-03 10:04:01,0.0,0.045051567955463306,0.009476919116345675,0.016636900452124664,0.0,0.10458399703946838
0.09144088267937586,76585,0.06531305085852321,0.0015668864660181498,0.4003003199059868,2014-03-03 10:05:01,0.14575961350133837,0.041065482796892344,2014-03-03 10:04:31,0.0,0.006528693608408957,0.08884246262322909,0.10038519292289613,0.0,0.05879741463733107
0.11369248373885811,66416,0.08508491929655505,0.002394001445434835,0.1912189833774994,2014-03-03 10:05:31,0.16476451457480126,0.08220910623946037,2014-03-03 10:05:01,0.0,0.04215851602023609,0.08270597446398459,0.07980004818116117,0.0,0.15597145266200915
0.09512771265205201,45297,0.03757423228911407,0.022076517208645164,0.4916440382365278,2014-03-03 10:06:01,0.13687440669360001,0.08609841711371614,2014-03-03 10:05:31,0.0,0.0,0.01128110029361768,0.011148641190365807,0.0,0.1081749343223613
0.10750159648397882,133105,0.06855490026670674,0.002644528755493783,0.3584613650877127,2014-03-03 10:06:31,0.05690995830359491,0.05808196536568874,2014-03-03 10:06:01,0.0,0.026295030239284777,0.12828218323879645,0.13525412268509823,0.0,0.05801434957364487
0.09295814534243842,155371,0.2498149590335391,0.006436207529075567,0.18557517168583584,2014-03-03 10:07:01,0.03668638291573074,0.03218103764537784,2014-03-03 10:06:31,0.0,0.012872415058151135,0.16684580777622593,0.14325710718216397,0.0,0.07337276583146148
0.30986872436970714,41211,0.09562980757564728,0.0,0.11596418431972046,2014-03-03 10:07:31,0.15772487927980394,0.04367765887748417,2014-03-03 10:07:01,0.0,0.007279609812914028,0.055980199461308874,0.04760864817645774,0.0,0.1662662881269564
0.11530999270605398,137100,0.10843180160466813,0.0014587892049598833,0.3661560904449307,2014-03-03 10:08:01,0.06187454412837345,0.06350109409190371,2014-03-03 10:07:31,0.0,0.010211524434719184,0.031444201312910286,0.20686360320933625,0.0,0.03474835886214442
0.16618322911173058,53092,0.12834325322082424,0.020718752354403677,0.1864687711896331,2014-03-03 10:08:31,0.024485798237022526,0.001883522941309425,2014-03-03 10:08:01,0.0,0.0,0.16324493332328788,0.2524485798237023,0.0,0.05622315979808634
0.07855273752012883,99360,0.08457125603864735,0.0,0.28178341384863126,2014-03-03 10:09:01,0.23111916264090177,0.08637278582930757,2014-03-03 10:08:31,0.0,0.002012882447665056,0.057971014492753624,0.0507950885668277,0.0,0.1268216586151369
0.11835269394664644,68524,0.09069814955344113,0.021875547253517015,0.3925631895394314,2014-03-03 10:09:31,0.05727920144766797,0.027727511528807425,2014-03-03 10:09:01,0.0,0.004378028136127489,0.03944603350650867,0.14743739419765337,0.0,0.10024225089019906
0.09734237663506125,57796,0.18366322928922416,0.0,0.31012526818464947,2014-03-03 10:10:01,0.1073430687244792,0.038064917987403975,2014-03-03 10:09:31,0.0,0.02733753200913558,0.0763547650356426,0.13727593605093777,0.0,0.022492906083465984
0.012031372643007365,166897,0.2157857840464478,0.0033553628884881092,0.33440984559338993,2014-03-03 10:10:31,0.07290125047184791,0.033008382415501775,2014-03-03 10:10:01,0.0,0.0016177642498067671,0.17350821165149763,0.06409941460901035,0.0,0.08928261143100236
0.0,20184,0.0,0.0,0.10899722552516845,2014-03-03 10:11:01,0.31232659532302814,0.08422512881490289,2014-03-03 10:10:31,0.0,0.09908838684106223,0.0,0.0,0.0,0.39536266349583826
0.03458215625402445,364957,0.6382587537709922,0.012612444753765512,0.10861553552884312,2014-03-03 10:11:31,0.032606581049274296,0.018358327145389732,2014-03-03 10:11:01,0.0,0.0065761171864082615,0.0549461991412687,0.061111309003526446,0.0,0.03233257616650729
0.07702334399810404,33756,0.1313248015167674,0.0,0.20002369949046095,2014-03-03 10:12:01,0.10282616423746889,0.06517359876762649,2014-03-03 10:11:31,0.0,0.008887308922858158,0.09479796184382036,0.020737054153335703,0.0,0.299206067069558
0.0,37081,0.016180793398236294,0.0,0.658018931528276,2014-03-03 10:12:31,0.05342358620317683,0.1473530918799385,2014-03-03 10:12:01,0.0,0.008090396699118147,0.004854238019470888,0.042717294571343815,0.0,0.06936166770043958
0.03921107320707368,25503,0.0,0.0,0.4391640199192252,2014-03-03 10:13:01,0.1883307846135749,0.18429204407324629,2014-03-03 10:12:31,0.0,0.007842214641414736,0.01960553660353684,0.01960553660353684,0.0,0.10194879033839156
0.042701613697065946,152383,0.26583674031880195,0.004265567681434281,0.2574368531922852,2014-03-03 10:13:31,0.05310959883976559,0.04010289861729983,2014-03-03 10:13:01,0.0,0.024937164906846564,0.0870307055248945,0.16211782154177304,0.0,0.06246103567983305
0.07621561229942195,61759,0.3071455172525462,0.0,0.3070321734484043,2014-03-03 10:14:01,0.07934066289933452,0.04695671885878981,2014-03-03 10:13:31,0.0,0.001619197202027235,0.04264965430139737,0.09856053368739778,0.0,0.04047993005068087
0.12821911017474286,201725,0.07785351344652373,0.0034700706407237575,0.19805180319742224,2014-03-03 10:14:31,0.0475895402156401,0.05508489279960342,2014-03-03 10:14:01,0.0,0.014133101995290618,0.19057627958854878,0.2295005576899244,0.0,0.05552113025158012
0.1190667034040528,79846,0.1863211682488791,0.002504821781930216,0.06768028454775443,2014-03-03 10:15:01,0.07013500989404604,0.07567066603211181,2014-03-03 10:14:31,0.0,0.04633920296570899,0.056483731182526364,0.23773263532299677,0.0,0.13806577661999347
0.12296760680675242,279781,0.202218878336985,0.00035742241252980007,0.1267956008449466,2014-03-03 10:15:31,0.07648839628137721,0.06326376701777461,2014-03-03 10:15:01,0.0,0.0,0.09079601545494512,0.2805051093533871,0.0,0.03660720349130213
0.0466259573587249,77296,0.03622438418546885,0.0,0.02401159180293935,2014-03-03 10:16:01,0.14287932105154214,0.21993376112606086,2014-03-03 10:15:31,0.0,0.0,0.05288760091078452,0.3868764231008073,0.0,0.09056096046367212
0.043233895373973194,23130,0.04755728491137051,0.0,0.17315175097276264,2014-03-03 10:16:31,0.3655858192823173,0.19455252918287938,2014-03-03 10:16:01,0.0,0.0,0.0,0.0,0.0,0.17591872027669694
0.1659850663570882,37901,0.026384528112714703,0.0,0.0,2014-03-03 10:17:01,0.2883301232157463,0.3034220732962191,2014-03-03 10:16:31,0.0,0.0,0.031054589588665207,0.013192264056357351,0.0,0.17163135537320914
0.04831242816743239,341941,0.5227246805735493,0.0010762090536086636,0.16005685191304933,2014-03-03 10:17:31,0.03660573022831424,0.023814049792215616,2014-03-03 10:17:01,0.0,0.013452613170108294,0.04430881350876321,0.08325120415510279,0.0,0.06639741943785624
0.06861639249587165,110819,0.03789963814869291,0.027973542443082866,0.5204522690152411,2014-03-03 10:18:01,0.08301825499237496,0.05842860881256824,2014-03-03 10:17:31,0.0,0.0009023723368736408,0.041617412176612315,0.052599283516364524,0.0,0.10849222606231783
0.015083191603343267,192267,0.21344796558951873,0.02808594298553574,0.3031669501266468,2014-03-03 10:18:31,0.07297664185741704,0.07021485746383935,2014-03-03 10:18:01,0.0,0.0010402201105753977,0.10469815412941379,0.09347417913630524,0.0,0.09781189699740465
0.19982105048679583,112881,0.05144355560280295,0.0026576660376857043,0.12933974716737096,2014-03-03 10:19:01,0.07618642641365686,0.1096375829413276,2014-03-03 10:18:31,0.0,0.0008858886792285682,0.07197845518732116,0.07367936145144001,0.0,0.28437026603237037
0.033679105482958376,103922,0.1609668790054079,0.0028867804699678604,0.18080868343565365,2014-03-03 10:19:31,0.10489597967706549,0.06170012124477974,2014-03-03 10:19:01,0.0048113007832797676,0.0009622601566559536,0.11137199053136006,0.19997690575624025,0.0,0.13793999345663094
0.06001734605377277,34590,0.01156403584851113,0.0028910089621277824,0.344434807747904,2014-03-03 10:20:01,0.01156403584851113,0.04336513443191674,2014-03-03 10:19:31,0.0,0.0,0.026019080659150044,0.39028620988725066,0.0,0.10985834056085574
0.010417751849150954,28797,0.2014098690835851,0.0,0.13497933812549917,2014-03-03 10:20:31,0.06417335139076988,0.11563704552557558,2014-03-03 10:20:01,0.0,0.1527936937875473,0.10348300170156613,0.03819842344688683,0.0,0.17890752508941904
0.08929517233262059,50977,0.28665868921278226,0.029425034819624538,0.11573847029052317,2014-03-03 10:21:01,0.021578358867724662,0.03531004178354944,2014-03-03 10:20:31,0.0,0.0013731682915824783,0.14506542166074896,0.22651391804146967,0.0,0.04904172469937423
0.06747879722436392,64850,0.08789514263685427,0.004626060138781804,0.19892058596761758,2014-03-03 10:21:31,0.08943716268311488,0.07754818812644565,2014-03-03 10:21:01,0.0,0.0,0.1843484965304549,0.2243330763299923,0.0,0.06541249036237472
0.037037037037037035,5400,0.07407407407407407,0.0,0.05555555555555555,2014-03-03 10:22:01,0.018518518518518517,0.25925925925925924,2014-03-03 10:21:31,0.0,0.0,0.14814814814814814,0.37037037037037035,0.0,0.037037037037037035
0.13021379404658795,43874,0.00968683046907052,0.0,0.19106988193463098,2014-03-03 10:22:31,0.1347267174180608,0.16848247253498655,2014-03-03 10:22:01,0.0,0.0,0.08889091489264712,0.08091352509458904,0.0,0.196015863609427
0.043950248318903,22753,0.0,0.0,0.0659253724783545,2014-03-03 10:23:01,0.1260053619302949,0.19276578912670855,2014-03-03 10:22:31,0.0,0.0,0.0131850744956709,0.08350547180591571,0.0,0.47466268184415245
0.06089093966967096,46378,0.013972141963862176,0.002156194747509595,0.30186726465134334,2014-03-03 10:23:31,0.04959247919272069,0.19037043425762215,2014-03-03 10:23:01,0.0,0.0010134115313295098,0.0884039846478934,0.1257061537798094,0.0,0.16602699555823883
0.17920656634746923,3655,0.0,0.0,0.4103967168262654,2014-03-03 10:24:01,0.0,0.027359781121751026,2014-03-03 10:23:31,0.0,0.0,0.24623803009575923,0.13679890560875513,0.0,0.0
0.0789909819295699,87491,0.08678606942428364,0.002285949411939514,0.31199780548856454,2014-03-03 10:24:31,0.15430158530591717,0.056005760592518085,2014-03-03 10:24:01,0.0,0.0,0.12347555748591284,0.05242824976283275,0.0,0.13372804059846155
0.05246427799895072,32403,0.14878252013702434,0.0,0.17464432305650712,2014-03-03 10:25:01,0.0378051414992439,0.24463784217510726,2014-03-03 10:24:31,0.0,0.0,0.10526803073789463,0.10986637039780267,0.0,0.12653149399746938
0.09555740087191197,48170,0.19522524392775586,0.007452771434502802,0.1401287108158605,2014-03-03 10:25:31,0.02075980900975711,0.024911770811708533,2014-03-03 10:25:01,0.0,0.0,0.026883952667635456,0.4641685696491592,0.0,0.024911770811708533
0.0,7800,0.0,0.0,0.1282051282051282,2014-03-03 10:26:01,0.20512820512820512,0.6666666666666666,2014-03-03 10:25:31,0.0,0.0,0.0,0.0,0.0,0.0
