BATS BYX,BATS EDGA,NASDAQ BX,NYSE Arca,NASDAQ PSX,totalVolume,BATS EDGX,NASDAQ,NSX,NYSE,CHX,endTime,BATS BZX,startTime,CBSX
0.08264462809917356,0.06198347107438017,0.13636363636363635,0.0,0.0,24200,0.008264462809917356,0.5289256198347108,0.049586776859504134,0.1322314049586777,0.0,2014-03-13 09:32:17,0.0,2014-03-13 09:32:12,0.0
1.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:32:22,0.0,2014-03-13 09:32:17,0.0
0.04576672179345829,0.014930172730613745,0.02641492098493201,0.09302646085997796,0.0,87072,0.06776001470047777,0.28453463800073503,0.002296949650863653,0.3446802646085998,0.0,2014-03-13 09:32:27,0.12058985667034179,2014-03-13 09:32:22,0.0
0.0813293704404215,0.0,0.3512564171845447,0.0,0.0,3701,0.0,0.10807889759524453,0.4323155903809781,0.0,0.0,2014-03-13 09:32:32,0.027019724398811132,2014-03-13 09:32:27,0.0
nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,2014-03-13 09:32:37,nan,2014-03-13 09:32:32,nan
0.5,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:32:42,0.5,2014-03-13 09:32:37,0.0
0.005964214711729622,0.003976143141153081,0.02584493041749503,0.06759443339960239,0.0,50300,0.22962226640159045,0.14499005964214712,0.0,0.2524850894632207,0.0,2014-03-13 09:32:47,0.26952286282306165,2014-03-13 09:32:42,0.0
0.0,0.0,0.0,0.15569395017793594,0.0,4496,0.04448398576512456,0.6218861209964412,0.0,0.0,0.0,2014-03-13 09:32:52,0.17793594306049823,2014-03-13 09:32:47,0.0
0.0,0.031027884089666485,0.0,0.025059230909422272,0.0,43896,0.3553854565336249,0.22772006560962274,0.0,0.342582467650811,0.0,2014-03-13 09:32:57,0.01822489520685256,2014-03-13 09:32:52,0.0
0.0,0.13953488372093023,0.0,0.0,0.0,2150,0.046511627906976744,0.0,0.0,0.7209302325581395,0.0,2014-03-13 09:33:02,0.09302325581395349,2014-03-13 09:32:57,0.0
0.0,0.0,0.5286195286195287,0.0,0.0,1485,0.0,0.0,0.0,0.3367003367003367,0.0,2014-03-13 09:33:07,0.13468013468013468,2014-03-13 09:33:02,0.0
0.004398117605664775,0.010262274413217809,0.007330196009441292,0.22723607629268006,0.020524548826435618,68211,0.16082450044714194,0.3037340018472094,0.00879623521132955,0.1608684816231986,0.0,2014-03-13 09:33:12,0.09602556772368093,2014-03-13 09:33:07,0.0
0.0,0.08333333333333333,0.25,0.4166666666666667,0.0,1200,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,2014-03-13 09:33:17,0.0,2014-03-13 09:33:12,0.0
0.0,0.3402722177742194,0.2602081665332266,0.0,0.0,19984,0.0050040032025620495,0.0300240192153723,0.0,0.3644915932746197,0.0,2014-03-13 09:33:22,0.0,2014-03-13 09:33:17,0.0
0.0,0.07142857142857142,0.0,0.0,0.0,1400,0.0,0.0,0.0,0.9285714285714286,0.0,2014-03-13 09:33:27,0.0,2014-03-13 09:33:22,0.0
0.25,0.0,0.0,0.0,0.0,400,0.0,0.0,0.0,0.5,0.0,2014-03-13 09:33:32,0.25,2014-03-13 09:33:27,0.0
1.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:33:37,0.0,2014-03-13 09:33:32,0.0
0.05071599045346062,0.0,0.0,0.04474940334128878,0.0,33520,0.5015811455847256,0.24734486873508355,0.0,0.09892601431980907,0.0,2014-03-13 09:33:42,0.056682577565632455,2014-03-13 09:33:37,0.0
1.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:33:47,0.0,2014-03-13 09:33:42,0.0
0.19490229752654617,0.0458981716128762,0.06911428990303056,0.07364860619515362,0.018849351791735608,95494,0.10187027457222443,0.40019268226275995,0.0,0.03689237020126919,0.0,2014-03-13 09:33:52,0.058631955934404255,2014-03-13 09:33:47,0.0
0.09074410163339383,0.0,0.9074410163339383,0.0,0.0,1102,0.0,0.0,0.0,0.0018148820326678765,0.0,2014-03-13 09:33:57,0.0,2014-03-13 09:33:52,0.0
0.16394309588026865,0.042307895711037075,0.10048125231371305,0.03701940874715744,0.010576973927759269,18909,0.2558041144428579,0.13802950975725845,0.0,0.07731767941192025,0.0,2014-03-13 09:34:02,0.17452006980802792,2014-03-13 09:33:57,0.0
1.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:34:07,0.0,2014-03-13 09:34:02,0.0
0.11074197120708748,0.023730422401518746,0.005273427200337499,0.0738016136687233,0.03480461952222749,37926,0.13070189316036493,0.2768549280177187,0.0,0.2610346464167062,0.0,2014-03-13 09:34:12,0.08305647840531562,2014-03-13 09:34:07,0.0
0.0,0.0,0.0,0.0,0.0,2400,0.0,0.0,0.0,1.0,0.0,2014-03-13 09:34:17,0.0,2014-03-13 09:34:12,0.0
0.25,0.0,0.25,0.0,0.0,400,0.5,0.0,0.0,0.0,0.0,2014-03-13 09:34:22,0.0,2014-03-13 09:34:17,0.0
1.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:34:27,0.0,2014-03-13 09:34:22,0.0
1.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:34:32,0.0,2014-03-13 09:34:27,0.0
0.1111111111111111,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.8888888888888888,0.0,2014-03-13 09:34:37,0.0,2014-03-13 09:34:32,0.0
0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,600,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:34:42,0.0,2014-03-13 09:34:37,0.0
1.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:34:47,0.0,2014-03-13 09:34:42,0.0
0.09396814032575622,0.08054412027921962,0.020136030069804904,0.2386790764274208,0.0,44696,0.2105557544299266,0.12752819044209773,0.0,0.006712010023268301,0.0,2014-03-13 09:34:52,0.22187667800250582,2014-03-13 09:34:47,0.0
0.030778701138811943,0.0,0.030778701138811943,0.030778701138811943,0.0,3249,0.0,0.0,0.7537703908895045,0.09233610341643583,0.0,2014-03-13 09:34:57,0.061557402277623886,2014-03-13 09:34:52,0.0
0.17951786630193195,0.1624209266541289,0.08121046332706446,0.193836553256967,0.004274234911950761,23396,0.07693622841511369,0.07266199350316294,0.01500256454094717,0.034193879295606085,0.0,2014-03-13 09:35:02,0.17994528979312702,2014-03-13 09:34:57,0.0
0.3333333333333333,0.030303030303030304,0.0,0.42424242424242425,0.0,3300,0.0,0.0,0.0,0.21212121212121213,0.0,2014-03-13 09:35:07,0.0,2014-03-13 09:35:02,0.0
nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,2014-03-13 09:35:12,nan,2014-03-13 09:35:07,nan
0.07233273056057866,0.0,0.9041591320072333,0.0,0.0,2765,0.0,0.023508137432188065,0.0,0.0,0.0,2014-03-13 09:35:17,0.0,2014-03-13 09:35:12,0.0
0.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,1.0,0.0,2014-03-13 09:35:22,0.0,2014-03-13 09:35:17,0.0
0.3522367030644593,0.3307502641775273,0.3170130327580134,0.0,0.0,2839,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:35:27,0.0,2014-03-13 09:35:22,0.0
0.06720712395513924,0.036165833578359306,0.008400890494392405,0.036165833578359306,0.0,23807,0.1629352711387407,0.31599949594657034,0.0,0.2219095224093754,0.0,2014-03-13 09:35:32,0.1512160288990633,2014-03-13 09:35:27,0.0
0.02735788801362572,0.22567596338088142,0.029806259314456036,0.15024483713008302,0.0,46970,0.09374068554396424,0.21737279114328295,0.0,0.1681924632744305,0.0,2014-03-13 09:35:37,0.08760911219927614,2014-03-13 09:35:32,0.0
0.021052631578947368,0.0,0.0,0.09473684210526316,0.0,9500,0.0,0.8526315789473684,0.0,0.031578947368421054,0.0,2014-03-13 09:35:42,0.0,2014-03-13 09:35:37,0.0
0.019538082703574763,0.042132971045257706,0.0008491126772522714,0.08537827969771589,0.016982253545045428,117770,0.3821007047635221,0.27171605672072685,0.0,0.06278339135603295,0.0,2014-03-13 09:35:47,0.11851914749087204,2014-03-13 09:35:42,0.0
0.0,0.5,0.0,0.0,0.0,200,0.0,0.5,0.0,0.0,0.0,2014-03-13 09:35:52,0.0,2014-03-13 09:35:47,0.0
1.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:35:57,0.0,2014-03-13 09:35:52,0.0
0.06632144991037642,0.04647148642368718,0.0,0.023169355374095466,0.0,15063,0.052114452632277763,0.0908849498771825,0.0,0.4514372966872469,0.0,2014-03-13 09:36:02,0.2696010090951338,2014-03-13 09:35:57,0.0
0.17328877336304,0.04944918925609605,0.08664438668152,0.03979452902586954,0.0,16158,0.0,0.5456120807030573,0.0,0.09283327144448571,0.0,2014-03-13 09:36:07,0.012377769525931427,2014-03-13 09:36:02,0.0
0.0714694110920526,0.00357347055460263,0.00357347055460263,0.07504288164665524,0.0,27984,0.1893939393939394,0.32461406518010294,0.0,0.01072041166380789,0.0,2014-03-13 09:36:12,0.3216123499142367,2014-03-13 09:36:07,0.0
0.21568627450980393,0.0,0.0,0.0,0.0,5100,0.0,0.47058823529411764,0.0,0.3137254901960784,0.0,2014-03-13 09:36:17,0.0,2014-03-13 09:36:12,0.0
0.0273972602739726,0.1278538812785388,0.0821917808219178,0.0136986301369863,0.0,21900,0.0273972602739726,0.410958904109589,0.0,0.0410958904109589,0.0,2014-03-13 09:36:22,0.2694063926940639,2014-03-13 09:36:17,0.0
0.3472222222222222,0.3472222222222222,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:36:27,0.3055555555555556,2014-03-13 09:36:22,0.0
0.3076923076923077,0.2692307692307692,0.0,0.0,0.0,2600,0.0,0.0,0.0,0.4230769230769231,0.0,2014-03-13 09:36:32,0.0,2014-03-13 09:36:27,0.0
0.16666666666666666,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:36:37,0.8333333333333334,2014-03-13 09:36:32,0.0
0.6171368861024034,0.2574712643678161,0.12539184952978055,0.0,0.0,4785,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:36:42,0.0,2014-03-13 09:36:37,0.0
0.0,0.0,1.0,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:36:47,0.0,2014-03-13 09:36:42,0.0
0.375,0.0,0.375,0.0,0.0,800,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:36:52,0.25,2014-03-13 09:36:47,0.0
0.3024803387779794,0.0925589836660617,0.33272837265577737,0.0,0.0,9918,0.0,0.1512401693889897,0.0,0.12099213551119177,0.0,2014-03-13 09:36:57,0.0,2014-03-13 09:36:52,0.0
0.25906735751295334,0.18134715025906736,0.31088082901554404,0.0005181347150259067,0.0,3860,0.0018134715025906736,0.18963730569948187,0.0,0.05569948186528497,0.0,2014-03-13 09:37:02,0.0010362694300518134,2014-03-13 09:36:57,0.0
0.040667883856528655,0.008834442546675305,0.002944814182225102,0.02061369927557571,0.0,33958,0.18237234230520055,0.5590435243536133,0.0,0.09717886801342836,0.0,2014-03-13 09:37:07,0.08834442546675304,2014-03-13 09:37:02,0.0
nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,2014-03-13 09:37:12,nan,2014-03-13 09:37:07,nan
0.39285714285714285,0.08928571428571429,0.32142857142857145,0.0,0.0,5600,0.0,0.0,0.0,0.19642857142857142,0.0,2014-03-13 09:37:17,0.0,2014-03-13 09:37:12,0.0
0.06896551724137931,0.5172413793103449,0.0,0.0,0.0,2900,0.3793103448275862,0.034482758620689655,0.0,0.0,0.0,2014-03-13 09:37:22,0.0,2014-03-13 09:37:17,0.0
0.0,0.0,0.0,0.0,0.0,5000,0.0,0.0,0.0,1.0,0.0,2014-03-13 09:37:27,0.0,2014-03-13 09:37:22,0.0
0.0,0.0,0.0,0.0,0.0,480,0.0,0.4166666666666667,0.0,0.5833333333333334,0.0,2014-03-13 09:37:32,0.0,2014-03-13 09:37:27,0.0
0.5714285714285714,0.0,0.0,0.0,0.0,350,0.0,0.42857142857142855,0.0,0.0,0.0,2014-03-13 09:37:37,0.0,2014-03-13 09:37:32,0.0
0.0,1.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:37:42,0.0,2014-03-13 09:37:37,0.0
0.0,0.0,0.6,0.0,0.0,1000,0.0,0.0,0.4,0.0,0.0,2014-03-13 09:37:47,0.0,2014-03-13 09:37:42,0.0
0.33499320959710277,0.23703033046627434,0.05432322317790855,0.014848347668628338,0.0,11045,0.0,0.03286555002263468,0.0,0.3259393390674513,0.0,2014-03-13 09:37:52,0.0,2014-03-13 09:37:47,0.0
0.0,0.0,0.0,0.0,0.0,800,0.0,1.0,0.0,0.0,0.0,2014-03-13 09:37:57,0.0,2014-03-13 09:37:52,0.0
0.0,0.15475914506931243,0.0,0.032500347721266636,0.0,21569,0.19467754647874264,0.6180629607306782,0.0,0.0,0.0,2014-03-13 09:38:02,0.0,2014-03-13 09:37:57,0.0
0.16666666666666666,0.0,0.0,0.0,0.0,1200,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,2014-03-13 09:38:07,0.6666666666666666,2014-03-13 09:38:02,0.0
0.0,0.0,0.0,0.0,0.0,4062,0.0,1.0,0.0,0.0,0.0,2014-03-13 09:38:12,0.0,2014-03-13 09:38:07,0.0
nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,2014-03-13 09:38:17,nan,2014-03-13 09:38:12,nan
1.0,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:38:22,0.0,2014-03-13 09:38:17,0.0
0.5,0.0,0.5,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:38:27,0.0,2014-03-13 09:38:22,0.0
0.21645021645021645,0.0,0.0,0.0,0.0,462,0.0,0.0,0.0,0.7835497835497836,0.0,2014-03-13 09:38:32,0.0,2014-03-13 09:38:27,0.0
0.20512820512820512,0.5692307692307692,0.22564102564102564,0.0,0.0,9750,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:38:37,0.0,2014-03-13 09:38:32,0.0
0.023803856224708403,0.0,0.0,0.14282313734825042,0.0,4201,0.11925731968578909,0.11901928112354201,0.0,0.19043084979766722,0.0,2014-03-13 09:38:42,0.4046655558200428,2014-03-13 09:38:37,0.0
1.0,0.0,0.0,0.0,0.0,400,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:38:47,0.0,2014-03-13 09:38:42,0.0
1.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:38:52,0.0,2014-03-13 09:38:47,0.0
0.20491803278688525,0.7950819672131147,0.0,0.0,0.0,488,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:38:57,0.0,2014-03-13 09:38:52,0.0
nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,2014-03-13 09:39:02,nan,2014-03-13 09:38:57,nan
0.003805319837132311,0.0,0.0,0.007610639674264622,0.0,52558,0.6499105749838274,0.2892043076220556,0.0,0.013318619429963088,0.0,2014-03-13 09:39:07,0.03615053845275695,2014-03-13 09:39:02,0.0
0.14330069262001432,0.1970384523525197,0.0,0.0,0.0589921184619059,8374,0.011941724385001195,0.011941724385001195,0.0,0.5290183902555529,0.0,2014-03-13 09:39:12,0.04776689754000478,2014-03-13 09:39:07,0.0
0.023809523809523808,0.0,0.0,0.0,0.0,4200,0.0,0.0,0.0,0.11904761904761904,0.0,2014-03-13 09:39:17,0.8571428571428571,2014-03-13 09:39:12,0.0
0.020329335230737954,0.020329335230737954,0.0,0.0,0.02154909534458223,4919,0.11689367757674324,0.1410855865013214,0.0,0.6798129701158772,0.0,2014-03-13 09:39:22,0.0,2014-03-13 09:39:17,0.0
0.02390857361449816,0.05082962750442309,0.0,0.12910629751829006,0.0,20913,0.1494764022378425,0.5501840960168316,0.0,0.09649500310811457,0.0,2014-03-13 09:39:27,0.0,2014-03-13 09:39:22,0.0
1.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:39:32,0.0,2014-03-13 09:39:27,0.0
0.05,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.45,0.0,2014-03-13 09:39:37,0.5,2014-03-13 09:39:32,0.0
0.16666666666666666,0.0,0.0,0.0,0.0,600,0.0,0.0,0.0,0.5,0.0,2014-03-13 09:39:42,0.3333333333333333,2014-03-13 09:39:37,0.0
0.0,0.0,0.0,0.0,0.0,300,0.0,0.3333333333333333,0.0,0.0,0.0,2014-03-13 09:39:47,0.6666666666666666,2014-03-13 09:39:42,0.0
0.0,0.0,0.014705882352941176,0.0,0.0,6800,0.0,0.0,0.0,0.9558823529411765,0.0,2014-03-13 09:39:52,0.029411764705882353,2014-03-13 09:39:47,0.0
0.029850746268656716,0.0,0.7611940298507462,0.0,0.0,6700,0.0,0.1044776119402985,0.0,0.1044776119402985,0.0,2014-03-13 09:39:57,0.0,2014-03-13 09:39:52,0.0
0.0,0.0,0.25,0.0,0.0,400,0.0,0.75,0.0,0.0,0.0,2014-03-13 09:40:02,0.0,2014-03-13 09:39:57,0.0
0.0,0.0,0.5,0.0,0.0,200,0.0,0.0,0.0,0.5,0.0,2014-03-13 09:40:07,0.0,2014-03-13 09:40:02,0.0
0.20040080160320642,0.0,0.6993987975951904,0.0,0.0,998,0.0,0.0,0.0,0.10020040080160321,0.0,2014-03-13 09:40:12,0.0,2014-03-13 09:40:07,0.0
0.0,0.0,0.0,0.0,0.0,800,0.0,0.0,0.0,1.0,0.0,2014-03-13 09:40:17,0.0,2014-03-13 09:40:12,0.0
0.5390835579514824,0.21900269541778974,0.24191374663072776,0.0,0.0,5936,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:40:22,0.0,2014-03-13 09:40:17,0.0
0.19052560020036496,0.03935740098035708,0.005366918315503238,0.1329743461304519,0.0,55898,0.2128877598482951,0.17916562309921644,0.0,0.18963111381444775,0.0,2014-03-13 09:40:27,0.050091237611363554,2014-03-13 09:40:22,0.0
0.04347224692236252,0.0019760112237437507,0.013832078566206257,0.0968838303001561,0.055328314264825026,50607,0.10670460608216255,0.27474460054933114,0.0,0.12646471831960004,0.0,2014-03-13 09:40:32,0.28059359377161264,2014-03-13 09:40:27,0.0
1.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:40:37,0.0,2014-03-13 09:40:32,0.0
0.0781657113079729,0.0,0.18238665971860343,0.026836894215737362,0.0,3838,0.28660760812923397,0.23501823866597185,0.0,0.11281917665450755,0.0,2014-03-13 09:40:42,0.0781657113079729,2014-03-13 09:40:37,0.0
0.03450195801859654,0.05011042853696108,0.03526289415563928,0.12035782557858986,0.0,53881,0.13362780943189623,0.43260147361778734,0.0,0.05011042853696108,0.0,2014-03-13 09:40:47,0.14342718212356861,2014-03-13 09:40:42,0.0
0.036818851251840944,0.0,0.042709867452135494,0.0,0.0,5432,0.0,0.0,0.0,0.9204712812960235,0.0,2014-03-13 09:40:52,0.0,2014-03-13 09:40:47,0.0
0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,1.0,0.0,2014-03-13 09:40:57,0.0,2014-03-13 09:40:52,0.0
0.009566631589017507,0.019228929493925188,0.0717497369176313,0.019898593705156415,0.0,20906,0.09088300009566631,0.6017889601071462,0.0,0.08609968430115757,0.0,2014-03-13 09:41:02,0.10078446379029944,2014-03-13 09:40:57,0.0
1.0,0.0,0.0,0.0,0.0,1570,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:41:07,0.0,2014-03-13 09:41:02,0.0
0.06896551724137931,0.0,0.9310344827586207,0.0,0.0,2900,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:41:12,0.0,2014-03-13 09:41:07,0.0
0.0,0.0,0.045454545454545456,0.0,0.0,2200,0.0,0.3181818181818182,0.0,0.3181818181818182,0.0,2014-03-13 09:41:17,0.3181818181818182,2014-03-13 09:41:12,0.0
0.945750452079566,0.018083182640144666,0.03616636528028933,0.0,0.0,5530,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:41:22,0.0,2014-03-13 09:41:17,0.0
1.0,0.0,0.0,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:41:27,0.0,2014-03-13 09:41:22,0.0
0.0,0.0,0.20080321285140562,0.0,0.0,498,0.0,0.0,0.0,0.7991967871485943,0.0,2014-03-13 09:41:32,0.0,2014-03-13 09:41:27,0.0
nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,2014-03-13 09:41:37,nan,2014-03-13 09:41:32,nan
0.5,0.0,0.5,0.0,0.0,400,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:41:42,0.0,2014-03-13 09:41:37,0.0
0.06896551724137931,0.4482758620689655,0.4827586206896552,0.0,0.0,1450,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:41:47,0.0,2014-03-13 09:41:42,0.0
1.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:41:52,0.0,2014-03-13 09:41:47,0.0
1.0,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:41:57,0.0,2014-03-13 09:41:52,0.0
0.7347826086956522,0.26521739130434785,0.0,0.0,0.0,4600,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:42:02,0.0,2014-03-13 09:41:57,0.0
1.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 09:42:07,0.0,2014-03-13 09:42:02,0.0
0.6666666666666666,0.0,0.0,0.0,0.0,300,0.0,0.3333333333333333,0.0,0.0,0.0,2014-03-13 09:42:12,0.0,2014-03-13 09:42:07,0.0
0.058823529411764705,0.0,0.0,0.0,0.0,1700,0.0,0.4117647058823529,0.0,0.0,0.0,2014-03-13 09:42:17,0.5294117647058824,2014-03-13 09:42:12,0.0
