NASDAQ,NASDAQ PSX,NASDAQ BX,startTime,NYSE Arca,CBSX,CHX,BATS EDGX,endTime,BATS EDGA,totalVolume,BATS BZX,BATS BYX,NSX
0.30167905312413984,0.0,0.010734929810074319,2014-03-03 09:43:01,0.603082851637765,0.0,0.0,0.027525461051472612,2014-03-03 09:43:31,0.0,3633,0.029452243325075695,0.027525461051472612,0.0
0.4613710554951034,0.0,0.0544069640914037,2014-03-03 09:43:31,0.22143634385201305,0.0,0.0,0.056583242655059846,2014-03-03 09:44:01,0.0,1838,0.20565832426550598,0.000544069640914037,0.0
0.2771544521365481,0.0,0.05466698496061113,2014-03-03 09:44:01,0.33134399618047267,0.0,0.0,0.05753163046073048,2014-03-03 09:44:31,0.0,4189,0.24803055621866793,0.031272380042969686,0.0
0.47919655667144906,0.0,0.0,2014-03-03 09:44:31,0.2152080344332855,0.0,0.0,0.0,2014-03-03 09:45:01,0.28694404591104733,697,0.018651362984218076,0.0,0.0
0.44140625,0.0,0.001953125,2014-03-03 09:45:01,0.052734375,0.0,0.0,0.21875,2014-03-03 09:45:31,0.0,512,0.009765625,0.080078125,0.1953125
0.44330651060716897,0.0,0.08997805413313825,2014-03-03 09:45:31,0.0,0.0,0.0,0.3269934162399415,2014-03-03 09:46:01,0.0,1367,0.11704462326261887,0.02267739575713241,0.0
0.8410596026490066,0.0,0.019867549668874173,2014-03-03 09:46:01,0.13245033112582782,0.0,0.0,0.0,2014-03-03 09:46:31,0.0,1510,0.0,0.006622516556291391,0.0
0.5340186000978953,0.0,0.09789525208027411,2014-03-03 09:46:31,0.15467449828683308,0.0,0.0,0.17327459618208516,2014-03-03 09:47:01,0.0004894762604013706,2043,0.032305433186490456,0.007342143906020558,0.0
0.2981624184943687,0.0,0.06520450503852994,2014-03-03 09:47:01,0.17427385892116182,0.0,0.0,0.26378186129223474,2014-03-03 09:47:31,0.0,1687,0.11855364552459988,0.05927682276229994,0.02074688796680498
0.7075718015665796,0.0,0.005221932114882507,2014-03-03 09:47:31,0.0195822454308094,0.0,0.0,0.13054830287206268,2014-03-03 09:48:01,0.0,766,0.1370757180156658,0.0,0.0
0.26931106471816285,0.0,0.026443980514961725,2014-03-03 09:48:01,0.23799582463465555,0.0,0.0,0.022268615170494086,2014-03-03 09:48:31,0.0,1437,0.20876826722338204,0.23521224773834376,0.0
0.3467741935483871,0.0,0.20725806451612902,2014-03-03 09:48:31,0.20967741935483872,0.0,0.0,0.08064516129032258,2014-03-03 09:49:01,0.0,1240,0.11935483870967742,0.036290322580645164,0.0
0.41711229946524064,0.0,0.07085561497326204,2014-03-03 09:49:01,0.2446524064171123,0.0,0.0,0.0,2014-03-03 09:49:31,0.0,748,0.0,0.26737967914438504,0.0
0.6002284408909194,0.0,0.05711022272986865,2014-03-03 09:49:31,0.15248429468874927,0.0,0.0,0.06053683609366076,2014-03-03 09:50:01,0.0,1751,0.09423186750428326,0.03540833809251856,0.0
0.5876923076923077,0.0,0.0193006993006993,2014-03-03 09:50:01,0.08531468531468532,0.0,0.0,0.13258741258741258,2014-03-03 09:50:31,0.06097902097902098,3575,0.11384615384615385,0.0002797202797202797,0.0
0.5032894736842105,0.0,0.14035087719298245,2014-03-03 09:50:31,0.047697368421052634,0.0,0.0,0.13980263157894737,2014-03-03 09:51:01,0.0,1824,0.16776315789473684,0.0010964912280701754,0.0
0.4862876254180602,0.0,0.07491638795986622,2014-03-03 09:51:01,0.13444816053511705,0.0,0.0,0.06688963210702341,2014-03-03 09:51:31,0.07357859531772576,1495,0.09698996655518395,0.06688963210702341,0.0
0.4082132172967093,0.0,0.027468044601577372,2014-03-03 09:51:31,0.08757138971988034,0.0,0.0,0.2618982866467229,2014-03-03 09:52:01,0.027196083763937992,3677,0.186837095458254,0.0008158825129181398,0.0
0.16653127538586515,0.0,0.024370430544272948,2014-03-03 09:52:01,0.30584890333062553,0.0,0.0,0.2437043054427295,2014-03-03 09:52:31,0.008123476848090982,2462,0.1783103168155971,0.07311129163281885,0.0
0.300472016183412,0.0,0.04072825354012138,2014-03-03 09:52:31,0.08226567768037761,0.0,0.0,0.4482805124747134,2014-03-03 09:53:01,0.013486176668914362,7415,0.11180040458530006,0.0029669588671611597,0.0
0.364021164021164,0.0,0.05291005291005291,2014-03-03 09:53:01,0.22116402116402117,0.0,0.0,0.11851851851851852,2014-03-03 09:53:31,0.0,1890,0.23544973544973544,0.007936507936507936,0.0
0.68,0.0,0.06133333333333333,2014-03-03 09:53:31,0.24,0.0,0.0,0.0,2014-03-03 09:54:01,0.0,375,0.0,0.018666666666666668,0.0
0.3087818696883853,0.0,0.023607176581680833,2014-03-03 09:54:01,0.3302644003777148,0.0,0.0,0.14612842304060433,2014-03-03 09:54:31,0.0,4236,0.1794145420207743,0.011803588290840416,0.0
0.14631522323830015,0.0,0.0026896180742334587,2014-03-03 09:54:31,0.7972027972027972,0.0,0.0,0.0,2014-03-03 09:55:01,0.05379236148466918,1859,0.0,0.0,0.0
0.5769078687228153,0.0,0.04349545274812179,2014-03-03 09:55:01,0.1423487544483986,0.0,0.0,0.11862396204033215,2014-03-03 09:55:31,0.039541320680110716,2529,0.07908264136022143,0.0,0.0
0.8021978021978022,0.0,0.0,2014-03-03 09:55:31,0.12987012987012986,0.0,0.0,0.029970029970029972,2014-03-03 09:56:01,0.0,1001,0.03796203796203796,0.0,0.0
0.5095238095238095,0.0,0.004761904761904762,2014-03-03 09:56:01,0.009523809523809525,0.0,0.0,0.0,2014-03-03 09:56:31,0.0,210,0.0,0.47619047619047616,0.0
0.7498820198206702,0.0,0.0,2014-03-03 09:56:31,0.25011798017932985,0.0,0.0,0.0,2014-03-03 09:57:01,0.0,2119,0.0,0.0,0.0
0.5288169868554095,0.0,0.0005055611729019212,2014-03-03 09:57:01,0.36703741152679475,0.0,0.0,0.05055611729019211,2014-03-03 09:57:31,0.05156723963599596,1978,0.0015166835187057635,0.0,0.0
0.5806451612903226,0.0,0.0,2014-03-03 09:57:31,0.12995391705069123,0.0,0.0,0.05806451612903226,2014-03-03 09:58:01,0.0,1085,0.047004608294930875,0.18433179723502305,0.0
0.568687230989957,0.0,0.036226685796269725,2014-03-03 09:58:01,0.15064562410329985,0.0,0.0,0.2234576757532281,2014-03-03 09:58:31,0.017934002869440458,5576,0.0010760401721664275,0.0019727403156384504,0.0
0.5786350148367952,0.0,0.02373887240356083,2014-03-03 09:58:31,0.2510385756676558,0.0,0.0,0.08071216617210683,2014-03-03 09:59:01,0.0,1685,0.042136498516320474,0.02373887240356083,0.0
0.3141388174807198,0.02570694087403599,0.05141388174807198,2014-03-03 09:59:01,0.2262210796915167,0.0,0.0,0.0071979434447300775,2014-03-03 09:59:31,0.0,1945,0.37532133676092544,0.0,0.0
0.4849686157912124,0.0,0.07267922035018169,2014-03-03 09:59:31,0.11925999339279815,0.0,0.0,0.17839444995044598,2014-03-03 10:00:01,0.0,3027,0.12851007598282127,0.016187644532540468,0.0
0.4272047832585949,0.0,0.059790732436472344,2014-03-03 10:00:01,0.24857997010463379,0.0,0.0,0.07937219730941704,2014-03-03 10:00:31,0.029895366218236172,6690,0.12526158445440957,0.029895366218236172,0.0
0.0992063492063492,0.0,0.39880952380952384,2014-03-03 10:00:31,0.0,0.0,0.0,0.1984126984126984,2014-03-03 10:01:01,0.0992063492063492,1008,0.0,0.20436507936507936,0.0
0.5963302752293578,0.0,0.27522935779816515,2014-03-03 10:01:01,0.11926605504587157,0.0,0.0,0.0,2014-03-03 10:01:31,0.0,218,0.0045871559633027525,0.0045871559633027525,0.0
0.31663685152057247,0.0,0.0,2014-03-03 10:01:31,0.1838103756708408,0.0,0.0,0.3644901610017889,2014-03-03 10:02:01,0.08944543828264759,2236,0.0004472271914132379,0.04516994633273703,0.0
0.37935034802784223,0.0,0.330046403712297,2014-03-03 10:02:01,0.06148491879350348,0.0,0.0,0.0,2014-03-03 10:02:31,0.11832946635730858,1724,0.11078886310904873,0.0,0.0
0.3055555555555556,0.0,0.10451388888888889,2014-03-03 10:02:31,0.25972222222222224,0.0,0.0,0.035069444444444445,2014-03-03 10:03:01,0.04513888888888889,2880,0.2152777777777778,0.034722222222222224,0.0
0.4199616122840691,0.0,0.1143953934740883,2014-03-03 10:03:01,0.19961612284069097,0.0,0.0,0.07332053742802304,2014-03-03 10:03:31,0.03838771593090211,2605,0.15393474088291748,0.00038387715930902113,0.0
0.3271604938271605,0.0,0.0,2014-03-03 10:03:31,0.6728395061728395,0.0,0.0,0.0,2014-03-03 10:04:01,0.0,810,0.0,0.0,0.0
0.47295208655332305,0.0,0.0,2014-03-03 10:04:01,0.5255023183925811,0.0,0.0,0.0,2014-03-03 10:04:31,0.0015455950540958269,647,0.0,0.0,0.0
0.013071895424836602,0.0,0.0,2014-03-03 10:04:31,0.6535947712418301,0.0,0.0,0.0,2014-03-03 10:05:01,0.0,306,0.3333333333333333,0.0,0.0
0.5243940824677369,0.03147623544224111,0.03147623544224111,2014-03-03 10:05:01,0.330815234497954,0.0,0.0,0.037141957821844505,2014-03-03 10:05:31,0.0,3177,0.044696254327982375,0.0,0.0
0.25456578456951173,0.0,0.0,2014-03-03 10:05:31,0.44726052925829296,0.0,0.0,0.07454342154304883,2014-03-03 10:06:01,0.0,2683,0.22363026462914648,0.0,0.0
0.3569620253164557,0.012658227848101266,0.0,2014-03-03 10:06:01,0.1240506329113924,0.0,0.0,0.5063291139240507,2014-03-03 10:06:31,0.0,395,0.0,0.0,0.0
0.4805810850874592,0.08894159501927068,0.08894159501927068,2014-03-03 10:06:31,0.21405277201304476,0.0,0.0,0.03142603024014231,2014-03-03 10:07:01,0.0,3373,0.09576045063741477,0.0002964719833975689,0.0
0.12976256212037549,0.059083379348426286,0.1882937603533959,2014-03-03 10:07:01,0.24792932081722804,0.0,0.0,0.16565433462175594,2014-03-03 10:07:31,0.05521811154058531,1811,0.10104914411927111,0.0530093870789619,0.0
0.3735429655733261,0.027107617240444564,0.027107617240444564,2014-03-03 10:07:31,0.1799945784765519,0.0,0.0,0.2439685551640011,2014-03-03 10:08:01,0.0,3689,0.09514773651396043,0.05313092979127135,0.0
0.410871694417238,0.0,0.10186092066601371,2014-03-03 10:08:01,0.1958863858961802,0.0,0.0,0.1444662095984329,2014-03-03 10:08:31,0.04897159647404505,2042,0.04897159647404505,0.04897159647404505,0.0
0.24359737939249554,0.05955926146515783,0.05955926146515783,2014-03-03 10:08:31,0.13103037522334723,0.0,0.0,0.0023823704586063135,2014-03-03 10:09:01,0.11911852293031566,3358,0.3847528290649196,0.0,0.0
0.5906379072969252,0.0,0.0,2014-03-03 10:09:01,0.18586507572280864,0.0,0.0,0.17668655346489215,2014-03-03 10:09:31,0.04589261128958238,2179,0.0009178522257916476,0.0,0.0
0.20009136592051166,0.0,0.00022841480127912289,2014-03-03 10:09:31,0.31201461854728185,0.0,0.0,0.46276838739150294,2014-03-03 10:10:01,0.0,4378,0.02466879853814527,0.00022841480127912289,0.0
0.5133083912346339,0.0,0.04126135756280064,2014-03-03 10:10:01,0.07803313735970069,0.0,0.0,0.36504543025120256,2014-03-03 10:10:31,0.0,9355,0.002137894174238375,0.00021378941742383753,0.0
0.10878243512974052,0.0,0.00998003992015968,2014-03-03 10:10:31,0.23652694610778444,0.0,0.0,0.249500998003992,2014-03-03 10:11:01,0.0,1002,0.1506986027944112,0.24451097804391217,0.0
0.35213675213675216,0.0,0.019145299145299145,2014-03-03 10:11:01,0.44,0.0,0.0,0.09948717948717949,2014-03-03 10:11:31,0.0,2925,0.048205128205128206,0.041025641025641026,0.0
0.5721314356000703,0.0,0.0,2014-03-03 10:11:31,0.1591987348444913,0.0,0.0,0.2066420664206642,2014-03-03 10:12:01,0.0,5691,0.025830258302583026,0.03619750483219118,0.0
0.5845845845845846,0.0,0.07007007007007007,2014-03-03 10:12:01,0.09275942609275943,0.0,0.0,0.07841174507841174,2014-03-03 10:12:31,0.0,2997,0.1738405071738405,0.000333667000333667,0.0
0.25961538461538464,0.0,0.5264423076923077,2014-03-03 10:12:31,0.0,0.0,0.0,0.21153846153846154,2014-03-03 10:13:01,0.0,416,0.002403846153846154,0.0,0.0
0.47676090081456635,0.05031145184475323,0.09583133684714902,2014-03-03 10:13:01,0.15908001916626738,0.0,0.0,0.11499760421657883,2014-03-03 10:13:31,0.0,2087,0.055103018687110684,0.04791566842357451,0.0
0.3585164835164835,0.0,0.22184065934065933,2014-03-03 10:13:31,0.003434065934065934,0.0,0.0,0.0,2014-03-03 10:14:01,0.0,1456,0.27815934065934067,0.13804945054945056,0.0
0.3906742281033396,0.0,0.024154589371980676,2014-03-03 10:14:01,0.21676118462507876,0.0,0.0,0.15626969124133586,2014-03-03 10:14:31,0.0,4761,0.1306448225162781,0.08149548414198697,0.0
0.5,0.0,0.13565022421524664,2014-03-03 10:14:31,0.0655829596412556,0.0,0.0,0.015134529147982063,2014-03-03 10:15:01,0.0,1784,0.2303811659192825,0.053251121076233185,0.0
0.5248750814686074,0.00651748859439496,0.07527699326526179,2014-03-03 10:15:01,0.15658266348033892,0.0,0.0,0.12557028025200956,2014-03-03 10:15:31,0.021779274386269823,18412,0.052031283945253096,0.03736693460786444,0.0
0.42730867643638054,0.0,0.12398232147010933,2014-03-03 10:15:31,0.10374505698999767,0.0,0.0,0.14956966736450336,2014-03-03 10:16:01,0.04675505931612003,4299,0.11328215864154455,0.0353570597813445,0.0
0.34203821656050953,0.0,0.004140127388535032,2014-03-03 10:16:01,0.34777070063694265,0.0,0.0,0.14171974522292993,2014-03-03 10:16:31,0.09554140127388536,3140,0.035987261146496814,0.03280254777070064,0.0
0.2894736842105263,0.0,0.0,2014-03-03 10:16:31,0.3719298245614035,0.0,0.0,0.0456140350877193,2014-03-03 10:17:01,0.0,1140,0.2929824561403509,0.0,0.0
0.4015884476534296,0.0,0.047653429602888084,2014-03-03 10:17:01,0.383971119133574,0.0,0.0,0.09862815884476535,2014-03-03 10:17:31,0.0,6925,0.0503971119133574,0.01776173285198556,0.0
0.555923777961889,0.0,0.17895608947804473,2014-03-03 10:17:31,0.06296603148301574,0.0,0.0,0.08409279204639603,2014-03-03 10:18:01,0.00041425020712510354,2414,0.03355426677713339,0.08409279204639603,0.0
0.39156343108044533,0.0,0.01913125294025404,2014-03-03 10:18:01,0.3518896032617218,0.0,0.0,0.04814175944801631,2014-03-03 10:18:31,0.03763525168574565,6377,0.11964873765093303,0.0319899639328838,0.0
0.37886178861788616,0.005894308943089431,0.039634146341463415,2014-03-03 10:18:31,0.40508130081300814,0.0,0.0,0.03211382113821138,2014-03-03 10:19:01,0.0,4920,0.12601626016260162,0.012398373983739837,0.0
0.02073050345508391,0.0,0.0,2014-03-03 10:19:01,0.9792694965449161,0.0,0.0,0.0,2014-03-03 10:19:31,0.0,1013,0.0,0.0,0.0
0.11670480549199085,0.0,0.13729977116704806,2014-03-03 10:19:31,0.34668192219679633,0.0,0.0,0.11441647597254005,2014-03-03 10:20:01,0.11441647597254005,874,0.11441647597254005,0.05606407322654462,0.0
0.3238180196253345,0.0,0.006244424620874219,2014-03-03 10:20:01,0.5151650312221231,0.0,0.0,0.026761819803746655,2014-03-03 10:20:31,0.0,2242,0.08117752007136485,0.04683318465655665,0.0
0.26431535269709544,0.02074688796680498,0.041908713692946055,2014-03-03 10:20:31,0.16597510373443983,0.0,0.0,0.07385892116182573,2014-03-03 10:21:01,0.0,2410,0.3929460580912863,0.04024896265560166,0.0
0.44480171489817794,0.0,0.0010718113612004287,2014-03-03 10:21:01,0.21436227224008575,0.0,0.0,0.10718113612004287,2014-03-03 10:21:31,0.0,933,0.2207931404072883,0.011789924973204717,0.0
0.36542669584245074,0.0,0.0,2014-03-03 10:21:31,0.350109409190372,0.0,0.0,0.10940919037199125,2014-03-03 10:22:01,0.0,914,0.175054704595186,0.0,0.0
0.46245530393325385,0.0,0.11442193087008343,2014-03-03 10:22:01,0.22248708780294002,0.0,0.0,0.08502185141040922,2014-03-03 10:22:31,0.04052443384982122,2517,0.03972983710766786,0.03535955502582439,0.0
0.5006090133982948,0.0,0.0,2014-03-03 10:22:31,0.32886723507917176,0.0,0.0,0.0,2014-03-03 10:23:01,0.0,821,0.048721071863580996,0.1218026796589525,0.0
0.23535791757049893,0.0,0.21908893709327548,2014-03-03 10:23:01,0.20932754880694143,0.0,0.0,0.2386117136659436,2014-03-03 10:23:31,0.08676789587852494,922,0.0,0.010845986984815618,0.0
0.6841620626151013,0.0,0.0,2014-03-03 10:23:31,0.20257826887661143,0.0,0.0,0.1132596685082873,2014-03-03 10:24:01,0.0,2172,0.0,0.0,0.0
0.43895958607187807,0.04195217452104601,0.04209201510278283,2014-03-03 10:24:01,0.21843098867291288,0.0,0.0,0.07705216053698784,2014-03-03 10:24:31,0.04195217452104601,7151,0.13648440777513635,0.0030764927982100407,0.0
0.4773794808405439,0.0,0.035105067985166875,2014-03-03 10:24:31,0.07812113720642769,0.0,0.0,0.14248042851256695,2014-03-03 10:25:01,0.0,12135,0.18368355995055624,0.08323032550473836,0.0
0.6235955056179775,0.0,0.0,2014-03-03 10:25:01,0.1891385767790262,0.0,0.0,0.0,2014-03-03 10:25:31,0.0,534,0.18726591760299627,0.0,0.0
0.5416956219596942,0.0,0.0,2014-03-03 10:25:31,0.27206393328700484,0.0,0.0,0.03474635163307853,2014-03-03 10:26:01,0.0,2878,0.15149409312022238,0.0,0.0
0.35587899543379,0.0,0.0639269406392694,2014-03-03 10:26:01,0.13070776255707764,0.0,0.0,0.2711187214611872,2014-03-03 10:26:31,0.0,3504,0.14982876712328766,0.028538812785388126,0.0
0.4948148148148148,0.005925925925925926,0.3585185185185185,2014-03-03 10:26:31,0.14074074074074075,0.0,0.0,0.0,2014-03-03 10:27:01,0.0,675,0.0,0.0,0.0
0.6665409279517164,0.0,0.03772161448509996,2014-03-03 10:27:01,0.22029422859298378,0.0,0.0,0.0,2014-03-03 10:27:31,0.0,2651,0.03772161448509996,0.03772161448509996,0.0
0.48091603053435117,0.0,0.09923664122137404,2014-03-03 10:27:31,0.178117048346056,0.08481764206955046,0.0,0.15691263782866835,2014-03-03 10:28:01,0.0,1179,0.0,0.0,0.0
0.5009455045556128,0.0,0.10899088877428227,2014-03-03 10:28:01,0.15317173800928313,0.0,0.0,0.05088533608389204,2014-03-03 10:28:31,0.00017190991920233798,5817,0.18222451435447826,0.0036101083032490976,0.0
0.6553376906318082,0.0,0.002178649237472767,2014-03-03 10:28:31,0.24749455337690632,0.0,0.0,0.0514161220043573,2014-03-03 10:29:01,0.0,2295,0.040958605664488015,0.00261437908496732,0.0
0.6348219332956473,0.0,0.035048049745618995,2014-03-03 10:29:01,0.14754098360655737,0.0,0.0,0.002826455624646693,2014-03-03 10:29:31,0.0,1769,0.17806670435274166,0.0016958733747880158,0.0
0.5962904498816101,0.0,0.10063141278610892,2014-03-03 10:29:31,0.22415153906866614,0.0,0.0,0.0,2014-03-03 10:30:01,0.03946329913180742,2534,0.006708760852407261,0.032754538279400155,0.0
0.2610211706102117,0.00024906600249066,0.05130759651307597,2014-03-03 10:30:01,0.33599003735990035,0.0,0.0,0.1962640099626401,2014-03-03 10:30:31,0.0,4015,0.06749688667496886,0.00049813200498132,0.08717310087173101
0.45902215969046783,0.0,0.03552585297221245,2014-03-03 10:30:31,0.12310939148786493,0.0,0.0,0.061554695743932464,2014-03-03 10:31:01,0.035174111853675694,2843,0.1445655997186071,0.03552585297221245,0.10552233556102708
0.35958005249343833,0.0,0.021872265966754154,2014-03-03 10:31:01,0.1968503937007874,0.0,0.0,0.2530621172353456,2014-03-03 10:31:31,0.027340332458442695,4572,0.04374453193350831,0.021872265966754154,0.07567804024496938
0.8512396694214877,0.0,0.1487603305785124,2014-03-03 10:31:31,0.0,0.0,0.0,0.0,2014-03-03 10:32:01,0.0,121,0.0,0.0,0.0
0.6940024479804161,0.0,0.06487148102815178,2014-03-03 10:32:01,0.08363933088535291,0.0,0.0,0.04079967360261118,2014-03-03 10:32:31,0.08159934720522236,2451,0.002039983680130559,0.033047735618115054,0.0
0.26180257510729615,0.18669527896995708,0.4742489270386266,2014-03-03 10:32:31,0.06866952789699571,0.0,0.0,0.0,2014-03-03 10:33:01,0.008583690987124463,466,0.0,0.0,0.0
0.7020057306590258,0.0,0.0,2014-03-03 10:33:01,0.14756446991404013,0.0,0.0,0.14326647564469913,2014-03-03 10:33:31,0.0,698,0.0071633237822349575,0.0,0.0
0.3027423296225903,0.0,0.0,2014-03-03 10:33:31,0.1732283464566929,0.0,0.0,0.14417594352430085,2014-03-03 10:34:01,0.027151778441487917,3683,0.2983980450719522,0.0,0.054303556882975834
0.3725827245380318,0.0,0.044048130640309414,2014-03-03 10:34:01,0.1437473141383756,0.0,0.0,0.31800601633003867,2014-03-03 10:34:31,0.0,4654,0.099054576708208,0.0223463687150838,0.00021486892995272884
0.5253549695740365,0.0,0.0003380662609871535,2014-03-03 10:34:31,0.3012170385395537,0.0,0.0,0.0,2014-03-03 10:35:01,0.0,2958,0.17275185936443543,0.0003380662609871535,0.0
0.2809351068117695,0.0,0.0032245062474808546,2014-03-03 10:35:01,0.32728738411930675,0.0,0.0,0.07214832728738411,2014-03-03 10:35:31,0.0,2481,0.10802095929060862,0.0068520757758968156,0.2015316404675534
0.2824273799252229,0.0,0.004601668104687949,2014-03-03 10:35:31,0.5941903940178315,0.0,0.0,0.08743169398907104,2014-03-03 10:36:01,0.0,3477,0.030773655450100662,0.0005752085130859936,0.0
0.48002316155182395,0.0,0.12680949623624782,2014-03-03 10:36:01,0.12912565141864504,0.0,0.0,0.25188187608569773,2014-03-03 10:36:31,0.0,1727,0.010422698320787493,0.0017371163867979154,0.0
0.47664460879719733,0.0,0.061891786687427015,2014-03-03 10:36:31,0.16874270144024914,0.0,0.0,0.21428571428571427,2014-03-03 10:37:01,0.01946282600233554,5138,0.00038925652004671076,0.019657454262358893,0.03892565200467108
0.5282781734394638,0.0,0.0,2014-03-03 10:37:01,0.2802681189777964,0.0,0.0,0.04189359028068706,2014-03-03 10:37:31,0.04189359028068706,2387,0.0020946795140343527,0.0008378718056137411,0.10473397570171764
0.8209876543209876,0.0,0.0,2014-03-03 10:37:31,0.11574074074074074,0.0,0.0,0.0,2014-03-03 10:38:01,0.0,648,0.0,0.06327160493827161,0.0
