startTime,CHX,NYSE,endTime,CBSX,BATS BZX,NASDAQ PSX,NASDAQ,totalVolume,NASDAQ BX,NSX,NYSE Arca,BATS EDGA,BATS BYX,BATS EDGX
2014-03-03 10:00:00,0.0,0.30042194092827,2014-03-03 10:00:10,0.0,0.05748523206751055,0.006751054852320675,0.2673080168776371,29625,0.03713080168776371,0.0,0.10133333333333333,0.006751054852320675,0.04050632911392405,0.18231223628691984
2014-03-03 10:00:10,0.0,0.3164340129189792,2014-03-03 10:00:20,0.0,0.1569462871950118,0.003737409601405266,0.1173608905001277,160539,0.05038651044294533,0.003737409601405266,0.13759273447573486,0.06216557970337426,0.08199876665483154,0.06964039890618479
2014-03-03 10:00:20,0.0,0.14420350729812034,2014-03-03 10:00:30,0.0,0.1946865483566103,0.0,0.08405964506983093,38092,0.026252231439672372,0.0,0.1342539115824845,0.06248031082642025,0.03607056599810984,0.31799327942875144
2014-03-03 10:00:30,0.0,0.15890970287196182,2014-03-03 10:00:40,0.0,0.09274146825944216,0.0016332386128507187,0.07073137087207217,181235,0.030987392060032554,0.0027588490081937814,0.2236433360002207,0.048666096504538306,0.019863712858995228,0.35006483295169255
2014-03-03 10:00:40,0.0,0.2929739087973187,2014-03-03 10:00:50,0.0,0.07223634123874949,0.0,0.27977848557825696,90107,0.04294893848424651,0.0,0.12222135905090614,0.04661125106817451,0.04217208429977693,0.10105763148257073
2014-03-03 10:00:50,0.0,0.2899391127863149,2014-03-03 10:01:00,0.0,0.00415579394993718,0.0,0.10645597757804194,20694,0.009664637092877163,0.0,0.3770174929931381,0.009664637092877163,0.06765245965014013,0.13544988885667344
2014-03-03 10:01:00,0.0,0.3845083856609173,2014-03-03 10:01:10,0.0,0.1149153485414514,0.0019871234401080996,0.16930291709721007,50324,0.04808838725061601,0.0,0.0838566091725618,0.015896987520864797,0.087830856052778,0.09361338526349257
2014-03-03 10:01:10,0.0,0.5555555555555556,2014-03-03 10:01:20,0.0,0.0,0.0,0.0,1800,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0
2014-03-03 10:01:20,0.0,0.1297174284088754,2014-03-03 10:01:30,0.0,0.019249004361843354,0.0,0.09216764650104305,10546,0.028446804475630572,0.0,0.037929072634174096,0.15171629053669639,0.1706808268537834,0.3700929262279537
2014-03-03 10:01:30,0.0,0.33704078193461406,2014-03-03 10:01:40,0.0,0.08613264427217916,0.007489795154102535,0.15728569823615324,26703,0.01872448788525634,0.0,0.15365314758641352,0.0,0.0,0.23967344493128112
2014-03-03 10:01:40,0.0,0.5,2014-03-03 10:01:50,0.0,0.0,0.0,0.0,1000,0.5,0.0,0.0,0.0,0.0,0.0
2014-03-03 10:01:50,0.0,0.21295182713275623,2014-03-03 10:02:00,0.0,0.10713011299808366,0.0,0.2536047049494482,75665,0.02378907024383797,0.0,0.12448291812594992,0.14802088151721404,0.03568360536575695,0.09433687966695302
2014-03-03 10:02:00,0.0,0.3155456764024684,2014-03-03 10:02:10,0.0,0.2642656179565697,0.001554412199026938,0.1324980958450562,64333,0.023393903595355415,0.0,0.059098751807004184,0.06683972455815833,0.06683972455815833,0.06996409307820248
2014-03-03 10:02:10,0.0,0.32484122928680925,2014-03-03 10:02:20,0.0,0.1022519891962917,0.0,0.29403606102635227,54796,0.06022337396890284,0.0,0.0680159135703336,0.03467406380027739,0.009124753631651945,0.10683261551938097
2014-03-03 10:02:20,0.0,0.32055562975824764,2014-03-03 10:02:30,0.0,0.0856952050220382,0.0,0.21958060638439963,37435,0.0667824228663016,0.0,0.1390142914384934,0.050754641378389205,0.04541204754908508,0.07220515560304527
2014-03-03 10:02:30,0.0,0.034278271004010555,2014-03-03 10:02:40,0.0,0.006958489013814143,0.0,0.09275700133685257,29173,0.12724094196688718,0.0,0.14417440784286842,0.4406814520275597,0.1299146471052,0.02399478970280739
2014-03-03 10:02:40,0.0,0.20505268435046506,2014-03-03 10:02:50,0.0,0.22384358522152495,0.014323697662551588,0.08066927477328273,111703,0.05373177085664664,0.0,0.05031198803971245,0.06445663948148214,0.11346159010948677,0.1941487695048477
2014-03-03 10:02:50,0.0,0.23381196016944492,2014-03-03 10:03:00,0.0,0.1514001210320735,0.0,0.03309126918633438,36354,0.02475656048852946,0.0,0.0964405567475381,0.14086482917973264,0.13478571821532706,0.18484898498101998
2014-03-03 10:03:00,0.0,0.2923631170685794,2014-03-03 10:03:10,0.0,0.1450023260091093,0.0,0.03572317246005215,92433,0.08005798794802722,0.0,0.22398926790215615,0.10277714669003495,0.09304036437203163,0.027046617550009196
2014-03-03 10:03:10,0.0,0.24532690154190714,2014-03-03 10:03:20,0.0,0.004307003187182358,0.0,0.12981307606167627,23218,0.038763028684641224,0.0,0.125247652683263,0.28426221035403565,0.11628908605392368,0.055991041433370664
2014-03-03 10:03:20,0.0,0.10991738467538914,2014-03-03 10:03:30,0.0,0.18097365528489878,0.0,0.25504378966776586,28203,0.014182888345211503,0.0035457220863028757,0.15966386554621848,0.03900294294933163,0.10637166258908627,0.13129808885579547
2014-03-03 10:03:30,0.0,0.583916083916084,2014-03-03 10:03:40,0.0,0.02097902097902098,0.0,0.043706293706293704,57200,0.022727272727272728,0.0,0.2674825174825175,0.043706293706293704,0.017482517482517484,0.0
2014-03-03 10:03:40,0.0,0.2,2014-03-03 10:03:50,0.0,0.0,0.0,0.0,2500,0.0,0.0,0.8,0.0,0.0,0.0
2014-03-03 10:03:50,0.0,0.36070242050308493,2014-03-03 10:04:00,0.0,0.08558772346147761,0.0,0.38285081474450244,31605,0.012656225280809999,0.0,0.04746084480303749,0.06011707008384749,0.050624901123239995,0.0
2014-03-03 10:04:00,0.0,0.3954059829059829,2014-03-03 10:04:10,0.0,0.020192307692307693,0.0,0.042735042735042736,9360,0.10363247863247864,0.0641025641025641,0.1282051282051282,0.10683760683760683,0.1388888888888889,0.0
2014-03-03 10:04:10,0.0,0.36046511627906974,2014-03-03 10:04:20,0.0,0.009084302325581396,0.0,0.014398619186046511,44032,0.09799691133720931,0.05904796511627907,0.2705078125,0.12490915697674419,0.05677688953488372,0.0068132267441860465
2014-03-03 10:04:20,0.0,0.8942917547568711,2014-03-03 10:04:30,0.0,0.0,0.0,0.0,9460,0.0,0.0,0.10570824524312897,0.0,0.0,0.0
2014-03-03 10:04:30,0.0,0.20689187355854022,2014-03-03 10:04:40,0.0,0.20363587030253696,0.00407000407000407,0.17090625423958758,29484,0.027099443766110433,0.016958350291683626,0.16629358296024963,0.04419346086012753,0.008920092253425587,0.15103106769773436
2014-03-03 10:04:40,0.0,0.15725190839694655,2014-03-03 10:04:50,0.0,0.0183206106870229,0.0,0.024427480916030534,16375,0.14045801526717558,0.0,0.1282442748091603,0.1282442748091603,0.4030534351145038,0.0
