NSX,BATS EDGA,startTime,CHX,NASDAQ PSX,NASDAQ,totalVolume,CBSX,endTime,BATS BZX,NASDAQ BX,BATS EDGX,BATS BYX,NYSE Arca
0.0,0.0,2014-03-03 09:30:29,0.0,0.0,1.0,600,0.0,2014-03-03 09:30:30,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:30:33,0.0,0.0,1.0,100,0.0,2014-03-03 09:30:34,0.0,0.0,0.0,0.0,0.0
0.0,0.07671232876712329,2014-03-03 09:30:34,0.0,0.0,0.5465753424657535,1460,0.0,2014-03-03 09:30:35,0.09726027397260274,0.0,0.03424657534246575,0.0,0.2452054794520548
0.0,0.0,2014-03-03 09:30:35,0.0,0.0,0.0,22,0.0,2014-03-03 09:30:36,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:30:36,0.0,0.0,1.0,200,0.0,2014-03-03 09:30:37,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:30:38,0.0,0.0,1.0,40,0.0,2014-03-03 09:30:39,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:30:43,0.0,0.0,0.25,400,0.0,2014-03-03 09:30:44,0.0,0.0,0.0,0.5,0.25
0.0,0.0,2014-03-03 09:30:45,0.0,0.0,0.0,160,0.0,2014-03-03 09:30:46,0.0,0.625,0.0,0.0,0.375
0.0,0.0,2014-03-03 09:30:47,0.0,0.0,0.0,60,0.0,2014-03-03 09:30:48,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:30:50,0.0,0.0,0.0,75,0.0,2014-03-03 09:30:51,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:30:51,0.0,0.0,0.0,75,0.0,2014-03-03 09:30:52,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:30:59,0.0,0.0,1.0,100,0.0,2014-03-03 09:31:00,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:31:00,0.0,0.0,0.0,7,0.0,2014-03-03 09:31:01,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:31:02,0.0,0.0,0.0,400,0.0,2014-03-03 09:31:03,0.25,0.25,0.25,0.25,0.0
0.0,0.0,2014-03-03 09:31:03,0.0,0.0,1.0,6,0.0,2014-03-03 09:31:04,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:31:04,0.0,0.0,1.0,200,0.0,2014-03-03 09:31:05,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:31:07,0.0,0.0,1.0,100,0.0,2014-03-03 09:31:08,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:31:08,0.0,0.0,1.0,210,0.0,2014-03-03 09:31:09,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:31:10,0.0,0.0,0.0,25,0.0,2014-03-03 09:31:11,0.6,0.0,0.0,0.0,0.4
0.0,0.10683760683760683,2014-03-03 09:31:11,0.0,0.0,0.11217948717948718,936,0.0,2014-03-03 09:31:12,0.21367521367521367,0.0,0.21367521367521367,0.10683760683760683,0.2467948717948718
0.0,0.0,2014-03-03 09:31:13,0.0,0.0,0.35,480,0.0,2014-03-03 09:31:14,0.20833333333333334,0.04583333333333333,0.0,0.0,0.3958333333333333
0.0,0.0,2014-03-03 09:31:14,0.0,0.0,0.671892497200448,893,0.0,2014-03-03 09:31:15,0.07838745800671892,0.0011198208286674132,0.0,0.0011198208286674132,0.24748040313549832
0.0,0.0,2014-03-03 09:31:16,0.0,0.0,0.0,200,0.0,2014-03-03 09:31:17,0.0,0.5,0.0,0.0,0.5
0.0,0.0,2014-03-03 09:31:18,0.0,0.0,1.0,181,0.0,2014-03-03 09:31:19,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:31:19,0.0,0.0,0.0,1,0.0,2014-03-03 09:31:20,0.0,1.0,0.0,0.0,0.0
0.0,0.09433962264150944,2014-03-03 09:31:23,0.0,0.0,0.44339622641509435,1060,0.0,2014-03-03 09:31:24,0.09905660377358491,0.09433962264150944,0.0047169811320754715,0.0,0.2641509433962264
0.0,0.0,2014-03-03 09:31:27,0.0,0.0,1.0,5,0.0,2014-03-03 09:31:28,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:31:28,0.0,0.0,0.0,122,0.0,2014-03-03 09:31:29,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:31:29,0.0,0.0,0.37,100,0.0,2014-03-03 09:31:30,0.0,0.0,0.0,0.0,0.63
0.0,0.14089848308051342,2014-03-03 09:31:30,0.0,0.013127187864644107,0.5863477246207701,3428,0.0,2014-03-03 09:31:31,0.003792298716452742,0.0026254375729288216,0.06855309218203035,0.0005834305717619603,0.18407234539089848
0.0,0.0,2014-03-03 09:31:31,0.0,0.0,0.16290983606557377,976,0.0,2014-03-03 09:31:32,0.1290983606557377,0.0194672131147541,0.011270491803278689,0.10348360655737705,0.5737704918032787
0.0,0.0,2014-03-03 09:31:32,0.0,0.0,1.0,31,0.0,2014-03-03 09:31:33,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:31:36,0.0,0.0,0.0,60,0.0,2014-03-03 09:31:37,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:31:38,0.0,0.0,0.0,12,0.0,2014-03-03 09:31:39,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:31:40,0.0,0.0,0.5434782608695652,184,0.0,2014-03-03 09:31:41,0.03260869565217391,0.0,0.02717391304347826,0.0,0.3967391304347826
0.0,0.0,2014-03-03 09:31:41,0.0,0.0,0.8311156601842374,977,0.0,2014-03-03 09:31:42,0.10849539406345957,0.0,0.0,0.0,0.06038894575230297
0.0,0.0,2014-03-03 09:31:45,0.0,0.0,0.45161290322580644,186,0.0,2014-03-03 09:31:46,0.005376344086021506,0.0,0.0,0.0,0.543010752688172
0.0,0.0,2014-03-03 09:31:46,0.0,0.0,0.0,97,0.0,2014-03-03 09:31:47,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:31:50,0.0,0.0,0.0,100,0.0,2014-03-03 09:31:51,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:31:51,0.0,0.0,0.0,200,0.0,2014-03-03 09:31:52,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:31:52,0.0,0.0,0.30978260869565216,368,0.0,2014-03-03 09:31:53,0.05434782608695652,0.0,0.0,0.0,0.6358695652173914
0.0,0.0,2014-03-03 09:31:53,0.0,0.0,0.0,284,0.0,2014-03-03 09:31:54,0.0,0.035211267605633804,0.017605633802816902,0.0,0.9471830985915493
0.0,0.0,2014-03-03 09:31:54,0.0,0.0,0.0196078431372549,102,0.0,2014-03-03 09:31:55,0.0,0.0,0.0,0.0,0.9803921568627451
0.0,0.0,2014-03-03 09:31:55,0.0,0.0,0.0,110,0.0,2014-03-03 09:31:56,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:31:58,0.0,0.0,1.0,45,0.0,2014-03-03 09:31:59,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:32:00,0.0,0.0,0.6235224586288416,1692,0.0,2014-03-03 09:32:01,0.31619385342789597,0.0,0.05969267139479906,0.0,0.000591016548463357
0.0,0.0,2014-03-03 09:32:01,0.0,0.0,0.33557046979865773,894,0.0,2014-03-03 09:32:02,0.0,0.0,0.5525727069351231,0.0,0.11185682326621924
0.0,0.0,2014-03-03 09:32:03,0.0,0.0,0.9090909090909091,220,0.0,2014-03-03 09:32:04,0.0,0.09090909090909091,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:32:05,0.0,0.0,0.8905325443786982,338,0.0,2014-03-03 09:32:06,0.0,0.0,0.0,0.0,0.10946745562130178
0.0,0.0,2014-03-03 09:32:07,0.0,0.0,1.0,194,0.0,2014-03-03 09:32:08,0.0,0.0,0.0,0.0,0.0
0.0,0.06309148264984227,2014-03-03 09:32:14,0.0,0.0,0.31482649842271293,1585,0.0,2014-03-03 09:32:15,0.18675078864353312,0.06309148264984227,0.06309148264984227,0.1892744479495268,0.11987381703470032
0.0,0.0,2014-03-03 09:32:15,0.0,0.0,1.0,400,0.0,2014-03-03 09:32:16,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:32:18,0.0,0.0,0.7434944237918215,807,0.0,2014-03-03 09:32:19,0.0,0.12391573729863693,0.0,0.0,0.1325898389095415
0.0,0.0,2014-03-03 09:32:19,0.0,0.0,0.027635619242579325,977,0.0,2014-03-03 09:32:20,0.0,0.0,0.0,0.0511770726714432,0.9211873080859775
0.0,0.0,2014-03-03 09:32:22,0.0,0.0,0.0,38,0.0,2014-03-03 09:32:23,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2014-03-03 09:32:23,0.0,0.0,0.0,60,0.0,2014-03-03 09:32:24,0.0,0.0,0.0,0.0,1.0
0.0,0.136986301369863,2014-03-03 09:32:28,0.0,0.0,0.0,730,0.0,2014-03-03 09:32:29,0.136986301369863,0.0,0.4438356164383562,0.136986301369863,0.14520547945205478
0.0,0.0,2014-03-03 09:32:30,0.0,0.0,0.0,309,0.0,2014-03-03 09:32:31,0.35275080906148865,0.0,0.0,0.0,0.6472491909385113
0.0,0.0,2014-03-03 09:32:31,0.0,0.0,1.0,20,0.0,2014-03-03 09:32:32,0.0,0.0,0.0,0.0,0.0
0.0,0.2631578947368421,2014-03-03 09:32:32,0.0,0.0,0.0,380,0.0,2014-03-03 09:32:33,0.0,0.7368421052631579,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:32:33,0.0,0.0,0.16666666666666666,240,0.0,2014-03-03 09:32:34,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0
0.0,0.0,2014-03-03 09:32:34,0.0,0.0,0.2504472271914132,1118,0.0,2014-03-03 09:32:35,0.1511627906976744,0.09212880143112702,0.0,0.0,0.5062611806797853
0.0,0.0,2014-03-03 09:32:35,0.0,0.0,1.0,105,0.0,2014-03-03 09:32:36,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:32:37,0.0,0.0,0.2457002457002457,407,0.0,2014-03-03 09:32:38,0.0,0.0171990171990172,0.7371007371007371,0.0,0.0
0.0,0.0,2014-03-03 09:32:39,0.0,0.0,1.0,303,0.0,2014-03-03 09:32:40,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:32:40,0.0,0.0,1.0,100,0.0,2014-03-03 09:32:41,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:32:45,0.0,0.0,1.0,85,0.0,2014-03-03 09:32:46,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:32:46,0.0,0.0,1.0,20,0.0,2014-03-03 09:32:47,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:32:47,0.0,0.0,0.7932692307692307,208,0.0,2014-03-03 09:32:48,0.0,0.20673076923076922,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:32:51,0.0,0.0,0.0,300,0.0,2014-03-03 09:32:52,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:32:56,0.0,0.0,0.0,11,0.0,2014-03-03 09:32:57,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:32:58,0.0,0.0,0.3430232558139535,172,0.0,2014-03-03 09:32:59,0.0,0.0755813953488372,0.0,0.0,0.5813953488372093
0.0,0.0,2014-03-03 09:32:59,0.0,0.0,0.9146341463414634,164,0.0,2014-03-03 09:33:00,0.0,0.08536585365853659,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:33:04,0.0,0.0,0.0,200,0.0,2014-03-03 09:33:05,0.0,0.5,0.0,0.5,0.0
0.0,0.0,2014-03-03 09:33:05,0.0,0.0,0.0,100,0.0,2014-03-03 09:33:06,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:33:06,0.0,0.0,0.15217391304347827,46,0.0,2014-03-03 09:33:07,0.0,0.0,0.7608695652173914,0.0,0.08695652173913043
0.0,1.0,2014-03-03 09:33:07,0.0,0.0,0.0,75,0.0,2014-03-03 09:33:08,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:33:09,0.0,0.0,0.20080321285140562,249,0.0,2014-03-03 09:33:10,0.08032128514056225,0.12048192771084337,0.0,0.40160642570281124,0.19678714859437751
0.0,0.0,2014-03-03 09:33:16,0.0,0.0,0.0,230,0.0,2014-03-03 09:33:17,0.0,0.0,0.0,0.0,1.0
0.0,0.5,2014-03-03 09:33:21,0.0,0.0,0.0,400,0.0,2014-03-03 09:33:22,0.0,0.25,0.0,0.25,0.0
0.0,0.0,2014-03-03 09:33:23,0.0,0.0,0.0,100,0.0,2014-03-03 09:33:24,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:33:24,0.0,0.0,1.0,85,0.0,2014-03-03 09:33:25,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:33:26,0.0,0.0,1.0,5,0.0,2014-03-03 09:33:27,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:33:28,0.0,0.0,0.5511221945137157,401,0.0,2014-03-03 09:33:29,0.0,0.4488778054862843,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:33:30,0.0,0.0,0.6529605263157895,1216,0.0,2014-03-03 09:33:31,0.0008223684210526315,0.14391447368421054,0.16776315789473684,0.0008223684210526315,0.033717105263157895
0.0,0.0,2014-03-03 09:33:37,0.0,0.0,0.0,30,0.0,2014-03-03 09:33:38,0.7666666666666667,0.23333333333333334,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:33:40,0.0,0.0,1.0,80,0.0,2014-03-03 09:33:41,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:33:48,0.0,0.0,0.0,4,0.0,2014-03-03 09:33:49,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:33:50,0.0,0.0,0.970873786407767,103,0.0,2014-03-03 09:33:51,0.009708737864077669,0.0,0.0,0.009708737864077669,0.009708737864077669
0.0,0.0,2014-03-03 09:33:52,0.0,0.0,0.3333333333333333,600,0.0,2014-03-03 09:33:53,0.0,0.0,0.6666666666666666,0.0,0.0
0.0,0.0,2014-03-03 09:33:53,0.0,0.0,0.00980392156862745,102,0.0,2014-03-03 09:33:54,0.0,0.0,0.9901960784313726,0.0,0.0
0.0,0.0,2014-03-03 09:33:55,0.0,0.0,0.46206896551724136,435,0.0,2014-03-03 09:33:56,0.0,0.0,0.5379310344827586,0.0,0.0
0.0,0.0,2014-03-03 09:33:56,0.0,0.0,0.7395209580838323,668,0.0,2014-03-03 09:33:57,0.0,0.0,0.25149700598802394,0.0,0.008982035928143712
0.0,0.0,2014-03-03 09:34:00,0.0,0.0,1.0,100,0.0,2014-03-03 09:34:01,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:34:02,0.0,0.0,0.0,100,0.0,2014-03-03 09:34:03,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:34:14,0.0,0.0,0.5412844036697247,218,0.0,2014-03-03 09:34:15,0.0,0.0,0.0,0.0,0.45871559633027525
0.0,0.0,2014-03-03 09:34:15,0.0,0.0,0.12280701754385964,57,0.0,2014-03-03 09:34:16,0.0,0.0,0.0,0.0,0.8771929824561403
0.0,0.0,2014-03-03 09:34:18,0.0,0.0,0.9821428571428571,224,0.0,2014-03-03 09:34:19,0.0,0.0,0.017857142857142856,0.0,0.0
0.0,0.0,2014-03-03 09:34:24,0.0,0.0,1.0,206,0.0,2014-03-03 09:34:25,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:34:26,0.0,0.0,0.0,100,0.0,2014-03-03 09:34:27,0.0,0.0,0.97,0.0,0.03
0.0,0.0,2014-03-03 09:34:30,0.0,0.0,0.0,120,0.0,2014-03-03 09:34:31,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334
0.0,0.0,2014-03-03 09:34:31,0.0,0.0,0.528830313014827,1214,0.0,2014-03-03 09:34:32,0.0008237232289950577,0.13179571663920922,0.04612850082372323,0.0,0.29242174629324547
0.0,0.0,2014-03-03 09:34:32,0.0,0.0,0.4940867279894875,761,0.0,2014-03-03 09:34:33,0.0,0.1314060446780552,0.24310118265440211,0.0,0.1314060446780552
0.0,0.0,2014-03-03 09:34:33,0.0,0.0,0.6987179487179487,1248,0.0,2014-03-03 09:34:34,0.08012820512820513,0.0,0.008012820512820512,0.0,0.21314102564102563
0.0,0.0,2014-03-03 09:34:39,0.0,0.0,0.2,5,0.0,2014-03-03 09:34:40,0.2,0.0,0.2,0.2,0.2
0.0,0.0,2014-03-03 09:34:41,0.0,0.0,0.0,4,0.0,2014-03-03 09:34:42,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:34:47,0.0,0.0,1.0,293,0.0,2014-03-03 09:34:48,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:34:48,0.0,0.0,0.0,39,0.0,2014-03-03 09:34:49,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2014-03-03 09:34:50,0.0,0.0,1.0,341,0.0,2014-03-03 09:34:51,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:35:01,0.0,0.0,0.0,100,0.0,2014-03-03 09:35:02,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:35:02,0.0,0.0,0.5578947368421052,190,0.0,2014-03-03 09:35:03,0.0,0.0,0.4421052631578947,0.0,0.0
0.0,0.0,2014-03-03 09:35:04,0.0,0.0,0.8011204481792717,1071,0.0,2014-03-03 09:35:05,0.09430438842203548,0.0,0.0765639589169001,0.0,0.028011204481792718
0.0,0.0,2014-03-03 09:35:07,0.0,0.0,0.5294117647058824,340,0.0,2014-03-03 09:35:08,0.0,0.0,0.0,0.0,0.47058823529411764
0.0,0.0,2014-03-03 09:35:15,0.0,0.0,1.0,20,0.0,2014-03-03 09:35:16,0.0,0.0,0.0,0.0,0.0
0.0,0.25,2014-03-03 09:35:16,0.0,0.0,0.0,400,0.0,2014-03-03 09:35:17,0.0,0.25,0.25,0.25,0.0
0.0,0.0,2014-03-03 09:35:18,0.0,0.0,1.0,20,0.0,2014-03-03 09:35:19,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:35:19,0.0,0.0,1.0,10,0.0,2014-03-03 09:35:20,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:35:22,0.0,0.0,1.0,10,0.0,2014-03-03 09:35:23,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:35:27,0.0,0.0,1.0,200,0.0,2014-03-03 09:35:28,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:35:29,0.0,0.0,0.5345622119815668,217,0.0,2014-03-03 09:35:30,0.0,0.0,0.3087557603686636,0.0,0.15668202764976957
0.0,0.0,2014-03-03 09:35:30,0.0,0.0,0.954233409610984,437,0.0,2014-03-03 09:35:31,0.0,0.0,0.0,0.0,0.04576659038901602
0.0,0.0,2014-03-03 09:35:32,0.0,0.0,1.0,300,0.0,2014-03-03 09:35:33,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:35:36,0.0,0.0,0.0,131,0.0,2014-03-03 09:35:37,0.0,0.0,0.0,0.46564885496183206,0.5343511450381679
0.0,0.0,2014-03-03 09:35:38,0.0,0.0,1.0,20,0.0,2014-03-03 09:35:39,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:35:39,0.0,0.0,1.0,200,0.0,2014-03-03 09:35:40,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:35:42,0.0,0.0,0.9861830742659758,579,0.0,2014-03-03 09:35:43,0.0,0.0,0.0,0.0,0.013816925734024179
0.0,0.0,2014-03-03 09:35:44,0.0,0.0,0.7323568575233023,1502,0.0,2014-03-03 09:35:45,0.0006657789613848203,0.0,0.19973368841544606,0.0,0.06724367509986684
0.0,0.0,2014-03-03 09:35:45,0.0,0.0,0.6830427892234548,1262,0.0,2014-03-03 09:35:46,0.15847860538827258,0.07923930269413629,0.0,0.0,0.07923930269413629
0.0,0.0,2014-03-03 09:35:49,0.0,0.0,0.2170138888888889,1728,0.0,2014-03-03 09:35:50,0.0005787037037037037,0.0,0.0,0.0,0.7824074074074074
0.0,0.0,2014-03-03 09:35:52,0.0,0.0,0.2857142857142857,280,0.0,2014-03-03 09:35:53,0.0,0.0,0.0,0.0,0.7142857142857143
0.0,0.0,2014-03-03 09:35:53,0.0,0.0,0.1568627450980392,510,0.0,2014-03-03 09:35:54,0.0,0.0,0.2549019607843137,0.0,0.5882352941176471
0.0,0.0,2014-03-03 09:35:55,0.0,0.0,1.0,267,0.0,2014-03-03 09:35:56,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:35:56,0.0,0.0,0.3333333333333333,300,0.0,2014-03-03 09:35:57,0.0,0.0,0.6666666666666666,0.0,0.0
0.0,0.0,2014-03-03 09:35:57,0.0,0.0,0.0,100,0.0,2014-03-03 09:35:58,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:35:59,0.0,0.0,0.0,70,0.0,2014-03-03 09:36:00,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:36:00,0.0,0.0,0.13333333333333333,765,0.0,2014-03-03 09:36:01,0.26143790849673204,0.00130718954248366,0.0,0.0,0.6039215686274509
0.0,0.0,2014-03-03 09:36:01,0.0,0.0,0.0,100,0.0,2014-03-03 09:36:02,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:36:02,0.0,0.0,0.145985401459854,685,0.0,2014-03-03 09:36:03,0.0,0.0,0.22627737226277372,0.0,0.6277372262773723
0.0,0.0,2014-03-03 09:36:03,0.0,0.0,0.1145475372279496,2619,0.0,2014-03-03 09:36:04,0.07636502481863307,0.0,0.15273004963726614,0.038182512409316534,0.6181748759068346
0.0,0.0,2014-03-03 09:36:04,0.0,0.0,1.0,50,0.0,2014-03-03 09:36:05,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:36:13,0.0,0.0,0.0,220,0.0,2014-03-03 09:36:14,0.45454545454545453,0.0,0.0,0.0,0.5454545454545454
0.0,0.0,2014-03-03 09:36:14,0.0,0.0,0.14492753623188406,1380,0.0,2014-03-03 09:36:15,0.07246376811594203,0.07246376811594203,0.2898550724637681,0.07246376811594203,0.34782608695652173
0.0,0.0,2014-03-03 09:36:16,0.0,0.0,0.0,170,0.0,2014-03-03 09:36:17,0.0,0.4117647058823529,0.0,0.0,0.5882352941176471
0.0,0.0,2014-03-03 09:36:19,0.0,0.0,0.0,2,0.0,2014-03-03 09:36:20,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2014-03-03 09:36:21,0.0,0.0,0.75,400,0.0,2014-03-03 09:36:22,0.0,0.25,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:36:26,0.0,0.0,0.3963254593175853,381,0.0,2014-03-03 09:36:27,0.0,0.0,0.0,0.0,0.6036745406824147
0.0,0.0,2014-03-03 09:36:27,0.0,0.0,0.358974358974359,156,0.0,2014-03-03 09:36:28,0.0,0.6410256410256411,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:36:31,0.0,0.0,0.0,185,0.0,2014-03-03 09:36:32,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:36:32,0.0,0.0,0.7288135593220338,59,0.0,2014-03-03 09:36:33,0.0,0.0,0.0,0.0,0.2711864406779661
0.0,0.0,2014-03-03 09:36:33,0.0,0.0,1.0,1,0.0,2014-03-03 09:36:34,0.0,0.0,0.0,0.0,0.0
