startTime,CHX,NYSE,endTime,CBSX,BATS BZX,NASDAQ PSX,NASDAQ,totalVolume,NASDAQ BX,NSX,NYSE Arca,BATS EDGA,BATS BYX,BATS EDGX
2014-03-03 10:00:00,8.313174923291218e-06,0.20370009440025785,2014-03-03 13:00:00,0.0004988320612720896,0.0878902936907533,0.006917808512416787,0.13987926859190652,24058197,0.08380669590493418,0.010178942337200082,0.09481205096125865,0.08817414704850908,0.07875577708504092,0.20537777623152725
