startTime,CBSX,NASDAQ,NASDAQ PSX,endTime,NYSE Arca,BATS BYX,BATS EDGX,NASDAQ BX,BATS EDGA,totalVolume,BATS BZX,CHX,NYSE,NSX
2014-03-03 11:10:01,0.0,0.1533751690890044,0.007017829354868238,2014-03-03 11:15:01,0.08941731674820232,0.09985455802931215,0.12194546434637565,0.12932130470601397,0.1253750470397982,491605,0.0782965999125314,0.0,0.18378576296010007,0.011610947813793595
2014-03-03 11:15:01,0.0012101373203324247,0.1304467524452337,0.006344144901842736,2014-03-03 11:20:01,0.07593006616425799,0.08923855134461384,0.17215716053379157,0.10286469757155693,0.06320244689766172,330541,0.1573662571360285,0.0,0.19397896176268603,0.007260823921994548
2014-03-03 11:20:01,0.0009131336005771004,0.1592632838110544,0.0056614283235780225,2014-03-03 11:25:01,0.0857925543086209,0.12792819117365062,0.09534210550345622,0.13154602649913708,0.10863002565905418,547565,0.055748632582433136,0.0,0.2103202359537224,0.01885438258471597
2014-03-03 11:25:01,0.0001329732417945537,0.14051016513946898,0.01706312638707713,2014-03-03 11:30:01,0.09888555126051984,0.11730766417873731,0.13438940681966569,0.0887689470247902,0.08831949746752461,752031,0.07902865706333914,0.0,0.2230067643488101,0.012587247068272451
2014-03-03 11:30:01,0.0,0.17345859628818702,0.012487596754385806,2014-03-03 11:35:01,0.06461478738977665,0.08643724365869897,0.15655753019861518,0.12735026765614485,0.07652008917638821,551267,0.084122575811721,0.0,0.20754189893463604,0.010909414131446287
2014-03-03 11:35:01,0.0013502226902994215,0.15099926123529944,0.002700445380598843,2014-03-03 11:40:01,0.07481005260081823,0.10987726475745178,0.12683606174761253,0.11034405603038387,0.08819461724080065,518433,0.08865369295550245,0.0,0.2360112107061086,0.010223114655124191
2014-03-03 11:40:01,0.0001323660025864317,0.14908515237312386,0.003348859865436722,2014-03-03 11:45:01,0.09373763205163332,0.04797738129747803,0.16026213763152217,0.08001524856349795,0.0716232439995182,755481,0.1437653627291752,0.0,0.23721311323514424,0.012839502250883874
2014-03-03 11:45:01,0.0004411271681400314,0.10194081249742676,0.012757397702609708,2014-03-03 11:50:01,0.05380354548609273,0.04877763661708397,0.3783136002446785,0.05429687270246267,0.07806848058158206,1360152,0.05226548209317782,0.0,0.20680629811962192,0.012528746787123792
2014-03-03 11:50:01,0.0008112361616631423,0.1861516578963024,0.003109738619708712,2014-03-03 11:55:01,0.11273748938632688,0.09043390318166823,0.1839018296079566,0.07794357041259471,0.08297593873544507,369806,0.0901634911277805,0.0,0.1590617783378312,0.012709366532722562
2014-03-03 11:55:01,0.0,0.0823209078289063,0.006521759384345914,2014-03-03 12:00:01,0.12881872303951256,0.10859195214891972,0.07995444085230079,0.10561057643036159,0.11895456197068935,429332,0.0569419470246802,0.0,0.2950490529473694,0.0172360783729142
2014-03-03 12:00:01,0.00010783496505607958,0.0798248328827629,0.0028037090914580687,2014-03-03 12:05:01,0.2141451437062662,0.045146186470378276,0.20239328921445462,0.06071432037552448,0.09594508180899625,927343,0.05649365984322953,0.0,0.24084615940380205,0.0015797822380715658
2014-03-03 12:05:01,0.00017662633110018775,0.16607644034357355,0.00555931377137841,2014-03-03 12:10:01,0.10120512145709658,0.0642513604643153,0.16085183346962997,0.08162432639132977,0.0839081048524552,1132334,0.14627044670565398,0.0,0.1865438995914633,0.003532526622003755
2014-03-03 12:10:01,0.0,0.13681305223162812,0.005143247626325965,2014-03-03 12:15:01,0.06838883356456196,0.05370539466567282,0.3160133213422259,0.07819050695822766,0.07079226325413351,2176057,0.07882651970973187,0.0,0.18734068087370873,0.004786179773783499
2014-03-03 12:15:01,0.00017466943808841767,0.10155979808212957,0.01397180835269253,2014-03-03 12:20:01,0.07464149097832352,0.09864631185481476,0.26470105325671167,0.06983458804213027,0.10967144678695569,572510,0.0990847321444167,0.0,0.15986096312728162,0.007853137936455258
2014-03-03 12:20:01,0.00015663988646741028,0.1312767560506072,0.001965830575165999,2014-03-03 12:25:01,0.09117381231722083,0.06908132272985729,0.16462068868292484,0.07492555689395636,0.09460892502745114,638407,0.12466811924054717,0.0,0.23796731552128972,0.009555033074512028
2014-03-03 12:25:01,0.0006247110711296025,0.20138810800004997,0.0006247110711296025,2014-03-03 12:30:01,0.08434224171320764,0.07683946174894112,0.18650749028574284,0.05204467933580719,0.09586191386483751,160074,0.13184527156190262,0.0,0.16367430063595587,0.006247110711296026
2014-03-03 12:30:01,0.0020224284721000077,0.15046752429943483,0.0037505806187303997,2014-03-03 12:35:01,0.07129276743803609,0.08548150242489462,0.23405065591884897,0.06731138185815304,0.09053036095010862,346613,0.10925152836160214,0.0,0.1809366642335977,0.004904605424493599
2014-03-03 12:35:01,0.0011448773607371178,0.22154750783096114,0.0030911688739902183,2014-03-03 12:40:01,0.054006154860691324,0.06480005861772087,0.2518020369658002,0.07658084665970581,0.06628381967723618,436728,0.069276529098203,0.0,0.17972055833379127,0.011746441721162829
2014-03-03 12:40:01,0.000978837532546348,0.12219481477131093,0.008385374862147047,2014-03-03 12:45:01,0.06366033032503932,0.06787912009031408,0.33342469150303766,0.06802594572019603,0.1260253323153423,306486,0.036269193372617345,0.0,0.17054612608732536,0.0026102334201235948
2014-03-03 12:45:01,0.0,0.2290405937023349,0.004393873722451438,2014-03-03 12:50:01,0.08134952802252522,0.09572556817617846,0.22780316239796983,0.08139254034059139,0.09264191583481947,302239,0.0821833052650386,0.0,0.10163810759035068,0.0038314049477400336
2014-03-03 12:50:01,0.0019337684312303602,0.17671742808798646,0.005317863185883491,2014-03-03 12:55:01,0.041585690113608895,0.14184191443074692,0.1447909112883732,0.1550060430263476,0.09882523567802756,206850,0.025438723712835388,0.0,0.19162194827169446,0.01692047377326565
2014-03-03 12:55:01,0.0,0.17118757968383966,0.007222574628037407,2014-03-03 13:00:01,0.06575683161352318,0.10806855793446926,0.1876048058383525,0.08530802710663661,0.09005608486211163,318446,0.13562739051518938,0.0,0.1358597690032219,0.013308378814618492
2014-03-03 13:00:01,0.0005619145552727252,0.0681967600006743,0.0005619145552727252,2014-03-03 13:05:01,0.050931935289919815,0.1406809280580795,0.16335418036333396,0.1501182830138849,0.11826334687547412,355926,0.07775492658586336,0.0,0.21202159999550468,0.017554210706719937
2014-03-03 13:05:01,0.0008363348461701439,0.15098631756191666,0.009300043489412001,2014-03-03 13:10:01,0.04193382918697102,0.09417966702721992,0.16271451988804264,0.1069254100828529,0.09061130501689396,358708,0.1060611974084771,0.0,0.22714296865416997,0.009308406837873703
2014-03-03 13:10:01,0.0025186854980385736,0.1688211922197805,0.002014948398430859,2014-03-03 13:15:01,0.029474917040796408,0.15329349612437268,0.15692669995529332,0.15124706415721634,0.07495608042162795,158813,0.1158280493410489,0.0,0.12539905423359549,0.019519812609798945
2014-03-03 13:15:01,0.00025808383078991716,0.13070655610355356,0.0017549700493714369,2014-03-03 13:20:01,0.18593391505428794,0.06415964033437341,0.13694960397036166,0.06259823315809442,0.05850244276345842,387471,0.06090004155149676,0.0,0.2884035192311167,0.009832993953095845
2014-03-03 13:20:01,0.0,0.14713632130158805,0.014454441621908804,2014-03-03 13:25:01,0.054524648909786644,0.0858275490472329,0.23119578240042676,0.0701621177477743,0.07293255239197348,464909,0.09198789440514166,0.0,0.2139257360042503,0.017852956169917125
2014-03-03 13:25:01,0.0008043283590092819,0.06749387369899888,0.0088476119491021,2014-03-03 13:30:01,0.052267937862953175,0.09979301950228162,0.24351309178459013,0.09723793641516212,0.12268956678874583,372982,0.08583524137894054,0.0,0.21417387434246157,0.0073435179177547445
2014-03-03 13:30:01,0.00035677175081277066,0.14803351870598885,0.002954070096729741,2014-03-03 13:35:01,0.06616510504698238,0.06335285172120071,0.2509452221573096,0.04826854209683677,0.04490329255729531,1121165,0.06921104386954641,0.0,0.3053636173087815,0.0004459646885159633
2014-03-03 13:35:01,0.0,0.0014974049211324441,0.007613923327792089,2014-03-03 13:40:01,0.011420884991688134,0.1760339073385531,0.07937515069223253,0.25316295064908695,0.12700024110757205,78803,0.03553164219636308,0.0,0.28679111201350205,0.021572782762077587
2014-03-03 13:40:01,0.0014698965192850423,0.11711645500156789,0.00195986202571339,2014-03-03 13:45:01,0.0861604343054249,0.13216329570398244,0.14455452336155536,0.15993944026340545,0.11974267011602384,204096,0.07741944967074318,0.0,0.15163452492944496,0.00783944810285356
2014-03-03 13:45:01,0.00020377762969936685,0.09020828111531572,0.0032604420751898696,2014-03-03 13:50:01,0.06482573955996258,0.07618634241570228,0.1935704082277256,0.0713894170125792,0.10743156637750621,490731,0.0877058918226075,0.0,0.30263015786652975,0.002587975897181959
2014-03-03 13:50:01,0.0,0.16632316242893702,0.0015894797632734806,2014-03-03 13:55:01,0.09982197826651337,0.06528523214351943,0.26279133839494334,0.0654839171139286,0.0789441615759162,377482,0.06181486799370566,0.0,0.19635638255598942,0.0015894797632734806
2014-03-03 13:55:01,0.00014375065586236737,0.13147291234516256,0.009138229193170694,2014-03-03 14:00:01,0.0459053344430884,0.062438097373819265,0.3084730949084955,0.058022077225727345,0.08107968242605107,695649,0.09652712790502106,0.0,0.20119341794496937,0.005606275578632328
2014-03-03 14:00:01,0.0,0.08013446427291017,0.0,2014-03-03 14:05:01,0.09989075832282392,0.07261829945716587,0.1703706203155777,0.1094947466984972,0.07595038150230504,237089,0.0742548157021203,0.0,0.3113809582055684,0.005904955523031436
2014-03-03 14:05:01,0.0,0.01445954663759927,0.001112272818276867,2014-03-03 14:10:01,0.03225591173002914,0.15614085822970658,0.17716281449513938,0.21498009031655285,0.19450314773207572,89906,0.021133183547260473,0.0,0.1826908104019754,0.005561364091384335
2014-03-03 14:10:01,0.0,0.001529309211029378,0.007661839147257184,2014-03-03 14:15:01,0.000764654605514689,0.16405664561317654,0.1735765954518344,0.36574959090978604,0.06286990166541773,130778,0.003180963158941106,0.0,0.2152579179984401,0.005352582238602823
2014-03-03 14:15:01,0.0,0.09567917065993548,0.005312959788345504,2014-03-03 14:20:01,0.04653969196711796,0.07029412955738834,0.28722648920805044,0.10489855972355332,0.11823225301351187,370415,0.054835792287029415,0.0,0.21420028886519174,0.00278066492987595
2014-03-03 14:20:01,0.0010612293988842942,0.07324251567966437,0.023170175208973756,2014-03-03 14:25:01,0.043521017648244904,0.10039937599711346,0.2212804793926938,0.04322033598522769,0.10047366205503536,282691,0.11255399004566824,0.0,0.2803697323225713,0.0007074862659228627
2014-03-03 14:25:01,0.0012869582227621728,0.11348397608316839,0.009652186670716295,2014-03-03 14:30:01,0.05500716835730079,0.11669107597429172,0.16933281511815562,0.19053931271283073,0.11996767160944422,388513,0.0427759174081691,0.0,0.17611508495211228,0.005147832891048691
2014-03-03 14:30:01,0.00026688444437327527,0.080890006245096,0.001067537777493101,2014-03-03 14:35:01,0.07909654277890758,0.13357566440882426,0.09125312922011028,0.08777829375437023,0.15694406635814825,374694,0.05969671251741421,0.0,0.3022252824971844,0.007205879998078432
2014-03-03 14:35:01,0.0,0.11316501352569883,0.008506728822498597,2014-03-03 14:40:01,0.05897715092638277,0.16197662350919578,0.04591932218384742,0.1981472344624598,0.17232931248617656,117554,0.02811473875835786,0.0,0.21286387532538237,0.0
2014-03-03 14:40:01,0.0,0.054028507914651296,0.0038683478128956595,2014-03-03 14:45:01,0.20828981685152662,0.0798933432910713,0.30643966135911455,0.10513387517430904,0.05125706717388894,171391,0.06985781050346868,0.0,0.11154611385662025,0.009685456062453688
2014-03-03 14:45:01,0.003943010356973871,0.1625703170180327,0.002628673571315914,2014-03-03 14:50:01,0.08219205089112035,0.10537038010619841,0.13370090952105568,0.21097076914988697,0.14200751800641395,152168,0.026194732138163083,0.0,0.12845013406235214,0.0019715051784869354
2014-03-03 14:50:01,0.0007620460428219073,0.21870975444336346,0.00871780672988262,2014-03-03 14:55:01,0.09580188835009411,0.07297606921410192,0.15534562598272186,0.045656718578936537,0.04909354623206334,393677,0.10940187006098909,0.0,0.2407405055413448,0.0027941688236803267
2014-03-03 14:55:01,0.0,0.23364021188498993,0.012456339201036294,2014-03-03 15:00:01,0.12336633434341097,0.11623603432721889,0.1624413036941084,0.044048252411464,0.03151673567578821,172924,0.06435775253868752,0.017348661839883418,0.19343179662742013,0.0011565774559922277
2014-03-03 15:00:01,0.0,0.10269295104856437,0.005184069010326665,2014-03-03 15:05:01,0.047454967720530296,0.08972586643073392,0.2573682900866776,0.11304726488519015,0.07126366866195723,289348,0.06420987876190608,0.0,0.24498873329001755,0.004064310104096106
2014-03-03 15:05:01,0.0,0.12312383320904098,0.0035270364791147517,2014-03-03 15:10:01,0.10549030437018506,0.08184775041876324,0.07118396314552787,0.17778380407337163,0.0682951995594925,604757,0.05327098322135999,0.0,0.3110125223850241,0.004464603138119939
2014-03-03 15:10:01,0.0005096071132999303,0.1206005617908817,0.009401232026157114,2014-03-03 15:15:01,0.06513186593663749,0.044241031934020146,0.2845870347796663,0.07900133313220839,0.06370292759094448,981148,0.06858802137903762,0.0,0.26382869862650693,0.00040768569063994424
2014-03-03 15:15:01,0.0003515877703709954,0.1588086799988749,0.006592270694456164,2014-03-03 15:20:01,0.05189083902905521,0.059054439850364245,0.11329564312434956,0.08458850167355779,0.2142734087137513,568848,0.06217126543470312,0.0,0.24642083649762328,0.0025525272128934266
2014-03-03 15:20:01,0.00026349558513147115,0.15834240197305494,0.011330310160653258,2014-03-03 15:25:01,0.07748614671961171,0.1277795490536556,0.1460503329266718,0.08185490352109151,0.14381589036475695,379513,0.07034541636254885,0.0,0.17140124317217065,0.011330310160653258
2014-03-03 15:25:01,0.0006299871356626898,0.14714987519954842,0.004296512265219544,2014-03-03 15:30:01,0.05273622312632376,0.11043296495885555,0.1881847172680734,0.12212300624821242,0.11345816318430778,793667,0.08587984633353787,0.0,0.17057279690348723,0.004535907376771366
2014-03-03 15:30:01,0.0004307754604451203,0.12557212365840367,0.002959427413257976,2014-03-03 15:35:01,0.033302173908361134,0.12252654115305668,0.0967510914773229,0.12925633078386056,0.0983072678281809,928558,0.0665645010866311,0.12923263813353608,0.1896047419762686,0.005492387120675284
2014-03-03 15:35:01,0.012655534368886308,0.15054012234096398,0.0006197617222765087,2014-03-03 15:40:01,0.049359889434508745,0.11680442592504602,0.1045228144619332,0.1755454419624135,0.13920468044052664,484057,0.051603426869149704,0.0,0.19599138118031553,0.003152521293979841
2014-03-03 15:40:01,0.0007725067070135884,0.16799703357424506,0.007614708969133943,2014-03-03 15:45:01,0.10046229008509713,0.07699353632602432,0.09322500582138983,0.10504104769566767,0.09766581580570795,906141,0.07924153084343386,0.0,0.25928856546608087,0.011697958706205767
2014-03-03 15:45:01,0.0,0.14052996387937378,0.004156258213685094,2014-03-03 15:50:01,0.07623866823087284,0.15588924337580765,0.1111825783331802,0.16134117145936305,0.11431597677054108,1403907,0.0736516022784985,0.0,0.16034395440723637,0.0023505830514414417
2014-03-03 15:50:01,0.0,0.1261596553134422,0.001712019326795956,2014-03-03 15:55:01,0.06648627055612094,0.11947517096415222,0.12796298233766729,0.1121848219975461,0.09425427291490313,1051390,0.1285536290054119,0.0,0.21805990165400088,0.005151275929959387
2014-03-03 15:55:01,6.351238745604943e-05,0.11550807369469342,0.010882212466719509,2014-03-03 16:00:01,0.04465301912485011,0.12828676605085057,0.05310842326687397,0.1341972288275105,0.09342100583297766,1574496,0.13153733004085116,0.0,0.2831178993150824,0.005224528992134626
2014-03-04 09:30:01,0.0,0.09361476018539858,0.005246496949654359,2014-03-04 09:35:01,0.055501291961305786,0.032127401164045555,0.1944749296097533,0.022168507360948015,0.01871728179633227,3280284,0.057710856742891774,0.0,0.5172375318722403,0.0032009423574300274
2014-03-04 09:35:01,0.0,0.20086342211919275,0.002311558452708816,2014-03-04 09:40:01,0.10805985395353547,0.07017010868727697,0.21593698471509493,0.04168620483930266,0.05727821697388379,908478,0.14642622055790014,0.0,0.15121334803924807,0.006054081661856423
2014-03-04 09:40:01,0.0,0.1331008414499815,0.0034508133407072567,2014-03-04 09:45:01,0.2001277486528116,0.04302775733697763,0.21246726297940025,0.03563250437636262,0.043249432101248236,875156,0.12488973394457674,0.0,0.1995278556051721,0.004526050212762068
2014-03-04 09:45:01,0.0,0.12173565292888086,0.006318330890245389,2014-03-04 09:50:01,0.052614599655688134,0.09452371678416284,0.11806656101426308,0.08154958180082837,0.10145306743814726,672646,0.14683949655539466,0.0,0.2640437912364007,0.012855201695988678
2014-03-04 09:50:01,0.0,0.1572281219713248,0.00405260453132922,2014-03-04 09:55:01,0.06210228428934562,0.0535504264719577,0.24428668986710905,0.07071450004656184,0.11352207548536407,1159748,0.09901547577577198,0.0,0.1849608708098656,0.010566950751370124
2014-03-04 09:55:01,0.0,0.14758642453587806,0.0027083102734451357,2014-03-04 10:00:01,0.10863974527753115,0.08384104338242047,0.1359595307793575,0.07035954585169293,0.141794173129323,849238,0.1085867565982681,0.0,0.19350052635421403,0.0070239438178696665
2014-03-04 10:00:01,0.0,0.14170832139114423,0.008697971248003948,2014-03-04 10:05:01,0.16948317894249934,0.04933166161129364,0.08178638180995265,0.0512250749453057,0.05458806917211027,903659,0.1108637218242722,0.0,0.30932685891470124,0.022988760140716796
2014-03-04 10:05:01,0.0,0.09941326942502539,0.009240639599042977,2014-03-04 10:10:01,0.04558137300558975,0.06591478328865356,0.20973516393628563,0.06024496702059095,0.07751595594917048,749407,0.10612524302548548,0.0,0.31782195789470874,0.00840664685544704
2014-03-04 10:10:01,0.0,0.12757055944492346,0.0042028097693676296,2014-03-04 10:15:01,0.059199759548338046,0.04761401395078128,0.0871331615700169,0.06500600492365533,0.06151385207892622,785189,0.07148087912591745,0.12735787179901908,0.34857722153519727,0.00034386625385735155
2014-03-04 10:15:01,0.0,0.09734405627713558,0.0042024657885577155,2014-03-04 10:20:01,0.09942074120211772,0.05649037316577207,0.2516247458186015,0.046941579496949826,0.06980050195101398,1364675,0.13219118105043326,0.0,0.23209189001044206,0.009892465238976312
2014-03-04 10:20:01,0.0,0.15065644685304408,0.003240473236885896,2014-03-04 10:25:01,0.1182161149190475,0.09636528439944902,0.1691280571126562,0.09124351106644431,0.11036960563897112,1095519,0.07981970189471839,0.0,0.16964470721183292,0.011316097666950551
2014-03-04 10:25:01,0.0,0.09783333158855284,0.005722880004466638,2014-03-04 10:30:01,0.0711789016490502,0.09617230056286619,0.25223709938385985,0.05107437766587919,0.07682617449898628,859707,0.07684711186485628,0.0,0.26280232683926036,0.009305495942222176
2014-03-04 10:30:01,0.0,0.1678668993047109,0.0007000141752870495,2014-03-04 10:35:01,0.07828258522235075,0.04758171352969898,0.1668326283607243,0.052581564776686726,0.0761422918814106,571417,0.08235316765164495,0.0,0.318968459111297,0.008690675986188721
2014-03-04 10:35:01,0.0,0.142718730899922,0.00314445014376033,2014-03-04 10:40:01,0.05351068032144141,0.07364891821088648,0.12064469089072447,0.12299713265452517,0.057763549140877266,508833,0.06501150672224482,0.0,0.3135645683357801,0.04699577267983798
2014-03-04 10:40:01,0.0,0.08466173009418043,0.0005490503259528768,2014-03-04 10:45:01,0.05966346875354595,0.11378884988598055,0.09555305839333234,0.1723340861423358,0.08667491462267432,546398,0.10796342592762052,0.0,0.254470184737133,0.024341231117244205
2014-03-04 10:45:01,0.0,0.13490470055255696,0.011031431450172565,2014-03-04 10:50:01,0.05873658331095679,0.09530437438875079,0.18353119126156908,0.037587668840270885,0.06728729759491145,405931,0.07587003702599703,0.0,0.311604681583816,0.02414203399099847
2014-03-04 10:50:01,0.0,0.10572541094457288,0.0025516583227439514,2014-03-04 10:55:01,0.20708238284060812,0.0557690443018918,0.055881317268092534,0.11544467749590459,0.08929273134610183,391902,0.055217886104179104,0.0,0.28917688605824926,0.023858005317655945
2014-03-04 10:55:01,0.0,0.07912750511384146,1.002714012594088e-05,2014-03-04 11:00:01,0.06139283661109403,0.005765605572416006,0.005682046071366498,0.3328676283808174,0.31929422303033544,299188,0.09993382087516879,0.0,0.04879874861291228,0.047127558591922136
2014-03-04 11:00:01,0.0,0.03317453306410904,0.0088339222614841,2014-03-04 11:05:01,0.19023693841494194,0.0007887430590610803,0.013408632004038365,0.23536881625441697,0.14662733467945482,126784,0.10209490156486623,0.0,0.20281739020696618,0.06664878849066128
2014-03-04 11:05:01,0.0,0.07523748735403907,0.003267237888757551,2014-03-04 11:10:01,0.13719015207825502,0.08232505983129383,0.04916142838973014,0.1610444892782088,0.15296040924488297,856993,0.0540774545416357,0.0,0.25484805593511267,0.029888225458084255
2014-03-04 11:10:01,0.0013260782120929492,0.027405616383254283,0.0,2014-03-04 11:15:01,0.010608625696743593,0.12483700288643024,0.0,0.1882279616851802,0.1194089227382631,226231,0.015700766031180518,0.0,0.4704925496505784,0.041992476716276726
2014-03-04 11:15:01,0.0,0.15731443696922906,0.0009407742362413146,2014-03-04 11:20:01,0.21063968236461894,0.03468622477114812,0.09286754163449873,0.072182640344105,0.08910444468953348,906700,0.047257086136539096,0.0,0.29196206021837434,0.0030451086357119223
2014-03-04 11:20:01,0.0,0.09614838294881954,0.005233175341277792,2014-03-04 11:25:01,0.1807613522525082,0.06927228958897146,0.07169450217550574,0.16995110719038292,0.023923087274412762,133762,0.18084358786501398,0.0,0.16628788445148845,0.03588463091161914
2014-03-04 11:25:01,0.0,0.11238973994491756,0.0005076721960630021,2014-03-04 11:30:01,0.09441814420428729,0.052974324478684116,0.034658780825221155,0.1593595715246665,0.08853168509093678,787910,0.044989910015103246,0.20306887842520085,0.1880950870023226,0.02100620629259687
2014-03-04 11:30:01,0.0,0.15730899470359003,0.012462141138855833,2014-03-04 11:35:01,0.2078838365007942,0.028300296741967282,0.1394625957005613,0.06556720618203919,0.03206651923204609,978965,0.10529283477958865,0.0,0.240901360109912,0.010754214910645427
2014-03-04 11:35:01,0.0,0.08942671646654801,0.0028648062137646775,2014-03-04 11:40:01,0.0354609294147559,0.0639997708155029,0.15100035451976895,0.10332460761107391,0.03464625014771657,558502,0.03743943620613713,0.31333817963051164,0.1608893074689079,0.007609641505312425
2014-03-04 11:40:01,0.0,0.1504832215753097,0.001104085853715985,2014-03-04 11:45:01,0.13728203505104558,0.06731243421488455,0.08826062314605583,0.07756939179590605,0.092415666242207,271718,0.08780426765985323,0.0,0.29740024584311675,0.0003680286179053283
