BATS EDGA,CHX,NASDAQ,startTime,BATS EDGX,NYSE Arca,BATS BZX,NASDAQ BX,BATS BYX,NSX,endTime,totalVolume,NASDAQ PSX,CBSX
0.019004756070376175,0.0,0.43998695050139686,2014-03-03 09:30:01,0.12728386564548644,0.19627617425148433,0.09872059591625541,0.05724857342295508,0.02893913433986947,0.027532489509146853,2014-03-04 09:30:01,1229166,0.004670646601028665,0.0003368137420006736
0.019339231776750152,0.0,0.4378313419404275,2014-03-04 09:30:01,0.1176837472044764,0.23236481248830557,0.07235951101725874,0.05835961793768321,0.029526743471171582,0.029784020742562346,2014-03-05 09:30:01,897864,0.002528222537043472,0.00022275088432101075
0.029604983180326023,0.01440507850708862,0.38355141949144217,2014-03-05 09:30:01,0.11837279311342706,0.22611036691637565,0.0989041350602143,0.05444231879731147,0.028896579628618455,0.039442757457551436,2014-03-06 09:30:01,763689,0.005582115232771455,0.0006874526148733319
0.03293036406763776,2.632638930937983e-06,0.4081932988808652,2014-03-06 09:30:01,0.1391218043054177,0.2142125645325618,0.09207128133169408,0.047424357701916824,0.03643572280418168,0.021960157642419185,2014-03-07 09:30:01,759694,0.005183666055016889,0.002464150039357952
0.021955546343485576,0.007620278475456607,0.38277065197070564,2014-03-07 09:30:01,0.14834650117453893,0.23947487136969933,0.11351065213327156,0.03734952490103798,0.029545343705040358,0.016501459029318766,2014-03-08 09:30:01,984216,0.0015850179228949742,0.001340152974550302
