NSX,BATS EDGA,startTime,CHX,NASDAQ PSX,NASDAQ,totalVolume,CBSX,endTime,BATS BZX,NASDAQ BX,BATS EDGX,BATS BYX,NYSE Arca
0.00039360436638443774,0.020073822685606327,2014-03-03 09:30:01,0.0,0.004417115667203135,0.43723322370722834,342984,0.00032071466890583816,2014-03-03 10:30:01,0.0963572644788095,0.056985165488769154,0.12424194714622257,0.03221141510974273,0.227765726681128
0.05620500847716724,0.01877762027849579,2014-03-03 10:30:01,0.0,0.003535395647461019,0.4292170432752439,179895,2.2235192751327164e-05,2014-03-03 11:30:01,0.09098640873843075,0.0451485588815698,0.15052113733010922,0.02319130603963423,0.18239528613913672
0.05795420902003355,0.012693674134017566,2014-03-03 11:30:01,0.0,0.006655235369584526,0.42793348465410047,162128,0.0006167966051514852,2014-03-03 12:30:01,0.09919323004046186,0.04403927760781605,0.15450754959044705,0.017227129181880983,0.17917941379650645
0.06759761720184422,0.013393039291688768,2014-03-03 12:30:01,0.0,0.0071504345342527234,0.3544922273450569,98036,0.0,2014-03-03 13:30:01,0.12286302990738096,0.06172222448896324,0.12384226202619446,0.02088008486678363,0.2280590803378351
0.04916163580278335,0.020554430044692398,2014-03-03 13:30:01,0.0,0.01115782829568245,0.40294420067802134,98227,0.0,2014-03-03 14:30:01,0.09871013061581846,0.07502010648803283,0.13299805552444846,0.038716442525985724,0.170737170024535
0.01069567423734768,0.01857430045476133,2014-03-03 14:30:01,0.0,0.001867188872335027,0.4062014091745984,153707,0.0,2014-03-03 15:30:01,0.11114002615365598,0.051598170545258185,0.13679272902340167,0.03222364628806756,0.23090685525057414
0.005664584502726725,0.024985967279300064,2014-03-03 15:30:01,0.0,0.0021988887115130104,0.5535328983619051,194189,0.0010299244550412228,2014-03-03 16:30:01,0.08765172074628326,0.07317613253067888,0.07972130244246585,0.0347856984690173,0.13725288250106854
0.0007892659826361484,0.020729030459384217,2014-03-04 09:30:01,0.0,0.004209418574059458,0.4561682510886766,254667,0.0007853392862051228,2014-03-04 10:30:01,0.06696980763114184,0.04995150529907683,0.13684537062124263,0.03667141796934821,0.22688059308822894
0.06326790721386694,0.016934318973574645,2014-03-04 10:30:01,0.0,0.0017333673209278613,0.4947234259495284,117690,0.0,2014-03-04 11:30:01,0.04234004588325261,0.0399949018608208,0.13708046563004503,0.022805675928286175,0.18111989123969752
0.05328525641025641,0.021647539288668322,2014-03-04 11:30:01,0.0,0.005156637717121588,0.31415425971877586,77376,0.0,2014-03-04 12:30:01,0.11061569478908188,0.08700372208436724,0.12847653019023986,0.03535980148883375,0.2443005583126551
0.04820468206263841,0.016028682906253297,2014-03-04 12:30:01,0.0,0.0017399557102182853,0.4141490034799114,75864,0.0,2014-03-04 13:30:01,0.08270062216598123,0.08205472951597596,0.09850521986713065,0.03329642518190446,0.2233206791099863
0.044591725688187964,0.015806468877669348,2014-03-04 13:30:01,0.0,0.0017305050577132357,0.39238756177189443,112106,0.0,2014-03-04 14:30:01,0.060210871853424434,0.05473391254705368,0.10457959431252564,0.01705528696055519,0.30890407293097605
0.036030040023384446,0.022359131177766785,2014-03-04 14:30:01,0.0,0.0019606961370688494,0.41729549849350184,111185,0.0,2014-03-04 15:30:01,0.09389755812384765,0.04002338444934119,0.12359580878715654,0.020956064217295498,0.24388181859063723
0.01550585329180539,0.01975485984319622,2014-03-04 15:30:01,0.0,0.000342337020728171,0.48736038019546774,148976,0.0,2014-03-04 16:30:01,0.07321984749221351,0.07671034260552036,0.07921410160025776,0.033455053162925574,0.2144372247878853
0.0,0.017750453537593226,2014-03-05 09:30:01,0.04434589800443459,0.003894376133843983,0.37669824632130616,248050,0.0,2014-03-05 10:30:01,0.10837734327756501,0.051739568635355775,0.12486595444466841,0.025031243700866762,0.24729691594436606
0.0652426024819272,0.03446503843723307,2014-03-05 10:30:01,0.0,0.011583252894077125,0.35751140617079047,144001,0.0,2014-03-05 11:30:01,0.0881868875910584,0.04826355372532135,0.1137561544711495,0.022326233845598294,0.2586648703828446
0.07830864856289929,0.04212514962287824,2014-03-05 11:30:01,0.0,0.005783014378217793,0.3730981670296073,69341,0.0,2014-03-05 12:30:01,0.10542103517399519,0.054989111780908845,0.13094705873869716,0.027400816255894783,0.1819269984569014
0.06951721931122755,0.02037251843259603,2014-03-05 12:30:01,0.0,0.001333280002133248,0.3356665733370665,75003,0.0,2014-03-05 13:30:01,0.12180846099489354,0.05701105289121768,0.16018025945628842,0.02710558244336893,0.2070050531312081
0.0719003615910004,0.05063881076737645,2014-03-05 13:30:01,0.0,0.006830052229811169,0.41727601446364004,62225,0.004821213338690237,2014-03-05 14:30:01,0.06008838891120932,0.04181599035757332,0.06392928887103254,0.03329851345922057,0.24940136601044596
0.05023298811947981,0.033118043149649584,2014-03-05 14:30:01,1.2492660561919872e-05,0.004809674316339151,0.3844241508113983,80047,0.0018114357814783815,2014-03-05 15:30:01,0.09218334228640673,0.04028883031219159,0.14826289554886504,0.021999575249540895,0.2228565717640886
0.01867751875985039,0.03519089176918915,2014-03-05 15:30:01,0.0,0.0037402084166451035,0.4729128931335419,85022,0.0009409329350050575,2014-03-05 16:30:01,0.09863329491190516,0.09264660911293547,0.07181670626426101,0.05737338571193338,0.14806755898473337
0.0008006437175489094,0.024543733161461814,2014-03-06 09:30:01,0.0,0.003682961100724983,0.3993090444717553,249799,0.0012610138551395322,2014-03-06 10:30:01,0.09650158727617004,0.038843229956885335,0.17714242250769618,0.023158619530102204,0.2347567444225157
0.03693108602649348,0.04027283816985379,2014-03-06 10:30:01,1.7181244953009296e-05,0.006262563785371888,0.3289778877377455,116406,0.004329673728158343,2014-03-06 11:30:01,0.09490060649794684,0.03561672078758827,0.18601274848375512,0.03313403089187843,0.23354466264625534
0.02879662681775712,0.031982942430703626,2014-03-06 11:30:01,0.0,0.0019405380800651638,0.386047291631729,41741,0.0015572219161016747,2014-03-06 12:30:01,0.047076016386766006,0.07129680649720897,0.1613281905081335,0.024867636137131357,0.24510672959440358
0.05639311382249707,0.04887180344308875,2014-03-06 12:30:01,0.0,0.0025405315059334782,0.3939160956042119,29915,0.003342804613070366,2014-03-06 13:30:01,0.12772856426541868,0.041484205248203246,0.10549891358850075,0.03068694634798596,0.18953702156108976
0.05457937233250737,0.03553830354535091,2014-03-06 13:30:01,0.0,0.010806583819331254,0.35346102752051556,106139,0.004164350521485976,2014-03-06 14:30:01,0.09647726095026334,0.036480464296818324,0.1297732219071218,0.03392720866034163,0.24479220644626387
0.041498720174174,0.03477595692724117,2014-03-06 14:30:01,0.0,0.007443584689164141,0.45560328341522255,67978,0.0036188178528347406,2014-03-06 15:30:01,0.08852864161934744,0.04391126540939716,0.11160963841242755,0.022963311659654595,0.19004677984053664
0.004610197947412602,0.03564271981369655,2014-03-06 15:30:01,0.0,0.003242708982100788,0.5123006309404533,147716,0.001353949470605757,2014-03-06 16:30:01,0.08630750900376398,0.07517804435538465,0.05778656340545371,0.07392564109507434,0.1496520349860543
4.01010546577375e-06,0.015450936359626258,2014-03-07 09:30:01,0.0,0.0020010426274211014,0.37249468661025786,249370,0.0016240927136383686,2014-03-07 10:30:01,0.1111681437221799,0.033692906123431045,0.1927577495288126,0.021895175843124674,0.24891125636604242
0.026303523327756324,0.01820786701535231,2014-03-07 10:30:01,0.0,0.001280585634871181,0.3710852595271155,203813,0.003910447321809698,2014-03-07 11:30:01,0.14001069607924913,0.02508181519333899,0.15748750079729948,0.024949340817317835,0.23168296428588953
0.03192303364464949,0.014571846517384945,2014-03-07 11:30:01,0.0843929334983684,0.0,0.3616631034094745,88870,0.0,2014-03-07 12:30:01,0.08200742657814786,0.04442444019354113,0.10344323168673343,0.029019916732305615,0.24855406773939462
0.03929033184887229,0.03230857635397213,2014-03-07 12:30:01,0.0,0.00014365752047119666,0.35615572475219076,69610,0.0015802327251831633,2014-03-07 13:30:01,0.088234449073409,0.032911937939951154,0.11583105875592588,0.020155150122108893,0.31338888090791556
0.020142597663133352,0.08970640062894787,2014-03-07 13:30:01,0.0,0.004662889364816873,0.324260579607992,73774,0.0,2014-03-07 14:30:01,0.14415647789194025,0.05201019329303006,0.11302084745303223,0.038251958684631444,0.21378805541247595
0.02190133573165451,0.01274108124312981,2014-03-07 14:30:01,0.0,0.00124912561207155,0.386487791879018,120084,5.8292528563338995e-05,2014-03-07 15:30:01,0.1008710569268179,0.021751440658205924,0.17388661270444022,0.03768195596415842,0.2433713067519403
0.006664987828422731,0.013167687959931727,2014-03-07 15:30:01,0.0,0.0016564537340160608,0.45296175046867565,178695,0.0,2014-03-07 16:30:01,0.10791012619267466,0.05908391393155936,0.10836341251853718,0.04032009849184364,0.20987156887433897
