endTime,NYSE Arca,NASDAQ BX,CHX,BATS BZX,BATS BYX,BATS EDGA,BATS EDGX,startTime,CBSX,NSX,NYSE,totalVolume,NASDAQ PSX,NASDAQ
2014-03-04 09:30:01,0.09001275072937746,0.08537068591820708,0.0023626667358079096,0.09031168943942433,0.0801064266299543,0.08433820822565492,0.17554253310245682,2014-03-03 09:30:01,0.0004857082826120692,0.008191837339293595,0.2419758506309816,52144468,0.007007339685582754,0.13429430328064715
2014-03-05 09:30:01,0.09827836611216938,0.08620658008692908,0.008000602330547026,0.08873009890659155,0.06638563666223653,0.07925919245094404,0.1796745255639219,2014-03-04 09:30:01,1.9290701075902864e-05,0.009412836406793091,0.25323385569864587,55570816,0.005922857062239288,0.12487615801790637
2014-03-06 09:30:01,0.10219942816397438,0.07479094544985608,0.01839737762264905,0.09677109211243605,0.055621230388993144,0.06855098167654526,0.1689468381889631,2014-03-05 09:30:01,0.0005653038373824598,0.00846137449375184,0.24541337850252282,104987789,0.009239998377335102,0.15104205118559075
2014-03-07 09:30:01,0.10229983953680516,0.07529451892542777,0.021635874257771196,0.10940292754589909,0.05498432190859331,0.07457178093505837,0.12377960474756283,2014-03-06 09:30:01,0.00024993173563956484,0.008172220152172763,0.25423641663491153,71219447,0.010795618786537335,0.16457694483362106
2014-03-08 09:30:01,0.1029137362832332,0.06812428722972226,0.007035042954628453,0.10308340299987001,0.06387544888513122,0.0779354393656768,0.1620522729598672,2014-03-07 09:30:01,0.00023901428902634085,0.004949033211436603,0.24082822362290537,59829059,0.008983811695918534,0.15998028650258397
