NASDAQ,BATS EDGX,CBSX,NSX,startTime,NASDAQ PSX,BATS EDGA,CHX,totalVolume,endTime,NYSE Arca,NASDAQ BX,BATS BZX,BATS BYX
0.7415123456790124,0.0,0.0,0.0,2014-03-13 09:56:01,0.0,0.0,0.0,1296,2014-03-13 09:57:01,0.12345679012345678,0.0,0.13503086419753085,0.0
0.3558282208588957,0.049079754601226995,0.0,0.0,2014-03-13 09:57:01,0.0,0.003067484662576687,0.0,326,2014-03-13 09:58:01,0.4386503067484663,0.0,0.0,0.15337423312883436
0.45537065052950076,0.2723146747352496,0.0,0.0,2014-03-13 09:58:01,0.0,0.0,0.0,1322,2014-03-13 09:59:01,0.12859304084720122,0.0680786686838124,0.07564296520423601,0.0
0.32556270096463025,0.0932475884244373,0.0,0.0,2014-03-13 09:59:01,0.0,0.04019292604501608,0.0,1244,2014-03-13 10:00:01,0.16881028938906753,0.0,0.3536977491961415,0.018488745980707395
0.42316182713533707,0.23212769570385464,0.0,0.0,2014-03-13 10:00:01,0.0,0.0,0.0,5889,2014-03-13 10:01:01,0.1490915265749703,0.0,0.16165732722024112,0.033961623365596876
0.5767007558915074,0.012894619831036016,0.0,0.0,2014-03-13 10:01:01,0.0,0.022232103156958647,0.0,2249,2014-03-13 10:02:01,0.06402845709204091,0.07959092930191196,0.17785682525566918,0.06669630947087594
0.4353120243531202,0.050735667174023336,0.0,0.0,2014-03-13 10:02:01,0.0,0.10147133434804667,0.0,1971,2014-03-13 10:03:01,0.27143581938102485,0.0,0.050735667174023336,0.09030948756976154
0.06896551724137931,0.3739463601532567,0.0,0.0,2014-03-13 10:03:01,0.0,0.0,0.0,1305,2014-03-13 10:04:01,0.16091954022988506,0.011494252873563218,0.3731800766283525,0.011494252873563218
0.21465185818026483,0.5331055104656129,0.0,0.0,2014-03-13 10:04:01,0.0,0.010679196924391286,0.0,4682,2014-03-13 10:05:01,0.09248184536522853,0.004058094831268688,0.06001708671507903,0.08500640751815464
0.5746791131855309,0.06651108518086347,0.0,0.0,2014-03-13 10:05:01,0.0,0.0,0.0,1714,2014-03-13 10:06:01,0.11668611435239207,0.0,0.24212368728121353,0.0
0.36897730805097917,0.06838669567920423,0.0,0.0,2014-03-13 10:06:01,0.0018650917003419335,0.09325458501709667,0.0,6434,2014-03-13 10:07:01,0.16257382654647187,0.10879701585327946,0.10568852968604289,0.09045694746658377
0.48483177054605625,0.053502482073910645,0.0,0.0,2014-03-13 10:07:01,0.05515719801434087,0.027578599007170437,0.0,3626,2014-03-13 10:08:01,0.16574738003309433,0.1392719249862107,0.07391064533921676,0.0
0.4475476839237057,0.18358310626702998,0.0170299727520436,0.0,2014-03-13 10:08:01,0.05108991825613079,0.0,0.0,5872,2014-03-13 10:09:01,0.11546321525885558,0.05909400544959128,0.07459128065395096,0.0516008174386921
0.7037586547972304,0.0,0.0,0.0,2014-03-13 10:09:01,0.0,0.0,0.0,2022,2014-03-13 10:10:01,0.09891196834817013,0.06429277942631058,0.0712166172106825,0.06181998021760633
0.5539033457249071,0.3754646840148699,0.0,0.0,2014-03-13 10:10:01,0.048327137546468404,0.0,0.0,269,2014-03-13 10:11:01,0.0,0.0,0.0,0.022304832713754646
0.3819343595701423,0.09003775776938716,0.0,0.0,2014-03-13 10:11:01,0.03398199244844612,0.02904443799012489,0.0,3443,2014-03-13 10:12:01,0.31106593087423756,0.0,0.11617775196049956,0.03775776938716236
0.48775948460987834,0.12884753042233357,0.0,0.0,2014-03-13 10:12:01,0.03865425912670007,0.04280601288475304,0.0,6985,2014-03-13 10:13:01,0.13743736578382248,0.014316392269148175,0.11438797423049392,0.03579098067287044
0.3028481012658228,0.31329113924050633,0.0,0.0,2014-03-13 10:13:01,0.0,0.03164556962025317,0.0,3160,2014-03-13 10:14:01,0.11708860759493671,0.0379746835443038,0.17943037974683546,0.017721518987341773
0.259927797833935,0.06209386281588448,0.0,0.0,2014-03-13 10:14:01,0.0,0.0,0.0,1385,2014-03-13 10:15:01,0.41155234657039713,0.05054151624548736,0.14368231046931407,0.07220216606498195
0.24590690208667737,0.09630818619582665,0.0,0.0,2014-03-13 10:15:01,0.055858747993579455,0.03210272873194221,0.0,3115,2014-03-13 10:16:01,0.17463884430176566,0.03210272873194221,0.36308186195826647,0.0
0.0,0.3372681281618887,0.0,0.0,2014-03-13 10:16:01,0.0,0.0,0.0,593,2014-03-13 10:17:01,0.0016863406408094434,0.3372681281618887,0.16863406408094436,0.1551433389544688
0.748464544946957,0.028196538246789502,0.0,0.0,2014-03-13 10:17:01,0.0,0.0,0.0,3582,2014-03-13 10:18:01,0.11166945840312674,0.06141820212171971,0.027917364600781685,0.02233389168062535
0.2808706571787359,0.35789033068229387,0.0,0.0,2014-03-13 10:18:01,0.0,0.0,0.0,2389,2014-03-13 10:19:01,0.0008371703641691084,0.041858518208455424,0.25115110925073253,0.06739221431561322
0.6598549769281477,0.13183915622940012,0.0,0.0,2014-03-13 10:19:01,0.01911667765326302,0.0,0.0,1517,2014-03-13 10:20:01,0.0995385629531971,0.0,0.06591957811470006,0.023731048121292023
0.7275541795665634,0.06191950464396285,0.0,0.0,2014-03-13 10:20:01,0.0,0.0,0.0,1615,2014-03-13 10:21:01,0.12693498452012383,0.06996904024767801,0.0,0.013622291021671827
0.38170347003154576,0.0,0.0,0.0,2014-03-13 10:21:01,0.0,0.0,0.0,634,2014-03-13 10:22:01,0.2949526813880126,0.0,0.0015772870662460567,0.3217665615141956
0.44751381215469616,0.0,0.0,0.0,2014-03-13 10:22:01,0.0,0.0,0.0,181,2014-03-13 10:23:01,0.5524861878453039,0.0,0.0,0.0
0.2698469206123176,0.0711997152011392,0.0,0.0,2014-03-13 10:23:01,0.0,0.0,0.0,2809,2014-03-13 10:24:01,0.03595585617657529,0.0,0.4983980064079744,0.1245995016019936
0.42402826855123676,0.3551236749116608,0.0,0.0,2014-03-13 10:24:01,0.0,0.08833922261484099,0.0,1132,2014-03-13 10:25:01,0.0,0.044169611307420496,0.08833922261484099,0.0
0.6586319218241042,0.06514657980456026,0.0,0.0,2014-03-13 10:25:01,0.0,0.0,0.0,1535,2014-03-13 10:26:01,0.06514657980456026,0.0,0.21107491856677524,0.0
0.496113074204947,0.09422850412249706,0.0,0.0,2014-03-13 10:26:01,0.00023557126030624264,0.04711425206124853,0.0,4245,2014-03-13 10:27:01,0.2645465253239105,0.07420494699646643,0.023557126030624265,0.0
0.09356014580801944,0.25637910085054677,0.001215066828675577,0.0,2014-03-13 10:27:01,0.0,0.0,0.0,823,2014-03-13 10:28:01,0.33414337788578374,0.24301336573511542,0.0,0.07168894289185905
0.5482330468003821,0.06399235912129896,0.09551098376313276,0.0,2014-03-13 10:28:01,0.0,0.0,0.004775549188156638,1047,2014-03-13 10:29:01,0.19197707736389685,0.0,0.09551098376313276,0.0
0.19308943089430894,0.3048780487804878,0.0,0.0,2014-03-13 10:29:01,0.012195121951219513,0.0,0.0,492,2014-03-13 10:30:01,0.1910569105691057,0.08333333333333333,0.20528455284552846,0.01016260162601626
0.5273827534039335,0.17791225416036308,0.0030257186081694403,0.0,2014-03-13 10:30:01,0.0,0.030257186081694403,0.0,3305,2014-03-13 10:31:01,0.003630862329803328,0.03479576399394856,0.19273827534039334,0.030257186081694403
0.5230414746543779,0.125,0.0,0.0,2014-03-13 10:31:01,0.0,0.0576036866359447,0.0,1736,2014-03-13 10:32:01,0.2304147465437788,0.0,0.06394009216589862,0.0
0.34891710231516054,0.09559372666168783,0.0,0.0,2014-03-13 10:32:01,0.05690814040328603,0.06407766990291262,0.0,6695,2014-03-13 10:33:01,0.2164301717699776,0.10604929051530994,0.04480955937266617,0.06721433905899925
0.4732510288065844,0.0,0.102880658436214,0.0,2014-03-13 10:33:01,0.0,0.00257201646090535,0.0,1944,2014-03-13 10:34:01,0.051440329218107,0.102880658436214,0.00977366255144033,0.257201646090535
0.3864250946457545,0.17009194159004867,0.0,0.0,2014-03-13 10:34:01,0.05408328826392644,0.05408328826392644,0.0,3698,2014-03-13 10:35:01,0.1652244456462953,0.04570037858301785,0.12439156300703083,0.0
0.249500998003992,0.21157684630738524,0.0,0.0,2014-03-13 10:35:01,0.0,0.0,0.0,1002,2014-03-13 10:36:01,0.4740518962075848,0.0,0.014970059880239521,0.0499001996007984
0.43215211754537597,0.06741573033707865,0.0,0.0,2014-03-13 10:36:01,0.0,0.0,0.0,2314,2014-03-13 10:37:01,0.32108902333621436,0.005185825410544511,0.17415730337078653,0.0
0.46799807507218477,0.002406159769008662,0.0,0.0,2014-03-13 10:37:01,0.0,0.0,0.0,4156,2014-03-13 10:38:01,0.3753609239653513,0.03753609239653513,0.0,0.11669874879692012
0.1755121951219512,0.1382439024390244,0.0,0.0,2014-03-13 10:38:01,0.00975609756097561,0.0001951219512195122,0.0,10250,2014-03-13 10:39:01,0.06439024390243903,0.011024390243902438,0.5630243902439024,0.037853658536585365
0.2532765399737877,0.10501310615989515,0.0,0.0,2014-03-13 10:39:01,0.0,0.0327653997378768,0.0,6104,2014-03-13 10:40:01,0.27539318479685454,0.1372870249017038,0.10583224115334207,0.09043250327653997
0.3850877192982456,0.131359649122807,0.0,0.0,2014-03-13 10:40:01,0.021929824561403508,0.07434210526315789,0.0,4560,2014-03-13 10:41:01,0.10175438596491228,0.11293859649122807,0.10833333333333334,0.06425438596491229
0.37858376511226255,0.1768566493955095,0.0,0.0,2014-03-13 10:41:01,0.0,0.0690846286701209,0.0,2895,2014-03-13 10:42:01,0.055267702936096716,0.05699481865284974,0.1699481865284974,0.09326424870466321
0.2595248767368893,0.04482294935006723,0.0,0.0,2014-03-13 10:42:01,0.0,0.08964589870013447,0.0,2231,2014-03-13 10:43:01,0.30838189152846257,0.0,0.29762438368444644,0.0
0.3341772151898734,0.23659378596087458,0.0,0.0,2014-03-13 10:43:01,0.0,0.0,0.0,4345,2014-03-13 10:44:01,0.1712313003452244,0.03452243958573072,0.1716915995397008,0.05178365937859609
0.2881332972094283,0.25264156055269577,0.0,0.0,2014-03-13 10:44:01,0.0135464643727987,0.050528312110539146,0.0,7382,2014-03-13 10:45:01,0.17136277431590355,0.03075047412625305,0.14968843131942564,0.04334868599295584
0.26363125351320965,0.21735057148210604,0.01873711823121604,0.0,2014-03-13 10:45:01,0.014989694584972832,0.03747423646243208,0.0,5337,2014-03-13 10:46:01,0.3406408094435076,0.013303353944163388,0.08581600149896945,0.008056960839422896
0.37116435477091214,0.21521647751155948,0.0,0.0,2014-03-13 10:46:01,0.042034468263976464,0.042034468263976464,0.0,2379,2014-03-13 10:47:01,0.07103825136612021,0.0,0.20344682639764608,0.055065153425809164
0.5052322379291353,0.07398568019093078,0.022948411969891683,0.0,2014-03-13 10:47:01,0.018358729575913346,0.018358729575913346,0.0,5447,2014-03-13 10:48:01,0.17202129612630807,0.018358729575913346,0.13401872590416744,0.03671745915182669
0.7685655198345553,0.0626997555931566,0.0,0.0,2014-03-13 10:48:01,0.006157172400827223,0.004700131603684903,0.0,21276,2014-03-13 10:49:01,0.06631885692799398,0.022936642225982327,0.06227674374882497,0.006345177664974619
0.4804109484014414,0.04600168672851338,0.0,0.0,2014-03-13 10:49:01,0.023077512842137545,0.015333895576171127,0.0,13043,2014-03-13 10:50:01,0.3617265966418769,0.011960438549413479,0.03848807789618953,0.02300084336425669
0.5060269439848736,0.07090522335145355,0.0,0.0,2014-03-13 10:50:01,0.0,0.0,0.0,4231,2014-03-13 10:51:01,0.14819191680453794,0.02363507445048452,0.22760576695816592,0.02363507445048452
0.4062347783731125,0.01623640201331385,0.0,0.0,2014-03-13 10:51:01,0.0001623640201331385,0.03231044000649456,0.0,6159,2014-03-13 10:52:01,0.3500568274070466,0.034096444227959086,0.14304270173729502,0.017860042214645235
0.5280768111725341,0.11638056444573756,0.0,0.0,2014-03-13 10:52:01,0.0,0.0,0.0,3437,2014-03-13 10:53:01,0.14605760837940063,0.14547570555717196,0.06400931044515566,0.0
0.5086337473492881,0.060587700696758555,0.0,0.0,2014-03-13 10:53:01,0.0,0.029990911844895485,0.0,3301,2014-03-13 10:54:01,0.27567403817025143,0.009996970614965161,0.11511663132384126,0.0
0.3884051329055912,0.17896425297891844,0.0,0.0,2014-03-13 10:54:01,0.022914757103574702,0.0,0.0,4364,2014-03-13 10:55:01,0.13153070577451878,0.1184692942254812,0.15971585701191568,0.0
0.3181215678848703,0.3974626017799659,0.0,0.0,2014-03-13 10:55:01,0.0,0.01893580761219466,0.0,5281,2014-03-13 10:56:01,0.05737549706494982,0.15868206779019126,0.04696080287824276,0.002461654989585306
0.2588518391199725,0.1876933654176693,0.0,0.0,2014-03-13 10:56:01,0.0,0.0,0.0,2909,2014-03-13 10:57:01,0.2956342385699553,0.0,0.18906840838776212,0.06875214850464077
0.4931506849315068,0.2054794520547945,0.0,0.0,2014-03-13 10:57:01,0.0,0.0,0.0,584,2014-03-13 10:58:01,0.05136986301369863,0.059931506849315065,0.19006849315068494,0.0
0.3605739238927012,0.12476606363069245,0.0,0.0,2014-03-13 10:58:01,0.0,0.0056144728633811605,0.0,1603,2014-03-13 10:59:01,0.036805988771054274,0.0,0.3075483468496569,0.16469120399251402
0.4087323177366703,0.11575081610446138,0.0,0.0,2014-03-13 10:59:01,0.0,0.0544069640914037,0.0,7352,2014-03-13 11:00:01,0.27829162132752994,0.047606093579978234,0.08161044613710555,0.013601741022850925
0.518362662586075,0.10960214231063505,0.0,0.0,2014-03-13 11:00:01,0.019127773527161437,0.08837031369548584,0.0,5228,2014-03-13 11:01:01,0.19701606732976282,0.04227237949502678,0.00612088752869166,0.019127773527161437
0.3809910641754671,0.16246953696181965,0.0,0.0,2014-03-13 11:01:01,0.0,0.0,0.0,4924,2014-03-13 11:02:01,0.3753046303818034,0.020308692120227456,0.060926076360682375,0.0
0.3705760990318997,0.15695921282336137,0.0,0.0015870496746548167,2014-03-13 11:02:01,0.0,0.0,0.0,6301,2014-03-13 11:03:01,0.13981907633708934,0.05015076971909221,0.24662751944135852,0.03428027297254404
0.4002857142857143,0.08828571428571429,0.0,0.025714285714285714,2014-03-13 11:03:01,0.0,0.0,0.0,3500,2014-03-13 11:04:01,0.34285714285714286,0.025714285714285714,0.11142857142857143,0.005714285714285714
0.4099737532808399,0.005249343832020997,0.0,0.0,2014-03-13 11:04:01,0.0,0.0,0.0,1905,2014-03-13 11:05:01,0.28346456692913385,0.05249343832020997,0.22782152230971128,0.02099737532808399
0.4730593607305936,0.0,0.0,0.0,2014-03-13 11:05:01,0.0,0.08401826484018265,0.0,1095,2014-03-13 11:06:01,0.182648401826484,0.0,0.2602739726027397,0.0
0.4528763769889841,0.30599755201958384,0.0,0.0,2014-03-13 11:06:01,0.0,0.02447980416156671,0.0,4085,2014-03-13 11:07:01,0.16474908200734395,0.027417380660954713,0.02447980416156671,0.0
0.5266255605381166,0.06193946188340807,0.0,0.0,2014-03-13 11:07:01,0.0,0.0,0.0,3568,2014-03-13 11:08:01,0.06446188340807175,0.06726457399103139,0.25168161434977576,0.028026905829596414
0.46117368109069357,0.09247184350918791,0.0,0.0,2014-03-13 11:08:01,0.0,0.0,0.0,3374,2014-03-13 11:09:01,0.24066390041493776,0.13159454653230587,0.05927682276229994,0.014819205690574985
0.382829413960433,0.13505039193729004,0.0,0.0,2014-03-13 11:09:01,0.0,0.014930944382232176,0.0,13395,2014-03-13 11:10:01,0.24636058230683092,0.09346771183277343,0.07510265024262784,0.052258305337812616
0.41776688042248206,0.0,0.0,0.0,2014-03-13 11:10:01,0.0,0.0,0.0,5302,2014-03-13 11:11:01,0.493964541682384,0.01886080724254998,0.05054696341003395,0.01886080724254998
0.5482500360074896,0.2172691919919343,0.0,0.0,2014-03-13 11:11:01,0.0,0.04112055307503961,0.0,13886,2014-03-13 11:12:01,0.1278265879302895,0.02023620913149935,0.030894426040616447,0.01440299582313121
0.3718214352985496,0.15087587116217743,0.0,0.0,2014-03-13 11:12:01,0.0,0.018835938971557734,0.0,5309,2014-03-13 11:13:01,0.09775852326238463,0.07590883405537766,0.17178376342060653,0.11301563382934639
0.3164806303348654,0.2856204858831254,0.0,0.0,2014-03-13 11:13:01,0.011818778726198293,0.0,0.0,1523,2014-03-13 11:14:01,0.11687458962573867,0.07222586999343401,0.1313197636244255,0.06565988181221274
0.6791463871209285,0.07899663047547735,0.0,0.0,2014-03-13 11:14:01,0.0,0.0,0.0,2671,2014-03-13 11:15:01,0.1538749532010483,0.0,0.013103706476974916,0.07487832272557095
0.39497613093884976,0.10286428733803137,0.0,0.0,2014-03-13 11:15:01,0.0,0.017106160491020688,0.0,17596,2014-03-13 11:16:01,0.2883041600363719,0.04728347351670834,0.11758354171402592,0.03188224596499204
0.475679003899569,0.060409112677019906,0.0,0.0,2014-03-13 11:16:01,0.02052404734213587,0.012451255387562428,0.0,14617,2014-03-13 11:17:01,0.3545187110898269,0.007525484025449818,0.0483683382363002,0.02052404734213587
0.32657166806370497,0.13562447611064543,0.0,0.0,2014-03-13 11:17:01,0.0,0.06236378876781224,0.0,5965,2014-03-13 11:18:01,0.2350377200335289,0.03352891869237217,0.20687342833193628,0.0
0.33630514705882353,0.17408088235294117,0.0,0.0,2014-03-13 11:18:01,0.0,0.0,0.0,10880,2014-03-13 11:19:01,0.25018382352941176,0.02849264705882353,0.19944852941176472,0.011488970588235295
0.3800959232613909,0.15227817745803357,0.0,0.0,2014-03-13 11:19:01,0.0,0.0539568345323741,0.0,6672,2014-03-13 11:20:01,0.18779976019184652,0.09697242206235011,0.10491606714628297,0.023980815347721823
0.29188276444337236,0.05789410203835484,0.024122542515981185,0.0,2014-03-13 11:20:01,0.006030635628995296,0.011216982269931251,0.0,8291,2014-03-13 11:21:01,0.42045591605355204,0.04824508503196237,0.11096369557351345,0.029188276444337233
0.41235521235521233,0.07722007722007722,0.0,0.0,2014-03-13 11:21:01,0.0,0.0,0.0,3885,2014-03-13 11:22:01,0.2337194337194337,0.05148005148005148,0.16653796653796654,0.05868725868725869
0.25903614457831325,0.0,0.0,0.0,2014-03-13 11:22:01,0.0,0.0,0.0,166,2014-03-13 11:23:01,0.13855421686746988,0.6024096385542169,0.0,0.0
0.40693430656934304,0.36496350364963503,0.0,0.0,2014-03-13 11:23:01,0.0,0.0,0.0,548,2014-03-13 11:24:01,0.029197080291970802,0.0,0.0,0.1989051094890511
0.15373021853805577,0.11667922632504396,0.0,0.0,2014-03-13 11:24:01,0.0,0.037678975131876416,0.0,7962,2014-03-13 11:25:01,0.6120321527254459,0.02650087917608641,0.05337854810349159,0.0
0.2824427480916031,0.15267175572519084,0.0,0.0,2014-03-13 11:25:01,0.0,0.00047709923664122136,0.0,2096,2014-03-13 11:26:01,0.5644083969465649,0.0,0.0,0.0
0.6610169491525424,0.06779661016949153,0.0,0.0,2014-03-13 11:26:01,0.0,0.0,0.0,1475,2014-03-13 11:27:01,0.13559322033898305,0.0,0.13559322033898305,0.0
0.6246164336856461,0.008864643709512444,0.0,0.0,2014-03-13 11:27:01,0.0,0.0,0.0,2933,2014-03-13 11:28:01,0.15069894306171155,0.01125127855438118,0.06818956699624958,0.13637913399249915
0.29481610194034175,0.1746307558644657,0.0,0.0,2014-03-13 11:28:01,0.0,0.07848247900376484,0.0,3453,2014-03-13 11:29:01,0.2736750651607298,0.0333043730089777,0.14509122502172025,0.0
0.23076923076923078,0.0,0.0,0.0,2014-03-13 11:29:01,0.0,0.0,0.0,65,2014-03-13 11:30:01,0.7692307692307693,0.0,0.0,0.0
0.2477600311647838,0.5492793143747565,0.0,0.0,2014-03-13 11:30:01,0.0,0.0,0.0,2567,2014-03-13 11:31:01,0.16400467471756916,0.0,0.038955979742890535,0.0
0.42063804647499015,0.03938558487593541,0.0,0.0,2014-03-13 11:31:01,0.0,0.0,0.0,2539,2014-03-13 11:32:01,0.22764868058290666,0.04726270185112249,0.2571878692398582,0.007877116975187082
0.4131147540983607,0.0936768149882904,0.0,0.0,2014-03-13 11:32:01,0.0,0.024355971896955503,0.0,2135,2014-03-13 11:33:01,0.23138173302107728,0.07353629976580796,0.16393442622950818,0.0
0.291044776119403,0.1824212271973466,0.0,0.0,2014-03-13 11:33:01,0.0,0.0,0.0,1206,2014-03-13 11:34:01,0.08291873963515754,0.0,0.21144278606965175,0.23217247097844113
0.423191278493558,0.29633300297324083,0.0,0.0,2014-03-13 11:34:01,0.0,0.0,0.0,1009,2014-03-13 11:35:01,0.1337958374628345,0.0,0.1466798810703667,0.0
0.5493688007213706,0.15193868349864742,0.0,0.0,2014-03-13 11:35:01,0.0,0.0,0.0,4436,2014-03-13 11:36:01,0.19138863841298467,0.02254283137962128,0.05658250676284941,0.0281785392245266
0.7223618090452262,0.0,0.0,0.0,2014-03-13 11:36:01,0.0,0.0,0.0,796,2014-03-13 11:37:01,0.12562814070351758,0.0,0.12562814070351758,0.026381909547738693
0.19375812743823148,0.13003901170351106,0.0,0.0,2014-03-13 11:37:01,0.0,0.0,0.0,769,2014-03-13 11:38:01,0.14954486345903772,0.006501950585175552,0.5201560468140443,0.0
0.17330210772833723,0.5027322404371585,0.0,0.0,2014-03-13 11:38:01,0.0,0.078064012490242,0.0,1281,2014-03-13 11:39:01,0.0,0.078064012490242,0.078064012490242,0.0897736143637783
0.22482014388489208,0.044964028776978415,0.044964028776978415,0.0,2014-03-13 11:39:01,0.0,0.1110611510791367,0.0,2224,2014-03-13 11:40:01,0.1393884892086331,0.050359712230215826,0.10566546762589928,0.2787769784172662
0.634640522875817,0.0,0.0,0.0,2014-03-13 11:40:01,0.0,0.00065359477124183,0.0,1530,2014-03-13 11:41:01,0.1450980392156863,0.0,0.08496732026143791,0.134640522875817
0.7884615384615384,0.0,0.0,0.0,2014-03-13 11:41:01,0.0,0.0,0.0,156,2014-03-13 11:42:01,0.0,0.0,0.07692307692307693,0.1346153846153846
0.3876146788990826,0.20814220183486237,0.0,0.0,2014-03-13 11:42:01,0.0,0.05733944954128441,0.0,1744,2014-03-13 11:43:01,0.30676605504587157,0.0,0.014334862385321102,0.025802752293577983
0.5632911392405063,0.15822784810126583,0.0,0.0,2014-03-13 11:43:01,0.008438818565400843,0.0,0.0,948,2014-03-13 11:44:01,0.17405063291139242,0.08544303797468354,0.010548523206751054,0.0
