NASDAQ BX,NYSE,BATS EDGX,CBSX,totalVolume,startTime,NYSE Arca,CHX,NASDAQ PSX,NASDAQ,BATS BYX,BATS EDGA,BATS BZX,endTime,NSX
0.039761431411530816,0.0621272365805169,0.08449304174950298,0.0,40240,2014-03-03 09:32:01,0.09443339960238568,0.0,0.04970178926441352,0.42162027833001986,0.0680168986083499,0.04068091451292247,0.12176938369781312,2014-03-03 09:32:06,0.01739562624254473
0.11052437676531991,0.4461910024970322,0.012280486307257768,0.0,24429,2014-03-03 09:32:06,0.036841458921773304,0.0,0.032747963486020715,0.06140243153628884,0.14855294936346147,0.13917884481558804,0.012280486307257768,2014-03-03 09:32:11,0.0
0.0651253663301856,0.0325626831650928,0.13562357538261152,0.0,18426,2014-03-03 09:32:11,0.14653207424291761,0.0,0.021708455443395204,0.3764788885270813,0.04287419950070553,0.010854227721697602,0.14110496038206882,2014-03-03 09:32:16,0.027135569304244003
0.07759909236615102,0.15402762520484792,0.12145005312539393,0.0,55529,2014-03-03 09:32:16,0.1962938284499991,0.0,0.034216355417889754,0.21187127446919626,0.045021520286697043,0.016207747303210934,0.11990131282753155,2014-03-03 09:32:21,0.023411190549082462
0.008888888888888889,0.41333333333333333,0.19555555555555557,0.0,45000,2014-03-03 09:32:21,0.1,0.0,0.0022222222222222222,0.1,0.02666666666666667,0.04666666666666667,0.08444444444444445,2014-03-03 09:32:26,0.022222222222222223
0.16233766233766234,0.06653182882691079,0.33468171173089206,0.0,37576,2014-03-03 09:32:26,0.05588673621460507,0.0,0.0,0.12507983819459229,0.01330636576538216,0.07185437513306366,0.17032148179689163,2014-03-03 09:32:31,0.0
0.017513192612137202,0.26240105540897096,0.1696240105540897,0.0,30320,2014-03-03 09:32:31,0.21108179419525067,0.0,0.0,0.013192612137203167,0.06906332453825857,0.05923482849604222,0.06266490765171503,2014-03-03 09:32:36,0.13522427440633245
0.05352613407171914,0.10331931767681947,0.09235975797354118,0.0,146265,2014-03-03 09:32:36,0.058113697740402696,0.0,0.01162273954808054,0.32504700372611356,0.07512391891429938,0.08439476293029775,0.18213516562403856,2014-03-03 09:32:41,0.014357501794687724
0.015497628862783995,0.14877723708272633,0.3331990205498559,0.0,64526,2014-03-03 09:32:41,0.07933236214859127,0.0,0.007748814431391997,0.30386200911260575,0.009298577317670396,0.049592412360908784,0.05269193813346558,2014-03-03 09:32:46,0.0
0.20553392428133543,0.3313727114572115,0.24852953359290864,0.0,12071,2014-03-03 09:32:46,0.14911772015574518,0.0,0.0,0.024024521580647832,0.03313727114572115,0.0,0.0,2014-03-03 09:32:51,0.008284317786430288
0.09706583837151256,0.04159964501636253,0.20020522491541407,0.0,36058,2014-03-03 09:32:51,0.10538576737478507,0.0,0.0,0.48108602806589384,0.024959787009817515,0.03327971601309002,0.011093238671030008,2014-03-03 09:32:56,0.005324754562094403
0.011392549272775604,0.10253294345498044,0.14081190901150648,0.0,26333,2014-03-03 09:32:56,0.11012797630349751,0.0,0.037975164242585346,0.1972050279117457,0.1661793187255535,0.07048190483423841,0.15949568981885848,2014-03-03 09:33:01,0.003797516424258535
0.051650346929511703,0.3703067245963297,0.03229362557551391,0.0,61684,2014-03-03 09:33:01,0.12807210946112443,0.0,0.008105829712729395,0.2250988911224953,0.027559821023279942,0.027559821023279942,0.12935283055573568,2014-03-03 09:33:06,0.0
0.060967643600574835,0.21164481992770978,0.10416757392326786,0.0,68889,2014-03-03 09:33:06,0.03338704292412432,0.0,0.0014516105619184485,0.36210425467055696,0.015793522913672718,0.04935475910522725,0.1611287723729478,2014-03-03 09:33:11,0.0
0.04842771356621683,0.46167753599793376,0.04471492219280687,0.0,61948,2014-03-03 09:33:11,0.12429779815328985,0.0,0.008071285594369471,0.10295731904177698,0.04197068509072125,0.04197068509072125,0.12591205527216376,2014-03-03 09:33:16,0.0
0.019805411828782215,0.7602307330478053,0.09234273265169708,0.0,40393,2014-03-03 09:33:16,0.06572921050677097,0.0,0.0,0.004951352957195554,0.027232441264575545,0.02475676478597777,0.004951352957195554,2014-03-03 09:33:21,0.0
0.0,0.6918085969180859,0.03478891876894182,0.0,46854,2014-03-03 09:33:21,0.08537157980108422,0.0,0.01920860545524395,0.09198787723566824,0.021342894950271054,0.0,0.055491526870704744,2014-03-03 09:33:26,0.0
0.0,0.1606660337398671,0.18220988826407652,0.0,13693,2014-03-03 09:33:26,0.05112101073541225,0.0,0.06521580369531878,0.1542393923902724,0.28481705981158256,0.08712480829620974,0.014606003067260644,2014-03-03 09:33:31,0.0
0.11805859204197638,0.22409269785745517,0.09269785745518146,0.0,22870,2014-03-03 09:33:31,0.021862702229995628,0.0,0.0174901617839965,0.3508963707914298,0.026235242675994752,0.069960647135986,0.07433318758198514,2014-03-03 09:33:36,0.004372540445999125
0.08040021440057174,0.165267107378953,0.426031802751474,0.0,44776,2014-03-03 09:33:36,0.022333392889047704,0.0,0.008933357155619081,0.13176701804538146,0.037966767911381094,0.03126675004466679,0.09380025013400035,2014-03-03 09:33:41,0.0022333392889047703
0.0,0.0,0.0,0.0,1800,2014-03-03 09:33:41,0.16666666666666666,0.0,0.0,0.0,0.6111111111111112,0.16666666666666666,0.05555555555555555,2014-03-03 09:33:46,0.0
0.0739863865048831,0.1794909736608464,0.3148860609647825,0.0,6758,2014-03-03 09:33:46,0.16277005031074282,0.0,0.0,0.12089375554897899,0.0,0.05918910920390648,0.0739863865048831,2014-03-03 09:33:51,0.01479727730097662
0.13725490196078433,0.35294117647058826,0.0,0.0,5100,2014-03-03 09:33:51,0.09803921568627451,0.0,0.0,0.0,0.11764705882352941,0.29411764705882354,0.0,2014-03-03 09:33:56,0.0
0.6862745098039216,0.058823529411764705,0.0,0.0,5100,2014-03-03 09:33:56,0.09803921568627451,0.0,0.0,0.0,0.0784313725490196,0.0784313725490196,0.0,2014-03-03 09:34:01,0.0
0.009345794392523364,0.719626168224299,0.009345794392523364,0.0,10700,2014-03-03 09:34:01,0.0,0.0,0.009345794392523364,0.0,0.07476635514018691,0.028037383177570093,0.018691588785046728,2014-03-03 09:34:06,0.1308411214953271
0.09660798626019751,0.18784886217260627,0.10508802060970374,0.0,18632,2014-03-03 09:34:06,0.17711464147702877,0.0,0.0053671103477887505,0.30222198368398456,0.024205667668527265,0.01567196221554315,0.01610133104336625,2014-03-03 09:34:11,0.06977243452125376
0.04770992366412214,0.06886132315521629,0.11132315521628498,0.0,25152,2014-03-03 09:34:11,0.3101145038167939,0.0,0.0,0.2730995547073791,0.09347169211195928,0.031806615776081425,0.06361323155216285,2014-03-03 09:34:16,0.0
0.0728476821192053,0.24503311258278146,0.08609271523178808,0.0,15100,2014-03-03 09:34:16,0.5099337748344371,0.0,0.0,0.039735099337748346,0.013245033112582781,0.0,0.033112582781456956,2014-03-03 09:34:21,0.0
0.0,1.0,0.0,0.0,100,2014-03-03 09:34:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-03 09:34:26,0.0
0.044700062580087616,0.1162201627082278,0.39634055487677683,0.0,33557,2014-03-03 09:34:26,0.09273772983282176,0.0,0.0029800041720058406,0.11225675715946003,0.05149447209226093,0.06630509282712996,0.048425067795094916,2014-03-03 09:34:31,0.06854009595613433
0.03304583457255213,0.42830706189484813,0.05287333531608341,0.0,30261,2014-03-03 09:34:31,0.023132084200786492,0.0,0.00991375037176564,0.1406761177753544,0.1468226430058491,0.03304583457255213,0.1321833382902085,2014-03-03 09:34:36,0.0
0.0,0.0,0.0,0.0,8100,2014-03-03 09:34:36,0.9259259259259259,0.0,0.0,0.012345679012345678,0.0,0.06172839506172839,0.0,2014-03-03 09:34:41,0.0
0.03775959723096287,0.3573945877910636,0.10893643801132788,0.0,15890,2014-03-03 09:34:41,0.13310258023914412,0.0,0.0,0.20195091252359976,0.04405286343612335,0.018879798615481436,0.09792322215229704,2014-03-03 09:34:46,0.0
0.01121642084010992,0.29336548707307497,0.07290673546071448,0.0,17831,2014-03-03 09:34:46,0.1570298917615389,0.0,0.0,0.2018955751219786,0.0,0.05047389378049465,0.061690314620604564,2014-03-03 09:34:51,0.15142168134148393
0.1308411214953271,0.1308411214953271,0.056074766355140186,0.0,5350,2014-03-03 09:34:51,0.037383177570093455,0.0,0.0,0.14953271028037382,0.2803738317757009,0.07476635514018691,0.11214953271028037,2014-03-03 09:34:56,0.028037383177570093
0.02092050209205021,0.17771966527196653,0.05230125523012552,0.0,9560,2014-03-03 09:34:56,0.13598326359832635,0.0,0.0,0.16736401673640167,0.17374476987447698,0.0,0.2615062761506276,2014-03-03 09:35:01,0.010460251046025104
0.014810583219609211,0.13596115395601258,0.29494218583050347,0.0,94527,2014-03-03 09:35:01,0.10473198133866514,0.0,0.008463190411205265,0.2255757614226623,0.016598432193976324,0.03596855924762237,0.14496387275593217,2014-03-03 09:35:06,0.017984279623811186
0.03637608593315359,0.15429879744939445,0.12992681987418153,0.0,46734,2014-03-03 09:35:06,0.11856464244447297,0.0,0.006419309282321223,0.3584756280224248,0.03828048102024222,0.0463902084135747,0.11126802756023452,2014-03-03 09:35:11,0.0
0.05756638123335972,0.6044470029502771,0.035978988270849825,0.0,13897,2014-03-03 09:35:11,0.06476217888752968,0.0,0.0,0.12592645894797438,0.08483845434266389,0.01439159530833993,0.0,2014-03-03 09:35:16,0.012088940059005541
0.01625434803810019,0.7769578362211892,0.0,0.0,30761,2014-03-03 09:35:16,0.0,0.0,0.0,0.0,0.0767530314359091,0.09102434901336108,0.0,2014-03-03 09:35:21,0.03901043529144046
0.05714285714285714,0.7142857142857143,0.08571428571428572,0.0,3500,2014-03-03 09:35:21,0.05714285714285714,0.0,0.0,0.05714285714285714,0.0,0.0,0.02857142857142857,2014-03-03 09:35:26,0.0
0.10826771653543307,0.610236220472441,0.0,0.0,20320,2014-03-03 09:35:26,0.0,0.0,0.00984251968503937,0.0,0.10433070866141732,0.15748031496062992,0.0,2014-03-03 09:35:31,0.00984251968503937
0.05553841406973156,0.8333847577908053,0.018512804689910522,0.0,16205,2014-03-03 09:35:31,0.018512804689910522,0.0,0.0,0.012341869793273681,0.0,0.05553841406973156,0.006170934896636841,2014-03-03 09:35:36,0.0
0.32368279086495233,0.08991188635137565,0.0,0.0,5561,2014-03-03 09:35:36,0.08991188635137565,0.0,0.0,0.0,0.2267577773781694,0.26973565905412694,0.0,2014-03-03 09:35:41,0.0
0.07196315486470926,0.15112262521588946,0.04477707413804132,0.0,62532,2014-03-03 09:35:41,0.03518198682274675,0.0,0.003198362438431523,0.39470990852683424,0.12633531631804515,0.04317789291882556,0.12633531631804515,2014-03-03 09:35:46,0.003198362438431523
0.15384615384615385,0.038461538461538464,0.0,0.0,1300,2014-03-03 09:35:46,0.23076923076923078,0.0,0.0,0.3076923076923077,0.0,0.0,0.23076923076923078,2014-03-03 09:35:51,0.038461538461538464
0.0,0.6428571428571429,0.0,0.0,1400,2014-03-03 09:35:51,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-03 09:35:56,0.0
0.049455140776616245,0.557649345998397,0.06289329627040025,0.0,58639,2014-03-03 09:35:56,0.044339091730759395,0.0,0.0,0.09086103105441772,0.051552720885417555,0.03581234332099797,0.10743702996299391,2014-03-03 09:36:01,0.0
0.06974195476736077,0.5429909335458802,0.02490784098834313,0.0,20074,2014-03-03 09:36:01,0.034870977383680384,0.0,0.0,0.21231443658463683,0.0,0.04483411377901764,0.06535817475341238,2014-03-03 09:36:06,0.004981568197668626
0.12033694344163658,0.18050541516245489,0.030084235860409144,0.0,3324,2014-03-03 09:36:06,0.36823104693140796,0.0,0.0,0.0,0.12033694344163658,0.18050541516245489,0.0,2014-03-03 09:36:11,0.0
0.5,0.0,0.0,0.0,1000,2014-03-03 09:36:11,0.2,0.0,0.0,0.2,0.0,0.0,0.1,2014-03-03 09:36:16,0.0
0.03155154734046749,0.4908018475183832,0.02716938798762478,0.0,114099,2014-03-03 09:36:16,0.0359337066933102,0.0,0.012270046187959578,0.0987738718130746,0.0613502309397979,0.048203752881269775,0.19394560863811253,2014-03-03 09:36:21,0.0
0.10104011887072809,0.33931649331352154,0.1188707280832095,0.0,16825,2014-03-03 09:36:21,0.0,0.0,0.0,0.2624665676077266,0.005943536404160475,0.0713224368499257,0.10104011887072809,2014-03-03 09:36:26,0.0
0.0,0.0,0.8194945848375451,0.0,27700,2014-03-03 09:36:26,0.0036101083032490976,0.0,0.0,0.0036101083032490976,0.0,0.0,0.17328519855595667,2014-03-03 09:36:31,0.0
0.007311277645768598,0.7052092853226102,0.01027234509230488,0.0,27355,2014-03-03 09:36:31,0.17912630232133064,0.0,0.0,0.005702796563699507,0.07311277645768598,0.014622555291537196,0.00464266130506306,2014-03-03 09:36:36,0.0
0.0,0.8761061946902655,0.0,0.0,11300,2014-03-03 09:36:36,0.0,0.0,0.0,0.017699115044247787,0.0,0.10619469026548672,0.0,2014-03-03 09:36:41,0.0
0.07042253521126761,0.551056338028169,0.0,0.0,11360,2014-03-03 09:36:41,0.1936619718309859,0.0,0.0,0.008802816901408451,0.017605633802816902,0.14084507042253522,0.017605633802816902,2014-03-03 09:36:46,0.0
0.0,0.938353305908305,0.0,0.0,16773,2014-03-03 09:36:46,0.06164669409169499,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-03 09:36:51,0.0
0.028850513126983474,0.1961422742447348,0.5045954745909409,0.0,48526,2014-03-03 09:36:51,0.0,0.0,0.004121501875283353,0.15381444998557475,0.01236450562585006,0.010303754688208383,0.08980752586242427,2014-03-03 09:36:56,0.0
0.0006378907080586859,0.850520944078248,0.0,0.0,4703,2014-03-03 09:36:56,0.0850520944078248,0.0,0.0,0.0212630236019562,0.0,0.0,0.0425260472039124,2014-03-03 09:37:01,0.0
0.27166666666666667,0.0,0.0,0.0,1200,2014-03-03 09:37:01,0.08333333333333333,0.0,0.0,0.08333333333333333,0.31166666666666665,0.08333333333333333,0.16666666666666666,2014-03-03 09:37:06,0.0
0.03293617362699081,0.2647731375616801,0.16297588959762507,0.0,49854,2014-03-03 09:37:06,0.2258193926264693,0.0,0.008023428410960003,0.07548040277610624,0.0020058571027400007,0.018895173907810807,0.2090905443896177,2014-03-03 09:37:11,0.0
0.32222222222222224,0.3333333333333333,0.0,0.0,9000,2014-03-03 09:37:11,0.0,0.0,0.0,0.0,0.3333333333333333,0.011111111111111112,0.0,2014-03-03 09:37:16,0.0
0.0,0.0,0.0,0.0,200,2014-03-03 09:37:16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-03 09:37:21,0.0
0.06481348120409045,0.5581160881463344,0.0,0.0,27772,2014-03-03 09:37:21,0.0,0.0,0.0,0.002592539248163618,0.16923520092179173,0.08281722598300446,0.0,2014-03-03 09:37:26,0.1224254644966153
0.02857142857142857,0.7428571428571429,0.0,0.0,10500,2014-03-03 09:37:26,0.2,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,2014-03-03 09:37:31,0.0
0.0410958904109589,0.6986301369863014,0.0,0.0,7300,2014-03-03 09:37:31,0.0,0.0,0.0,0.0,0.1506849315068493,0.1095890410958904,0.0,2014-03-03 09:37:36,0.0
0.059497248252268334,0.37929495760821064,0.09422876691952997,0.0,40338,2014-03-03 09:37:36,0.05689424364123159,0.0,0.0,0.1627745550101641,0.04958104021022361,0.14626406862015964,0.04154891169616739,2014-03-03 09:37:41,0.009916208042044723
0.10116765423492506,0.1307075636110143,0.09585221331474382,0.0,11476,2014-03-03 09:37:41,0.1668699895433949,0.0,0.0,0.20041826420355524,0.18299058905542,0.10456605088881143,0.01742767514813524,2014-03-03 09:37:46,0.0
0.0,0.4515364142269538,0.20324219695136705,0.0,20665,2014-03-03 09:37:46,0.05806919912896201,0.0,0.029034599564481005,0.05381079119283813,0.0,0.05806919912896201,0.146237599806436,2014-03-03 09:37:51,0.0
0.027773920288848772,0.33328704346618526,0.15275656158866824,0.0,7201,2014-03-03 09:37:51,0.11123455075683933,0.0,0.08332176086654632,0.2916261630329121,0.0,0.0,0.0,2014-03-03 09:37:56,0.0
0.03307888040712468,0.2544529262086514,0.0,0.0,1965,2014-03-03 09:37:56,0.0,0.0,0.0,0.0,0.0,0.6615776081424937,0.05089058524173028,2014-03-03 09:38:01,0.0
0.1,0.3,0.0,0.0,1000,2014-03-03 09:38:01,0.1,0.0,0.0,0.0,0.3,0.1,0.1,2014-03-03 09:38:06,0.0
0.058741368282271854,0.44783113814664455,0.0430639497696033,0.0,76607,2014-03-03 09:38:06,0.09790228047045309,0.0,0.0,0.1631835210881512,0.05351991332384769,0.035244820969363114,0.08745937055360477,2014-03-03 09:38:11,0.013053637396060412
0.07333088897036766,0.03666544448518383,0.20332655578147396,0.0,30001,2014-03-03 09:38:11,0.1199960001333289,0.0,0.033332222259258026,0.15002833238892038,0.02666577780740642,0.016666111129629013,0.33998866704443187,2014-03-03 09:38:16,0.0
0.0234375,0.5,0.0,0.0,12800,2014-03-03 09:38:16,0.390625,0.0,0.0,0.0,0.078125,0.0078125,0.0,2014-03-03 09:38:21,0.0
0.0,0.8715973292244479,0.0,0.0,3894,2014-03-03 09:38:21,0.1027221366204417,0.0,0.0,0.0,0.0,0.025680534155110426,0.0,2014-03-03 09:38:26,0.0
0.016290814307989482,0.6408689985803719,0.08965766017361354,0.0,85938,2014-03-03 09:38:26,0.024436221461984223,0.0,0.008145407153994741,0.10821755218878727,0.00349088878028346,0.031417999022551144,0.07747445833042425,2014-03-03 09:38:31,0.0
0.0,0.5960076045627376,0.04752851711026616,0.0,4208,2014-03-03 09:38:31,0.26140684410646386,0.0,0.0,0.02376425855513308,0.0,0.0,0.07129277566539924,2014-03-03 09:38:36,0.0
0.0,0.0,0.0,0.0,300,2014-03-03 09:38:36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-03 09:38:41,0.0
0.5,0.0,0.0,0.0,200,2014-03-03 09:38:41,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-03 09:38:46,0.0
0.16666666666666666,0.3333333333333333,0.0,0.0,1800,2014-03-03 09:38:46,0.2777777777777778,0.0,0.0,0.05555555555555555,0.0,0.16666666666666666,0.0,2014-03-03 09:38:51,0.0
0.045454545454545456,0.36363636363636365,0.0,0.0,2200,2014-03-03 09:38:51,0.18181818181818182,0.0,0.0,0.2727272727272727,0.0,0.0,0.13636363636363635,2014-03-03 09:38:56,0.0
0.06451612903225806,0.012903225806451613,0.2967741935483871,0.0,15500,2014-03-03 09:38:56,0.2129032258064516,0.0,0.0,0.1032258064516129,0.2,0.08387096774193549,0.025806451612903226,2014-03-03 09:39:01,0.0
0.10909090909090909,0.03636363636363636,0.36363636363636365,0.0,5500,2014-03-03 09:39:01,0.0,0.0,0.12727272727272726,0.18181818181818182,0.0,0.0,0.18181818181818182,2014-03-03 09:39:06,0.0
0.04760952190438088,0.17170100686804027,0.1803360672134427,0.0,59988,2014-03-03 09:39:06,0.15234713609388545,0.0,0.01833700073348003,0.20670800826832034,0.08335000333400014,0.06834700273388011,0.07126425285057011,2014-03-03 09:39:11,0.0
0.06279011050904076,0.058264872108605724,0.2330594884344229,0.0,51489,2014-03-03 09:39:11,0.23500165083804309,0.0,0.0038843248072403815,0.057410320651012835,0.042727572879644196,0.12235623142807202,0.1476043426751345,2014-03-03 09:39:16,0.036901085668783626
0.006756756756756757,0.033783783783783786,0.05405405405405406,0.0,14800,2014-03-03 09:39:16,0.006756756756756757,0.0,0.04054054054054054,0.6418918918918919,0.0,0.013513513513513514,0.1891891891891892,2014-03-03 09:39:21,0.013513513513513514
0.04950495049504951,0.05028288543140028,0.2355021216407355,0.0,14140,2014-03-03 09:39:21,0.09900990099009901,0.0,0.0,0.37475247524752475,0.1485148514851485,0.0,0.042432814710042434,2014-03-03 09:39:26,0.0
0.022717520256455563,0.06815256076936668,0.09652421940076229,0.0,39617,2014-03-03 09:39:26,0.22475200040386703,0.0,0.012620844586919757,0.1738899967185804,0.025241689173839513,0.02019335133907161,0.29280359441653836,2014-03-03 09:39:31,0.06310422293459879
0.8,0.0,0.0,0.0,2000,2014-03-03 09:39:31,0.05,0.0,0.0,0.05,0.05,0.0,0.05,2014-03-03 09:39:36,0.0
0.1577981651376147,0.001834862385321101,0.0,0.0,54500,2014-03-03 09:39:36,0.7376146788990826,0.0,0.0,0.003669724770642202,0.01834862385321101,0.001834862385321101,0.009174311926605505,2014-03-03 09:39:41,0.06972477064220184
0.052933491201567796,0.0010206997917772424,0.30051443269505573,0.0,48986,2014-03-03 09:39:41,0.4205283142122239,0.0,0.0,0.04629894255501572,0.010206997917772425,0.030620993753317276,0.10521373453639815,2014-03-03 09:39:46,0.03266239333687176
0.0015842839036755386,0.2788339670468948,0.30544993662864384,0.0,63120,2014-03-03 09:39:46,0.03643852978453739,0.0,0.0,0.09350443599493029,0.009505703422053232,0.004752851711026616,0.2699302915082383,2014-03-03 09:39:51,0.0
0.0,0.0,0.0,0.0,2700,2014-03-03 09:39:51,0.2962962962962963,0.0,0.0,0.3333333333333333,0.037037037037037035,0.0,0.3333333333333333,2014-03-03 09:39:56,0.0
0.05674873406670159,0.09603631918980268,0.1179500611140213,0.0,22908,2014-03-03 09:39:56,0.14850707176532216,0.0,0.0,0.1354112100576218,0.14841976602060417,0.14841976602060417,0.14850707176532216,2014-03-03 09:40:01,0.0
0.001332001332001332,0.2331002331002331,0.029054279054279056,0.0,24024,2014-03-03 09:40:01,0.11242923742923742,0.0,0.024975024975024976,0.49504662004662003,0.0,0.0,0.08741258741258741,2014-03-03 09:40:06,0.016650016650016652
0.05263157894736842,0.02631578947368421,0.0,0.0,3800,2014-03-03 09:40:06,0.05263157894736842,0.0,0.0,0.0,0.7105263157894737,0.13157894736842105,0.02631578947368421,2014-03-03 09:40:11,0.0
0.0,1.0,0.0,0.0,5000,2014-03-03 09:40:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-03 09:40:16,0.0
0.029411764705882353,0.6764705882352942,0.0,0.0,3400,2014-03-03 09:40:16,0.08823529411764706,0.0,0.0,0.0,0.20588235294117646,0.0,0.0,2014-03-03 09:40:21,0.0
0.0,1.0,0.0,0.0,4000,2014-03-03 09:40:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-03 09:40:26,0.0
0.0,0.713900053992441,0.08205851180834683,0.0,100014,2014-03-03 09:40:26,0.015027896094546763,0.0,0.0,0.17001619773231746,0.0,0.0009998600195972563,0.017997480352750617,2014-03-03 09:40:31,0.0
