NSX,BATS EDGA,startTime,CHX,NASDAQ PSX,NASDAQ,totalVolume,CBSX,endTime,BATS BZX,NASDAQ BX,BATS EDGX,BATS BYX,NYSE Arca
0.0008504794183980748,0.02157067798959265,2014-03-03 09:30:01,0.0,0.0005984855166504971,0.4372220192271347,158734,6.299847543689443e-05,2014-03-03 10:00:01,0.08799627049025413,0.05292501921453501,0.12483777892575,0.03368528481610745,0.24025098592614058
0.0,0.0187842605156038,2014-03-03 10:00:01,0.0,0.0077069199457259156,0.4372428765264586,184250,0.000542740841248304,2014-03-03 10:30:01,0.10356037991858888,0.06048303934871099,0.12372862957937585,0.030941655359565806,0.21700949796472185
0.052457704326206715,0.022972063994823197,2014-03-03 10:30:01,0.0,0.00475959368906826,0.4048890137679123,117447,3.4057915485282725e-05,2014-03-03 11:00:01,0.09756741338646369,0.04299811830016944,0.17626674159408073,0.015572981855645525,0.18248231117014482
0.06325262618498591,0.01088905969766846,2014-03-03 11:00:01,0.0,0.001233025877530105,0.47497117601844735,62448,0.0,2014-03-03 11:30:01,0.0786094030233154,0.04919292851652575,0.10210094798872663,0.03751921598770177,0.18223161670509863
0.06532678278993598,0.008098853654905465,2014-03-03 11:30:01,0.0,0.012639571237159445,0.40653565579871964,67170,0.0,2014-03-03 12:00:01,0.10717582253982433,0.05091558731576597,0.1919606967396159,0.011433675748101831,0.14591335417597143
0.05273910570989279,0.015943890983382128,2014-03-03 12:00:01,0.0,0.002422123465110891,0.4430695675983066,94958,0.0010530971587438657,2014-03-03 12:30:01,0.09354662061121759,0.03917521430527181,0.12801449061690431,0.02132521746456328,0.2027106720866067
0.09325807585641185,0.013690871450333972,2014-03-03 12:30:01,0.0,0.0004882621772587008,0.3200460919495332,51202,0.0,2014-03-03 13:00:01,0.16647787195812663,0.037205577907113006,0.08694972852622944,0.020116401703058475,0.2617671184719347
0.03954392108297391,0.013067429645129606,2014-03-03 13:00:01,0.0,0.014433958235469958,0.3921510014092326,46834,0.0,2014-03-03 13:30:01,0.07518042447794338,0.08852543024298587,0.16417559892385875,0.02171499338087714,0.1912072426015288
0.07578053955744164,0.0208687947396647,2014-03-03 13:30:01,0.0,0.013990253456758459,0.35087555669550213,42887,0.0,2014-03-03 14:00:01,0.11777461701681162,0.08879147527222701,0.10779490288432392,0.032550656376058015,0.1915732040012125
0.028532706902782798,0.020310805926996748,2014-03-03 14:00:01,0.0,0.008962775569208528,0.4432959884351283,55340,0.0,2014-03-03 14:30:01,0.08393567040115649,0.06434766895554753,0.15252981568485724,0.04349475966750994,0.15458980845681244
0.023188815139104646,0.015986442592854117,2014-03-03 14:30:01,0.0,0.00405309984465471,0.4431295014828414,70810,0.0,2014-03-03 15:00:01,0.0979663889281175,0.05966671374099704,0.13746645953961306,0.037607682530716,0.18093489620110154
2.412632544000386e-05,0.020784829366563326,2014-03-03 15:00:01,0.0,0.0,0.3746577077578199,82897,0.0,2014-03-03 15:30:01,0.12239284895713959,0.04470608104032715,0.1362172334342618,0.02762464262880442,0.27359253048964377
0.005664584502726725,0.024985967279300064,2014-03-03 15:30:01,0.0,0.0021988887115130104,0.5535328983619051,194189,0.0010299244550412228,2014-03-03 16:00:01,0.08765172074628326,0.07317613253067888,0.07972130244246585,0.0347856984690173,0.13725288250106854
