NSX,BATS EDGA,startTime,CHX,NASDAQ PSX,NASDAQ,totalVolume,CBSX,endTime,BATS BZX,NASDAQ BX,BATS EDGX,BATS BYX,NYSE Arca
0.0,0.0,2014-03-03 09:34:41,0.0,0.0,0.9364844903988183,677,0.0,2014-03-03 09:34:51,0.005908419497784343,0.0,0.05760709010339734,0.0,0.0
0.0,0.0,2014-03-03 09:35:01,0.0,0.0,0.6725455614344503,1701,0.0,2014-03-03 09:35:11,0.059376837154614934,0.058788947677836566,0.0975896531452087,0.0,0.11169900058788948
0.0,0.2222222222222222,2014-03-03 09:35:11,0.0,0.0,0.1111111111111111,450,0.0,2014-03-03 09:35:21,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0
0.0,0.0,2014-03-03 09:35:21,0.0,0.0,0.8599537037037037,864,0.0,2014-03-03 09:35:31,0.0,0.0,0.0775462962962963,0.0,0.0625
0.0,0.0,2014-03-03 09:35:31,0.0,0.0,0.7987711213517665,651,0.0,2014-03-03 09:35:41,0.0,0.0,0.0,0.09370199692780339,0.10752688172043011
0.0,0.0,2014-03-03 09:35:41,0.0,0.0,0.5734569118517058,5071,0.0,2014-03-03 09:35:51,0.03983435219877736,0.019719976336028396,0.05915992900808519,0.0,0.3078288306054033
0.0,0.0,2014-03-03 09:35:51,0.0,0.0,0.2744328097731239,2292,0.0,2014-03-03 09:36:01,0.08726003490401396,0.0004363001745200698,0.14397905759162305,0.0,0.493891797556719
0.0,0.0,2014-03-03 09:36:01,0.0,0.0,0.13028372900984367,3454,0.0,2014-03-03 09:36:11,0.05790387955993052,0.0,0.16068326577880718,0.02895193977996526,0.6221771858714534
0.0,0.0,2014-03-03 09:36:11,0.0,0.0,0.11286681715575621,1772,0.0,2014-03-03 09:36:21,0.11286681715575621,0.09593679458239278,0.22573363431151242,0.05756207674943566,0.39503386004514673
0.0,0.0,2014-03-03 09:36:21,0.0,0.0,0.5410885805763074,937,0.0,2014-03-03 09:36:31,0.0,0.21344717182497333,0.0,0.0,0.24546424759871932
0.0,0.0,2014-03-03 09:36:31,0.0,0.0,0.09072164948453608,485,0.0,2014-03-03 09:36:41,0.28865979381443296,0.20618556701030927,0.0,0.0,0.4144329896907217
0.0,0.0,2014-03-03 09:36:41,0.0,0.0,0.5825242718446602,1030,0.0,2014-03-03 09:36:51,0.0,0.0,0.0970873786407767,0.0,0.32038834951456313
0.0,0.0,2014-03-03 09:36:51,0.0,0.0,0.4346590909090909,352,0.0,2014-03-03 09:37:01,0.0,0.2840909090909091,0.28125,0.0,0.0
0.0,0.0,2014-03-03 09:37:01,0.0,0.0,0.3322475570032573,307,0.0,2014-03-03 09:37:11,0.5211726384364821,0.0,0.08143322475570032,0.0,0.06514657980456026
0.0,0.0,2014-03-03 09:37:11,0.0,0.0,0.0,70,0.0,2014-03-03 09:37:21,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857
0.0,0.0,2014-03-03 09:37:21,0.0,0.0,0.7853470437017995,778,0.0,2014-03-03 09:37:31,0.0,0.002570694087403599,0.04498714652956298,0.0,0.16709511568123395
0.0,0.13157894736842105,2014-03-03 09:37:31,0.0,0.0,0.21052631578947367,760,0.0,2014-03-03 09:37:41,0.0,0.0,0.0,0.0,0.6578947368421053
0.0,0.25,2014-03-03 09:37:41,0.0,0.0,0.35,800,0.0,2014-03-03 09:37:51,0.0,0.0,0.0,0.15,0.25
0.0,0.0,2014-03-03 09:37:51,0.0,0.0,0.6022727272727273,880,0.0,2014-03-03 09:38:01,0.0,0.2840909090909091,0.0,0.11363636363636363,0.0
0.0,0.26557377049180325,2014-03-03 09:38:01,0.0,0.0,0.6196721311475409,305,0.0,2014-03-03 09:38:11,0.0,0.0,0.11475409836065574,0.0,0.0
0.0,0.0,2014-03-03 09:38:11,0.0,0.0,0.5617551462621885,1846,0.0,2014-03-03 09:38:21,0.0866738894907909,0.026543878656554713,0.06500541711809317,0.0005417118093174431,0.25947995666305523
0.0,0.0,2014-03-03 09:38:31,0.0,0.0,0.011538461538461539,260,0.0,2014-03-03 09:38:41,0.23076923076923078,0.15384615384615385,0.3730769230769231,0.0,0.23076923076923078
0.0,0.0,2014-03-03 09:38:41,0.0,0.0,0.2153846153846154,1430,0.0,2014-03-03 09:38:51,0.16783216783216784,0.2818181818181818,0.26503496503496504,0.0,0.06993006993006994
0.0,0.0,2014-03-03 09:38:51,0.0,0.0,0.07575757575757576,132,0.0,2014-03-03 09:39:01,0.0,0.0,0.8409090909090909,0.0,0.08333333333333333
0.0,0.0,2014-03-03 09:39:01,0.0,0.0,0.01289134438305709,543,0.0,2014-03-03 09:39:11,0.07734806629834254,0.06998158379373849,0.8379373848987108,0.0,0.001841620626151013
0.0,0.0,2014-03-03 09:39:11,0.0,0.0,0.0,190,0.0,2014-03-03 09:39:21,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:39:21,0.0,0.0,0.331353919239905,842,0.0,2014-03-03 09:39:31,0.0,0.2375296912114014,0.24109263657957244,0.19002375296912113,0.0
0.0,0.0,2014-03-03 09:39:31,0.0,0.0,0.29558541266794625,521,0.0,2014-03-03 09:39:41,0.42226487523992323,0.06333973128598848,0.005758157389635317,0.0019193857965451055,0.21113243761996162
0.0,0.06097560975609756,2014-03-03 09:39:41,0.0,0.0,0.3475609756097561,492,0.0,2014-03-03 09:39:51,0.0,0.0,0.0,0.0,0.5914634146341463
0.0,0.0,2014-03-03 09:39:51,0.0,0.0,0.1719056974459725,1018,0.0,2014-03-03 09:40:01,0.0009823182711198428,0.13457760314341846,0.0,0.0009823182711198428,0.6915520628683693
0.0,0.0,2014-03-03 09:40:01,0.0,0.0,0.9829351535836177,293,0.0,2014-03-03 09:40:11,0.0,0.0,0.017064846416382253,0.0,0.0
0.0,0.012408759124087591,2014-03-03 09:40:11,0.0,0.0,0.4583941605839416,1370,0.0,2014-03-03 09:40:21,0.0,0.145985401459854,0.23722627737226276,0.0,0.145985401459854
0.0,0.0,2014-03-03 09:40:21,0.0,0.0,0.45422116527942924,841,0.0,2014-03-03 09:40:31,0.034482758620689655,0.0,0.11890606420927467,0.0,0.3923900118906064
0.0,0.0,2014-03-03 09:40:31,0.0,0.0,0.8867313915857605,618,0.0,2014-03-03 09:40:41,0.08090614886731391,0.0,0.0,0.032362459546925564,0.0
0.0,0.0,2014-03-03 09:40:41,0.0,0.0,0.47504244482173175,2945,0.0,2014-03-03 09:40:51,0.13378607809847198,0.0,0.21392190152801357,0.0,0.1772495755517827
0.0,0.0,2014-03-03 09:40:51,0.0,0.0,0.2526690391459075,843,0.0,2014-03-03 09:41:01,0.2372479240806643,0.11862396204033215,0.2372479240806643,0.0,0.1542111506524318
0.0,0.09861932938856016,2014-03-03 09:41:01,0.0,0.0,0.23274161735700197,1014,0.0,2014-03-03 09:41:11,0.35502958579881655,0.02465483234714004,0.09861932938856016,0.10157790927021697,0.08875739644970414
0.0,0.0,2014-03-03 09:41:11,0.0,0.0,0.0,35,0.0,2014-03-03 09:41:21,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2014-03-03 09:41:21,0.0,0.0,0.7331460674157303,712,0.0,2014-03-03 09:41:31,0.0702247191011236,0.0,0.0,0.0,0.19662921348314608
0.0,0.0,2014-03-03 09:41:31,0.0,0.0,0.0,250,0.0,2014-03-03 09:41:41,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:41:41,0.0,0.0,0.0,8,0.0,2014-03-03 09:41:51,1.0,0.0,0.0,0.0,0.0
0.0,0.1953125,2014-03-03 09:41:51,0.0,0.0,0.2734375,384,0.0,2014-03-03 09:42:01,0.13020833333333334,0.0,0.0,0.0,0.4010416666666667
0.0,0.0,2014-03-03 09:42:11,0.0,0.0,0.004048582995951417,247,0.0,2014-03-03 09:42:21,0.5060728744939271,0.0,0.0,0.08502024291497975,0.4048582995951417
0.0,0.0,2014-03-03 09:42:21,0.0,0.0,0.2,100,0.0,2014-03-03 09:42:31,0.0,0.0,0.0,0.0,0.8
0.0,0.0,2014-03-03 09:42:31,0.0,0.0,0.4279475982532751,229,0.0,2014-03-03 09:42:41,0.0,0.0,0.0,0.0,0.5720524017467249
0.0,0.0,2014-03-03 09:42:41,0.0,0.0,0.0,40,0.0,2014-03-03 09:42:51,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2014-03-03 09:42:51,0.0,0.0,0.4140302613480055,727,0.0,2014-03-03 09:43:01,0.005502063273727648,0.16781292984869325,0.0,0.0,0.4126547455295736
0.0,0.0,2014-03-03 09:43:01,0.0,0.0,0.3773072747014115,1842,0.0,2014-03-03 09:43:11,0.05808903365906623,0.021172638436482084,0.05428881650380022,0.05428881650380022,0.43485342019543977
0.0,0.0,2014-03-03 09:43:11,0.0,0.0,0.1930835734870317,1041,0.0,2014-03-03 09:43:21,0.0,0.0,0.0,0.0,0.8069164265129684
0.0,0.0,2014-03-03 09:43:21,0.0,0.0,0.26666666666666666,750,0.0,2014-03-03 09:43:31,0.0,0.0,0.0,0.0,0.7333333333333333
0.0,0.0,2014-03-03 09:43:31,0.0,0.0,0.12386706948640483,331,0.0,2014-03-03 09:43:41,0.5740181268882175,0.0,0.0,0.0,0.3021148036253776
0.0,0.0,2014-03-03 09:43:41,0.0,0.0,0.5115681233933161,389,0.0,2014-03-03 09:43:51,0.2262210796915167,0.2544987146529563,0.002570694087403599,0.002570694087403599,0.002570694087403599
0.0,0.0,2014-03-03 09:43:51,0.0,0.0,0.5438282647584973,1118,0.0,2014-03-03 09:44:01,0.08944543828264759,0.0008944543828264759,0.09212880143112702,0.0,0.2737030411449016
0.0,0.0,2014-03-03 09:44:01,0.0,0.0,0.2560904872389791,3448,0.0,2014-03-03 09:44:11,0.30104408352668216,0.043793503480278426,0.06989559164733179,0.022041763341067284,0.30713457076566125
0.0,0.0,2014-03-03 09:44:11,0.0,0.0,0.10294117647058823,204,0.0,2014-03-03 09:44:21,0.0,0.38235294117647056,0.0,0.18627450980392157,0.3284313725490196
0.0,0.0,2014-03-03 09:44:21,0.0,0.0,0.478584729981378,537,0.0,2014-03-03 09:44:31,0.00186219739292365,0.0,0.0,0.03165735567970205,0.48789571694599626
0.0,0.0,2014-03-03 09:44:31,0.0,0.0,0.0,13,0.0,2014-03-03 09:44:41,1.0,0.0,0.0,0.0,0.0
0.0,0.3225806451612903,2014-03-03 09:44:41,0.0,0.0,0.6774193548387096,310,0.0,2014-03-03 09:44:51,0.0,0.0,0.0,0.0,0.0
0.0,0.26737967914438504,2014-03-03 09:44:51,0.0,0.0,0.3315508021390374,374,0.0,2014-03-03 09:45:01,0.0,0.0,0.0,0.0,0.40106951871657753
0.423728813559322,0.0,2014-03-03 09:45:01,0.0,0.0,0.4279661016949153,236,0.0,2014-03-03 09:45:11,0.0211864406779661,0.0,0.012711864406779662,0.0,0.11440677966101695
0.0,0.0,2014-03-03 09:45:11,0.0,0.0,0.0,142,0.0,2014-03-03 09:45:21,0.0,0.007042253521126761,0.704225352112676,0.2887323943661972,0.0
0.0,0.0,2014-03-03 09:45:21,0.0,0.0,0.9328358208955224,134,0.0,2014-03-03 09:45:31,0.0,0.0,0.06716417910447761,0.0,0.0
0.0,0.0,2014-03-03 09:45:41,0.0,0.0,0.7689393939393939,264,0.0,2014-03-03 09:45:51,0.11363636363636363,0.0,0.0,0.11742424242424243,0.0
0.0,0.0,2014-03-03 09:45:51,0.0,0.0,0.3653671804170444,1103,0.0,2014-03-03 09:46:01,0.11786038077969176,0.1115140525838622,0.40525838621940163,0.0,0.0
0.0,0.0,2014-03-03 09:46:01,0.0,0.0,0.772972972972973,925,0.0,2014-03-03 09:46:11,0.0,0.0,0.0,0.010810810810810811,0.21621621621621623
0.0,0.0,2014-03-03 09:46:21,0.0,0.0,0.9487179487179487,585,0.0,2014-03-03 09:46:31,0.0,0.05128205128205128,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:46:31,0.0,0.0,0.3464203233256351,866,0.0,2014-03-03 09:46:41,0.0,0.11547344110854503,0.28983833718244806,0.017321016166281754,0.23094688221709006
0.0,0.0,2014-03-03 09:46:41,0.0,0.0,0.5502392344497608,836,0.0,2014-03-03 09:46:51,0.07894736842105263,0.11961722488038277,0.11961722488038277,0.0,0.13157894736842105
0.0,0.002932551319648094,2014-03-03 09:46:51,0.0,0.0,0.9706744868035191,341,0.0,2014-03-03 09:47:01,0.0,0.0,0.008797653958944282,0.0,0.017595307917888565
0.0,0.0,2014-03-03 09:47:01,0.0,0.0,0.4404553415061296,1142,0.0,2014-03-03 09:47:11,0.0,0.0,0.21453590192644484,0.08756567425569177,0.2574430823117338
0.0,0.0,2014-03-03 09:47:11,0.0,0.0,0.0,100,0.0,2014-03-03 09:47:21,0.0,1.0,0.0,0.0,0.0
0.07865168539325842,0.0,2014-03-03 09:47:21,0.0,0.0,0.0,445,0.0,2014-03-03 09:47:31,0.449438202247191,0.02247191011235955,0.449438202247191,0.0,0.0
0.0,0.0,2014-03-03 09:47:31,0.0,0.0,1.0,83,0.0,2014-03-03 09:47:41,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:47:41,0.0,0.0,0.6686390532544378,676,0.0,2014-03-03 09:47:51,0.15532544378698224,0.005917159763313609,0.14792899408284024,0.0,0.022189349112426034
0.0,0.0,2014-03-03 09:47:51,0.0,0.0,1.0,7,0.0,2014-03-03 09:48:01,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:48:01,0.0,0.0,0.0,100,0.0,2014-03-03 09:48:11,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2014-03-03 09:48:21,0.0,0.0,0.2894540014958863,1337,0.0,2014-03-03 09:48:31,0.2243829468960359,0.028421839940164548,0.02393418100224383,0.17801047120418848,0.25579655946148094
0.0,0.0,2014-03-03 09:48:31,0.0,0.0,0.4098360655737705,793,0.0,2014-03-03 09:48:41,0.15762925598991173,0.04791929382093316,0.12610340479192939,0.05674653215636822,0.201765447667087
0.0,0.0,2014-03-03 09:48:41,0.0,0.0,0.30959752321981426,323,0.0,2014-03-03 09:48:51,0.07120743034055728,0.6191950464396285,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:48:51,0.0,0.0,0.04032258064516129,124,0.0,2014-03-03 09:49:01,0.0,0.1532258064516129,0.0,0.0,0.8064516129032258
0.0,0.0,2014-03-03 09:49:01,0.0,0.0,0.5555555555555556,180,0.0,2014-03-03 09:49:11,0.0,0.2388888888888889,0.0,0.0,0.20555555555555555
0.0,0.0,2014-03-03 09:49:21,0.0,0.0,0.3732394366197183,568,0.0,2014-03-03 09:49:31,0.0,0.017605633802816902,0.0,0.352112676056338,0.25704225352112675
0.0,0.0,2014-03-03 09:49:31,0.0,0.0,0.7123050259965338,577,0.0,2014-03-03 09:49:41,0.0,0.0,0.18370883882149047,0.0,0.10398613518197573
0.0,0.0,2014-03-03 09:49:41,0.0,0.0,0.19753086419753085,162,0.0,2014-03-03 09:49:51,0.0,0.0,0.0,0.0,0.8024691358024691
0.0,0.0,2014-03-03 09:49:51,0.0,0.0,0.6007905138339921,1012,0.0,2014-03-03 09:50:01,0.16304347826086957,0.09881422924901186,0.0,0.06126482213438735,0.07608695652173914
0.0,0.0,2014-03-03 09:50:01,0.0,0.0,0.5,400,0.0,2014-03-03 09:50:11,0.5,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:50:11,0.0,0.0,0.9171270718232044,905,0.0,2014-03-03 09:50:21,0.0011049723756906078,0.07624309392265194,0.0055248618784530384,0.0,0.0
0.0,0.0960352422907489,2014-03-03 09:50:21,0.0,0.0,0.47180616740088105,2270,0.0,2014-03-03 09:50:31,0.0907488986784141,0.0,0.2066079295154185,0.0004405286343612335,0.1343612334801762
0.0,0.0,2014-03-03 09:50:31,0.0,0.0,0.11627906976744186,86,0.0,2014-03-03 09:50:41,0.0,0.0,0.0,0.0,0.8837209302325582
0.0,0.0,2014-03-03 09:50:41,0.0,0.0,0.39215686274509803,255,0.0,2014-03-03 09:50:51,0.0,0.21568627450980393,0.39215686274509803,0.0,0.0
0.0,0.0,2014-03-03 09:50:51,0.0,0.0,0.5448415374241402,1483,0.0,2014-03-03 09:51:01,0.20633850303438975,0.13553607552258934,0.10451786918408631,0.0013486176668914363,0.007417397167902899
0.0,0.0,2014-03-03 09:51:01,0.0,0.0,0.841648590021692,461,0.0,2014-03-03 09:51:11,0.0,0.026030368763557483,0.0,0.0,0.13232104121475055
0.0,0.0,2014-03-03 09:51:11,0.0,0.0,0.2,50,0.0,2014-03-03 09:51:21,0.0,0.0,0.0,0.0,0.8
0.0,0.11178861788617886,2014-03-03 09:51:21,0.0,0.0,0.33434959349593496,984,0.0,2014-03-03 09:51:31,0.14735772357723578,0.1016260162601626,0.1016260162601626,0.1016260162601626,0.1016260162601626
0.0,0.0,2014-03-03 09:51:31,0.0,0.0,0.17993079584775087,289,0.0,2014-03-03 09:51:41,0.21107266435986158,0.0,0.3460207612456747,0.0,0.2629757785467128
0.0,0.044365572315882874,2014-03-03 09:51:41,0.0,0.0,0.42502218278615794,2254,0.0,2014-03-03 09:51:51,0.09449866903283052,0.04480922803904171,0.3163265306122449,0.0013309671694764862,0.07364685004436557
0.0,0.0,2014-03-03 09:51:51,0.0,0.0,0.4329805996472663,1134,0.0,2014-03-03 09:52:01,0.36419753086419754,0.0,0.13227513227513227,0.0,0.07054673721340388
0.0,0.027700831024930747,2014-03-03 09:52:01,0.0,0.0,0.21052631578947367,722,0.0,2014-03-03 09:52:11,0.13850415512465375,0.0,0.13850415512465375,0.0,0.48476454293628807
0.0,0.0,2014-03-03 09:52:11,0.0,0.0,0.18627450980392157,816,0.0,2014-03-03 09:52:21,0.24754901960784315,0.07352941176470588,0.49019607843137253,0.0,0.0024509803921568627
0.0,0.0,2014-03-03 09:52:21,0.0,0.0,0.11471861471861472,924,0.0,2014-03-03 09:52:31,0.14826839826839827,0.0,0.10822510822510822,0.19480519480519481,0.43398268398268397
0.0,0.0,2014-03-03 09:52:31,0.0,0.0,0.2633241215949467,2533,0.0,2014-03-03 09:52:41,0.08843268851164626,0.07935254638768259,0.5290169759178839,0.0011843663639952626,0.03868930122384524
0.0,0.02364066193853428,2014-03-03 09:52:41,0.0,0.0,0.3198581560283688,4230,0.0,2014-03-03 09:52:51,0.10520094562647754,0.02387706855791962,0.4449172576832151,0.004491725768321513,0.07801418439716312
0.0,0.0,2014-03-03 09:52:51,0.0,0.0,0.31901840490797545,652,0.0,2014-03-03 09:53:01,0.24539877300613497,0.0,0.15644171779141106,0.0,0.2791411042944785
0.0,0.0,2014-03-03 09:53:01,0.0,0.0,0.0,572,0.0,2014-03-03 09:53:11,0.5244755244755245,0.0,0.34965034965034963,0.026223776223776224,0.09965034965034965
0.0,0.0,2014-03-03 09:53:11,0.0,0.0,0.5320959010054138,1293,0.0,2014-03-03 09:53:21,0.11214230471771075,0.07733952049497293,0.0,0.0,0.27842227378190254
0.0,0.0,2014-03-03 09:53:21,0.0,0.0,0.0,25,0.0,2014-03-03 09:53:31,0.0,0.0,0.96,0.0,0.04
0.0,0.0,2014-03-03 09:53:31,0.0,0.0,0.875,240,0.0,2014-03-03 09:53:41,0.0,0.09583333333333334,0.0,0.029166666666666667,0.0
0.0,0.0,2014-03-03 09:53:41,0.0,0.0,0.05263157894736842,95,0.0,2014-03-03 09:53:51,0.0,0.0,0.0,0.0,0.9473684210526315
0.0,0.0,2014-03-03 09:53:51,0.0,0.0,1.0,40,0.0,2014-03-03 09:54:01,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:54:01,0.0,0.0,0.4262295081967213,976,0.0,2014-03-03 09:54:11,0.26639344262295084,0.0,0.10245901639344263,0.0,0.20491803278688525
0.0,0.0,2014-03-03 09:54:11,0.0,0.0,0.0,81,0.0,2014-03-03 09:54:21,0.0,0.0,0.0,0.6172839506172839,0.38271604938271603
0.0,0.0,2014-03-03 09:54:21,0.0,0.0,0.2805913809374017,3179,0.0,2014-03-03 09:54:31,0.15728216420257943,0.031456432840515886,0.16325888644227746,0.0,0.36741113557722554
0.0,0.15625,2014-03-03 09:54:31,0.0,0.0,0.2421875,640,0.0,2014-03-03 09:54:41,0.0,0.0,0.0,0.0,0.6015625
0.0,0.0,2014-03-03 09:54:41,0.0,0.0,0.09598031173092698,1219,0.0,2014-03-03 09:54:51,0.0,0.004101722723543888,0.0,0.0,0.8999179655455292
0.0,0.0,2014-03-03 09:55:01,0.0,0.0,0.5839380745041123,2067,0.0,2014-03-03 09:55:11,0.04837929366231253,0.04837929366231253,0.14513788098693758,0.0,0.1741654571843251
0.0,0.0,2014-03-03 09:55:11,0.0,0.0,0.0,100,0.0,2014-03-03 09:55:21,1.0,0.0,0.0,0.0,0.0
0.0,0.27624309392265195,2014-03-03 09:55:21,0.0,0.0,0.6961325966850829,362,0.0,2014-03-03 09:55:31,0.0,0.027624309392265192,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:55:31,0.0,0.0,0.0,38,0.0,2014-03-03 09:55:41,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:55:51,0.0,0.0,0.833852544132918,963,0.0,2014-03-03 09:56:01,0.0,0.0,0.03115264797507788,0.0,0.13499480789200416
0.0,0.0,2014-03-03 09:56:01,0.0,0.0,1.0,7,0.0,2014-03-03 09:56:11,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:56:11,0.0,0.0,0.0,102,0.0,2014-03-03 09:56:21,0.0,0.0,0.0,0.9803921568627451,0.0196078431372549
0.0,0.0,2014-03-03 09:56:21,0.0,0.0,0.9900990099009901,101,0.0,2014-03-03 09:56:31,0.0,0.009900990099009901,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:56:31,0.0,0.0,1.0,103,0.0,2014-03-03 09:56:41,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 09:56:51,0.0,0.0,0.7371031746031746,2016,0.0,2014-03-03 09:57:01,0.0,0.0,0.0,0.0,0.2628968253968254
0.0,0.001516300227445034,2014-03-03 09:57:01,0.0,0.0,0.6413949962092494,1319,0.0,2014-03-03 09:57:11,0.0,0.000758150113722517,0.0758150113722517,0.0,0.2805155420773313
